Sample_ID,District,Latitude,Longitude,Agro_Ecological_Zone,Soil_Order_Classification,pH,Nitrogen,Phosphorus,Potassium,Organic_Carbon,Sand,Clay,Silt
SL_SOIL_03223,Vavuniya,8.996776,80.559572,Dry Zone,Alfisols,6.99,1.135,13.08,140.59,1.28,61.51,22.91,15.57
SL_SOIL_03224,Hambantota,6.178768,81.069692,Dry Zone,Alfisols,6.62,1.27,7.38,123.55,1.25,63.92,12.28,23.8
SL_SOIL_03225,Matara,5.992598,80.626639,Wet Zone,Ultisols,5.39,1.539,14.15,108.83,1.55,46.79,38.61,14.6
SL_SOIL_03226,Trincomalee,8.422296,80.934865,Dry Zone,Alfisols,6.63,1.168,17.11,129.26,1.18,60.23,17.24,22.54
SL_SOIL_03227,Gampaha,7.220255,79.955075,Wet Zone,Ultisols,5.67,1.126,10.52,132.69,1.5,53.82,23.13,23.05
SL_SOIL_03228,Kegalle,7.13562,80.505261,Wet Zone,Ultisols,5.52,1.837,23.19,104.85,2.56,47.5,28.69,23.81
SL_SOIL_03229,Ratnapura,6.833585,80.598795,Wet Zone,Ultisols,4.6,1.655,17.36,145.68,2.93,44.13,40.66,15.21
SL_SOIL_03230,Kalutara,6.573218,80.237176,Wet Zone,Ultisols,5.36,0.966,12.55,120.88,0.94,49.41,24.51,26.08
SL_SOIL_03231,Matara,6.046393,80.602133,Wet Zone,Ultisols,4.98,1.22,13.95,89.04,1.54,47.69,31.67,20.65
SL_SOIL_03232,Mannar,8.923336,79.854246,Dry Zone,Alfisols,7.24,1.075,10.02,150.97,0.76,70.17,13.1,16.74
SL_SOIL_03233,Colombo,6.949686,79.824539,Wet Zone,Ultisols,5.73,1.058,9.75,118.78,1.89,49.72,30.09,20.2
SL_SOIL_03234,Jaffna,9.697796,80.008251,Dry Zone,Alfisols,7.14,0.809,12.06,184.39,0.92,70.87,12.39,16.73
SL_SOIL_03235,Anuradhapura,8.308262,80.425802,Dry Zone,Alfisols,6.62,0.729,13.97,112.25,0.75,62.84,16.24,20.92
SL_SOIL_03236,Kalutara,6.650368,80.177605,Wet Zone,Ultisols,5.96,1.112,13.02,117.74,1.44,45.34,30.4,24.26
SL_SOIL_03237,Nuwara Eliya,6.980849,80.711283,Up Country Wet Zone,Inceptisols,5.38,1.588,12.54,149.83,3.25,50.42,39.07,10.51
SL_SOIL_03238,Galle,6.01936,80.196264,Wet Zone,Ultisols,5.18,1.137,20.03,138.62,2.11,46.7,33.24,20.06
SL_SOIL_03239,Anuradhapura,8.55283,80.670173,Dry Zone,Alfisols,6.61,0.643,19.65,121.93,0.95,65.43,19.22,15.35
SL_SOIL_03240,Monaragala,6.836379,81.197205,Intermediate Zone,Alfisols,5.83,0.996,8.69,138.91,1.07,62.07,19.61,18.32
SL_SOIL_03241,Kegalle,7.085796,80.382689,Wet Zone,Ultisols,5.75,1.407,12.85,124.72,2.23,41.06,25.34,33.6
SL_SOIL_03242,Kurunegala,7.516743,80.558387,Intermediate Zone,Alfisols,5.73,1.123,11.92,113.12,1.02,65.42,28.27,6.31
SL_SOIL_03243,Kilinochchi,9.506007,80.623863,Dry Zone,Alfisols,7.06,1.169,7.66,157.66,1.24,68.63,18.86,12.51
SL_SOIL_03244,Puttalam,7.938036,80.022085,Dry Zone,Alfisols,6.89,1.01,16.25,123.83,0.68,72.03,18.29,9.68
SL_SOIL_03245,Matale,7.405859,80.715365,Intermediate Zone,Alfisols,5.36,1.38,14.83,135.55,1.89,53.68,24.91,21.41
SL_SOIL_03246,Puttalam,8.151096,79.958353,Dry Zone,Alfisols,6.84,0.708,9.05,114.38,0.88,71.22,5.84,22.94
SL_SOIL_03247,Kilinochchi,9.462042,80.307888,Dry Zone,Alfisols,6.44,0.934,8.97,155.5,1.11,63.85,8.98,27.17
SL_SOIL_03248,Ratnapura,6.617391,80.440192,Wet Zone,Ultisols,5.16,1.671,21.37,136.98,2.84,46.29,39.0,14.71
SL_SOIL_03249,Mannar,8.982336,80.021299,Dry Zone,Alfisols,7.29,0.808,8.11,159.57,0.89,78.38,13.88,7.74
SL_SOIL_03250,Jaffna,9.583603,79.874921,Dry Zone,Alfisols,8.17,0.631,9.85,171.84,0.99,69.8,14.7,15.5
SL_SOIL_03251,Matara,6.086215,80.481709,Wet Zone,Ultisols,6.16,1.05,13.53,134.45,2.16,43.03,15.89,41.08
SL_SOIL_03252,Ratnapura,6.793035,80.481869,Wet Zone,Ultisols,4.75,1.573,16.38,142.19,2.68,46.19,37.24,16.57
SL_SOIL_03253,Hambantota,6.299283,80.885736,Dry Zone,Alfisols,6.51,0.996,11.23,106.92,1.27,67.61,16.76,15.63
SL_SOIL_03254,Kandy,7.440225,80.587121,Wet Zone,Ultisols,5.78,1.339,9.76,122.34,2.2,43.87,34.3,21.83
SL_SOIL_03255,Matale,7.71138,80.657835,Intermediate Zone,Alfisols,5.17,1.084,10.5,115.6,2.15,48.97,23.81,27.22
SL_SOIL_03256,Polonnaruwa,7.811081,81.14901,Dry Zone,Vertisols,6.68,1.056,11.92,158.45,1.15,62.29,17.68,20.02
SL_SOIL_03257,Matara,5.95789,80.521979,Wet Zone,Ultisols,5.16,1.217,13.34,132.06,1.86,54.06,20.1,25.84
SL_SOIL_03258,Monaragala,6.801968,81.145385,Intermediate Zone,Alfisols,5.45,0.898,13.37,114.85,1.13,58.41,12.08,29.51
SL_SOIL_03259,Hambantota,6.144188,80.610356,Dry Zone,Alfisols,6.19,0.766,10.63,96.71,0.87,74.13,12.77,13.1
SL_SOIL_03260,Batticaloa,7.823169,81.476997,Dry Zone,Vertisols,6.65,1.047,8.96,171.32,1.26,52.71,23.04,24.25
SL_SOIL_03261,Batticaloa,7.790876,81.509449,Dry Zone,Vertisols,6.78,1.166,12.8,171.44,1.59,55.53,30.13,14.34
SL_SOIL_03262,Ampara,6.992492,81.58336,Dry Zone,Vertisols,6.61,1.019,15.38,154.63,1.5,51.85,26.21,21.94
SL_SOIL_03263,Vavuniya,8.800338,80.378677,Dry Zone,Alfisols,6.06,1.271,8.54,142.55,1.71,66.34,23.17,10.49
SL_SOIL_03264,Matara,6.146013,80.528949,Wet Zone,Ultisols,5.41,1.401,23.27,112.34,1.94,50.77,19.01,30.22
SL_SOIL_03265,Kurunegala,7.828245,80.39521,Intermediate Zone,Alfisols,6.37,1.077,9.5,113.59,1.5,70.71,18.76,10.53
SL_SOIL_03266,Jaffna,9.683847,79.868298,Dry Zone,Alfisols,7.44,0.807,18.54,167.21,0.92,69.36,22.61,8.03
SL_SOIL_03267,Anuradhapura,7.95303,80.768331,Dry Zone,Alfisols,6.71,0.997,3.55,127.83,0.72,72.51,17.94,9.55
SL_SOIL_03268,Nuwara Eliya,6.949632,80.770408,Up Country Wet Zone,Inceptisols,4.67,1.729,24.37,142.7,3.3,36.84,35.44,27.72
SL_SOIL_03269,Mannar,8.924101,79.845003,Dry Zone,Alfisols,6.84,0.784,4.72,162.12,0.9,68.76,19.66,11.57
SL_SOIL_03270,Gampaha,7.004048,80.008862,Wet Zone,Ultisols,5.51,0.937,17.17,126.42,1.21,62.08,21.87,16.04
SL_SOIL_03271,Galle,6.09593,80.263148,Wet Zone,Ultisols,5.26,1.284,19.04,127.33,1.22,36.54,30.99,32.47
SL_SOIL_03272,Ampara,7.313385,81.642609,Dry Zone,Vertisols,7.16,1.158,20.51,139.74,1.65,50.58,18.92,30.5
SL_SOIL_03273,Kalutara,6.724335,80.194535,Wet Zone,Ultisols,5.26,1.423,19.61,121.21,2.24,48.91,19.17,31.92
SL_SOIL_03274,Mullaitivu,9.030645,80.818714,Dry Zone,Alfisols,6.7,0.883,9.91,146.71,0.99,62.61,13.29,24.09
SL_SOIL_03275,Kalutara,6.520461,80.171888,Wet Zone,Ultisols,5.8,1.404,15.83,115.6,1.31,55.66,33.44,10.9
SL_SOIL_03276,Kurunegala,7.789506,80.653281,Intermediate Zone,Alfisols,6.4,1.088,13.24,144.03,1.67,60.09,26.5,13.41
SL_SOIL_03277,Kilinochchi,9.380177,80.64126,Dry Zone,Alfisols,7.21,0.974,14.57,166.3,1.57,69.86,17.65,12.49
SL_SOIL_03278,Matara,6.126906,80.59222,Wet Zone,Ultisols,5.56,1.036,21.58,136.38,1.14,53.82,30.96,15.22
SL_SOIL_03279,Nuwara Eliya,7.056618,80.842283,Up Country Wet Zone,Inceptisols,4.49,1.496,15.4,159.63,2.77,33.0,47.82,19.18
SL_SOIL_03280,Colombo,6.864098,79.851319,Wet Zone,Ultisols,5.94,1.043,12.87,107.85,1.85,58.81,19.39,21.79
SL_SOIL_03281,Colombo,6.910776,79.895281,Wet Zone,Ultisols,5.69,1.237,13.64,108.79,1.57,51.34,28.59,20.07
SL_SOIL_03282,Monaragala,7.240279,81.045103,Intermediate Zone,Alfisols,5.56,1.248,11.06,144.7,1.29,56.94,20.92,22.14
SL_SOIL_03283,Matara,5.992459,80.646063,Wet Zone,Ultisols,6.07,1.071,18.43,143.82,1.83,44.52,30.21,25.27
SL_SOIL_03284,Matale,7.517101,80.627991,Intermediate Zone,Alfisols,5.36,1.514,14.14,130.84,1.98,51.68,26.37,21.96
SL_SOIL_03285,Ampara,7.436642,81.470294,Dry Zone,Vertisols,6.1,0.892,18.45,109.81,0.92,64.61,26.64,8.75
SL_SOIL_03286,Kilinochchi,9.578907,80.319741,Dry Zone,Alfisols,6.85,0.959,10.9,190.18,1.28,65.52,9.81,24.67
SL_SOIL_03287,Matale,7.794919,80.79068,Intermediate Zone,Alfisols,5.71,1.191,18.46,133.3,1.68,44.43,18.35,37.22
SL_SOIL_03288,Kandy,7.299344,80.658888,Wet Zone,Ultisols,5.45,1.923,21.73,129.6,2.51,51.85,33.16,14.98
SL_SOIL_03289,Nuwara Eliya,6.997005,80.809538,Up Country Wet Zone,Inceptisols,4.49,1.671,23.34,145.71,3.58,39.76,38.85,21.39
SL_SOIL_03290,Vavuniya,8.984311,80.54276,Dry Zone,Alfisols,6.41,0.966,10.01,129.56,1.13,61.8,27.09,11.12
SL_SOIL_03291,Badulla,7.086722,81.106048,Up Country Intermediate Zone,Inceptisols,5.55,1.439,14.89,139.39,2.38,41.05,36.96,21.98
SL_SOIL_03292,Puttalam,8.005849,79.880296,Dry Zone,Alfisols,6.49,0.565,7.82,119.81,1.05,69.24,8.89,21.86
SL_SOIL_03293,Hambantota,6.158475,81.005176,Dry Zone,Alfisols,6.91,1.068,8.42,107.92,1.04,61.78,25.64,12.58
SL_SOIL_03294,Mannar,9.054203,79.917955,Dry Zone,Alfisols,6.94,0.964,7.62,168.32,0.91,83.4,7.29,9.31
SL_SOIL_03295,Kilinochchi,9.343681,80.558159,Dry Zone,Alfisols,6.76,0.873,9.75,142.25,0.84,73.52,18.26,8.22
SL_SOIL_03296,Vavuniya,8.70667,80.456807,Dry Zone,Alfisols,6.05,0.965,15.54,153.64,1.05,58.26,20.22,21.52
SL_SOIL_03297,Monaragala,7.196662,81.407767,Intermediate Zone,Alfisols,5.85,0.958,3.86,142.54,1.47,66.38,19.51,14.11
SL_SOIL_03298,Ampara,7.198433,81.828938,Dry Zone,Vertisols,6.46,0.586,18.21,143.73,0.61,66.57,17.95,15.48
SL_SOIL_03299,Colombo,6.818589,79.90239,Wet Zone,Ultisols,5.86,1.091,5.91,111.23,1.24,63.75,21.59,14.66
SL_SOIL_03300,Mullaitivu,9.362502,80.879498,Dry Zone,Alfisols,6.56,0.746,9.95,151.45,1.06,72.9,14.35,12.75
SL_SOIL_03301,Monaragala,6.814816,81.288199,Intermediate Zone,Alfisols,5.75,1.144,9.11,132.58,1.35,64.63,11.04,24.33
SL_SOIL_03302,Polonnaruwa,8.132618,80.833104,Dry Zone,Vertisols,5.96,1.039,14.03,130.05,1.32,51.31,24.39,24.29
SL_SOIL_03303,Polonnaruwa,7.853522,81.058315,Dry Zone,Vertisols,6.37,1.197,10.51,146.28,1.63,58.77,30.23,11.0
SL_SOIL_03304,Mullaitivu,9.13788,80.81799,Dry Zone,Alfisols,6.41,0.963,17.1,159.89,1.07,57.85,18.01,24.14
SL_SOIL_03305,Gampaha,7.203881,80.044545,Wet Zone,Ultisols,5.3,0.855,12.56,115.24,1.3,60.13,21.67,18.2
SL_SOIL_03306,Kandy,7.212967,80.609424,Wet Zone,Ultisols,5.36,1.114,16.26,121.96,1.33,44.99,38.33,16.67
SL_SOIL_03307,Nuwara Eliya,6.892339,80.887997,Up Country Wet Zone,Inceptisols,5.18,1.807,15.75,149.92,2.73,39.79,34.8,25.41
SL_SOIL_03308,Monaragala,6.901264,81.060354,Intermediate Zone,Alfisols,6.18,0.942,6.33,136.07,1.3,68.52,20.82,10.66
SL_SOIL_03309,Matale,7.650446,80.686722,Intermediate Zone,Alfisols,5.52,0.838,8.86,137.98,1.81,48.75,29.38,21.87
SL_SOIL_03310,Kegalle,7.108319,80.345561,Wet Zone,Ultisols,5.16,1.264,6.45,127.27,2.32,32.64,27.96,39.4
SL_SOIL_03311,Kalutara,6.699308,79.993493,Wet Zone,Ultisols,5.71,1.498,14.93,122.54,2.21,44.44,35.43,20.13
SL_SOIL_03312,Colombo,6.970354,79.948362,Wet Zone,Ultisols,5.36,0.669,15.03,95.79,1.02,56.86,20.62,22.52
SL_SOIL_03313,Kandy,7.423224,80.702157,Wet Zone,Ultisols,5.75,1.53,23.14,125.14,2.29,48.31,36.55,15.13
SL_SOIL_03314,Kegalle,7.190975,80.471605,Wet Zone,Ultisols,4.37,1.371,17.96,134.99,2.28,41.25,29.8,28.94
SL_SOIL_03315,Anuradhapura,8.43104,80.653059,Dry Zone,Alfisols,6.17,0.838,9.26,132.05,0.74,63.53,10.2,26.28
SL_SOIL_03316,Gampaha,7.039675,79.946483,Wet Zone,Ultisols,6.25,1.307,21.19,103.34,1.38,56.83,24.61,18.56
SL_SOIL_03317,Matale,7.579199,80.643096,Intermediate Zone,Alfisols,6.26,1.459,12.89,98.23,1.78,60.95,25.26,13.79
SL_SOIL_03318,Kalutara,6.580443,80.298135,Wet Zone,Ultisols,6.0,1.399,8.09,139.43,1.97,49.8,28.14,22.06
SL_SOIL_03319,Hambantota,6.29894,80.915078,Dry Zone,Alfisols,6.87,0.675,9.79,100.23,1.25,69.08,16.01,14.92
SL_SOIL_03320,Anuradhapura,8.251632,80.411493,Dry Zone,Alfisols,7.01,0.786,10.39,150.93,1.02,70.17,24.56,5.27
SL_SOIL_03321,Nuwara Eliya,7.062049,80.72203,Up Country Wet Zone,Inceptisols,4.52,1.293,12.57,140.09,2.64,49.28,37.42,13.31
SL_SOIL_03322,Kurunegala,7.526673,80.699295,Intermediate Zone,Alfisols,6.28,1.026,8.78,122.63,1.6,68.73,21.72,9.55
SL_SOIL_03323,Nuwara Eliya,6.874368,80.791326,Up Country Wet Zone,Inceptisols,5.27,2.022,24.25,149.08,4.38,47.65,40.88,11.48
SL_SOIL_03324,Puttalam,8.17244,80.110679,Dry Zone,Alfisols,6.27,0.885,10.24,118.14,0.98,76.5,12.25,11.25
SL_SOIL_03325,Mannar,8.847876,79.831777,Dry Zone,Alfisols,6.97,0.658,9.98,156.02,0.98,69.78,20.71,9.51
SL_SOIL_03326,Kegalle,7.1551,80.53411,Wet Zone,Ultisols,4.8,1.425,17.88,135.41,2.3,51.53,40.72,7.75
SL_SOIL_03327,Kilinochchi,9.478179,80.366535,Dry Zone,Alfisols,6.55,0.671,9.75,167.02,0.86,62.73,19.73,17.54
SL_SOIL_03328,Gampaha,7.064202,79.922105,Wet Zone,Ultisols,6.01,0.88,20.79,115.07,1.6,61.36,22.02,16.62
SL_SOIL_03329,Batticaloa,7.798678,81.002448,Dry Zone,Vertisols,7.02,1.072,18.9,123.12,1.25,64.0,19.35,16.65
SL_SOIL_03330,Mannar,9.007996,79.861321,Dry Zone,Alfisols,6.81,0.617,5.39,161.83,0.85,75.42,16.01,8.58
SL_SOIL_03331,Mannar,9.109035,79.998269,Dry Zone,Alfisols,7.44,0.633,13.16,167.57,0.54,66.92,5.1,27.98
SL_SOIL_03332,Hambantota,6.313382,81.072525,Dry Zone,Alfisols,6.52,0.826,13.14,80.16,1.13,65.22,5.59,29.2
SL_SOIL_03333,Polonnaruwa,7.861717,80.858802,Dry Zone,Vertisols,6.77,0.906,9.88,135.61,0.91,57.67,20.73,21.6
SL_SOIL_03334,Ratnapura,6.843331,80.576034,Wet Zone,Ultisols,4.77,1.856,17.55,144.88,2.52,40.44,34.42,25.13
SL_SOIL_03335,Gampaha,7.216026,79.877865,Wet Zone,Ultisols,5.59,0.937,13.54,126.49,1.21,61.37,24.68,13.95
SL_SOIL_03336,Badulla,7.18355,81.188588,Up Country Intermediate Zone,Inceptisols,4.9,1.461,12.11,131.44,2.52,44.28,31.3,24.42
SL_SOIL_03337,Kalutara,6.443385,80.22519,Wet Zone,Ultisols,5.6,1.265,10.72,141.1,1.69,40.22,40.45,19.34
SL_SOIL_03338,Mannar,8.800385,79.838251,Dry Zone,Alfisols,7.37,0.652,10.13,175.41,0.55,66.91,6.26,26.83
SL_SOIL_03339,Ampara,7.341075,81.859718,Dry Zone,Vertisols,6.91,0.866,21.35,141.56,1.16,53.53,28.53,17.94
SL_SOIL_03340,Polonnaruwa,7.762699,81.16212,Dry Zone,Vertisols,5.68,1.164,14.99,125.26,1.08,60.31,22.59,17.11
SL_SOIL_03341,Ratnapura,6.593219,80.478749,Wet Zone,Ultisols,5.08,1.706,14.96,136.61,2.85,31.75,42.99,25.26
SL_SOIL_03342,Colombo,6.839223,79.897092,Wet Zone,Ultisols,5.59,1.427,12.62,109.27,1.99,55.12,23.35,21.52
SL_SOIL_03343,Polonnaruwa,7.840471,80.805933,Dry Zone,Vertisols,6.66,0.962,15.39,120.77,1.17,58.13,22.96,18.91
SL_SOIL_03344,Kalutara,6.680018,80.258037,Wet Zone,Ultisols,5.35,1.338,7.78,109.59,2.12,52.78,28.91,18.31
SL_SOIL_03345,Anuradhapura,8.05708,80.356351,Dry Zone,Alfisols,6.07,0.736,9.74,125.18,0.87,67.54,15.36,17.1
SL_SOIL_03346,Gampaha,7.249223,79.939506,Wet Zone,Ultisols,5.94,1.42,12.75,111.54,1.88,57.62,20.26,22.12
SL_SOIL_03347,Hambantota,6.321423,81.069023,Dry Zone,Alfisols,6.49,0.938,9.58,118.56,1.19,78.06,13.46,8.48
SL_SOIL_03348,Puttalam,7.666868,79.904315,Dry Zone,Alfisols,6.82,0.705,15.86,130.07,0.81,69.64,16.72,13.64
SL_SOIL_03349,Batticaloa,7.652922,81.119432,Dry Zone,Vertisols,7.26,0.845,15.04,160.05,1.82,58.35,22.7,18.94
SL_SOIL_03350,Kurunegala,7.313704,80.216303,Intermediate Zone,Alfisols,6.06,0.99,14.76,143.46,1.46,67.07,20.08,12.85
SL_SOIL_03351,Kilinochchi,9.484784,80.398483,Dry Zone,Alfisols,6.39,0.931,10.81,156.73,1.09,62.89,8.55,28.56
SL_SOIL_03352,Kegalle,7.204635,80.281448,Wet Zone,Ultisols,5.85,1.458,19.68,130.42,2.07,44.97,33.42,21.61
SL_SOIL_03353,Monaragala,6.862228,81.150091,Intermediate Zone,Alfisols,5.83,1.243,16.74,142.46,1.44,69.55,22.95,7.5
SL_SOIL_03354,Ampara,7.207425,81.455457,Dry Zone,Vertisols,6.43,0.903,14.05,140.95,0.97,54.22,16.38,29.39
SL_SOIL_03355,Badulla,6.924695,80.880128,Up Country Intermediate Zone,Inceptisols,5.27,1.533,15.2,135.51,2.62,44.58,38.67,16.75
SL_SOIL_03356,Trincomalee,8.860203,81.442985,Dry Zone,Alfisols,6.33,0.864,15.82,138.96,0.73,59.05,19.47,21.47
SL_SOIL_03357,Matale,7.775295,80.710202,Intermediate Zone,Alfisols,5.3,1.388,13.1,134.44,2.5,46.64,37.29,16.08
SL_SOIL_03358,Mannar,8.851906,79.918632,Dry Zone,Alfisols,7.36,0.838,8.26,150.64,0.77,79.23,7.75,13.02
SL_SOIL_03359,Kilinochchi,9.61886,80.543396,Dry Zone,Alfisols,7.03,0.729,10.36,152.84,1.09,65.83,9.0,25.17
SL_SOIL_03360,Batticaloa,7.771723,81.377626,Dry Zone,Vertisols,6.31,0.998,22.33,126.96,1.24,60.68,20.29,19.02
SL_SOIL_03361,Kalutara,6.620931,80.224464,Wet Zone,Ultisols,6.26,1.307,14.19,136.15,2.09,58.72,24.46,16.83
SL_SOIL_03362,Colombo,6.81617,80.00178,Wet Zone,Ultisols,5.89,0.989,19.17,131.56,1.03,59.5,33.9,6.61
SL_SOIL_03363,Anuradhapura,8.166643,80.3142,Dry Zone,Alfisols,6.2,1.321,12.87,112.62,1.13,61.38,12.64,25.97
SL_SOIL_03364,Ampara,6.918237,81.878957,Dry Zone,Vertisols,6.12,1.068,8.87,148.27,1.19,63.93,21.89,14.18
SL_SOIL_03365,Gampaha,7.221451,80.059947,Wet Zone,Ultisols,6.01,1.017,13.27,113.47,1.64,58.84,18.04,23.12
SL_SOIL_03366,Gampaha,7.201821,79.875061,Wet Zone,Ultisols,5.17,0.726,4.52,120.84,0.95,59.51,23.2,17.29
SL_SOIL_03367,Kalutara,6.425042,80.25612,Wet Zone,Ultisols,5.38,1.186,14.28,118.66,1.11,45.39,24.54,30.07
SL_SOIL_03368,Matara,6.090946,80.527384,Wet Zone,Ultisols,5.58,1.566,16.71,129.8,2.44,52.59,31.4,16.01
SL_SOIL_03369,Ratnapura,6.75894,80.639764,Wet Zone,Ultisols,4.41,1.411,20.26,157.86,2.04,45.43,38.34,16.23
SL_SOIL_03370,Batticaloa,7.846519,81.070759,Dry Zone,Vertisols,6.26,0.904,11.58,145.21,0.77,55.71,24.62,19.67
SL_SOIL_03371,Galle,6.122347,80.292204,Wet Zone,Ultisols,5.55,1.404,14.62,143.36,2.23,42.69,32.5,24.8
SL_SOIL_03372,Nuwara Eliya,6.924226,80.718535,Up Country Wet Zone,Inceptisols,4.97,1.813,20.12,145.68,3.53,49.19,40.94,9.86
SL_SOIL_03373,Hambantota,6.153962,80.993771,Dry Zone,Alfisols,6.85,0.833,4.66,114.76,1.03,61.86,13.92,24.23
SL_SOIL_03374,Anuradhapura,8.243794,80.478277,Dry Zone,Alfisols,5.83,0.864,10.82,136.11,0.86,68.18,20.36,11.46
SL_SOIL_03375,Colombo,6.870356,79.996199,Wet Zone,Ultisols,6.11,1.323,16.73,148.99,2.14,51.25,23.65,25.1
SL_SOIL_03376,Matara,6.016512,80.472768,Wet Zone,Ultisols,5.59,0.853,14.68,104.49,1.4,46.47,33.12,20.41
SL_SOIL_03377,Monaragala,6.876103,81.590929,Intermediate Zone,Alfisols,5.77,1.436,15.53,102.41,1.7,62.79,14.72,22.49
SL_SOIL_03378,Monaragala,7.281535,81.054848,Intermediate Zone,Alfisols,5.74,1.047,6.96,122.94,1.43,71.19,13.24,15.57
SL_SOIL_03379,Kalutara,6.653759,79.961106,Wet Zone,Ultisols,5.38,1.335,13.27,110.21,1.54,58.88,25.11,16.01
SL_SOIL_03380,Kandy,7.447689,80.706324,Wet Zone,Ultisols,5.75,1.504,13.78,119.96,1.84,54.91,28.46,16.63
SL_SOIL_03381,Kegalle,7.102286,80.384613,Wet Zone,Ultisols,4.82,1.583,16.58,131.39,2.75,43.33,34.92,21.75
SL_SOIL_03382,Batticaloa,7.865323,81.48526,Dry Zone,Vertisols,7.3,1.075,21.19,145.99,1.22,62.15,28.8,9.04
SL_SOIL_03383,Nuwara Eliya,6.978437,80.822941,Up Country Wet Zone,Inceptisols,5.1,1.708,16.38,157.47,3.04,50.06,31.97,17.97
SL_SOIL_03384,Batticaloa,7.932467,81.03152,Dry Zone,Vertisols,6.76,0.917,12.71,138.18,1.16,61.68,16.17,22.15
SL_SOIL_03385,Polonnaruwa,8.013579,81.241047,Dry Zone,Vertisols,6.03,1.05,9.81,155.89,0.93,47.26,16.74,36.0
SL_SOIL_03386,Kalutara,6.435885,80.253896,Wet Zone,Ultisols,5.37,1.397,14.27,121.03,1.79,45.96,24.04,29.99
SL_SOIL_03387,Kegalle,7.185688,80.222022,Wet Zone,Ultisols,4.65,1.467,15.61,145.91,2.33,51.57,32.64,15.79
SL_SOIL_03388,Polonnaruwa,8.093358,80.899591,Dry Zone,Vertisols,6.63,0.682,20.39,145.98,1.4,63.66,27.42,8.92
SL_SOIL_03389,Polonnaruwa,7.723623,80.975608,Dry Zone,Vertisols,6.5,1.15,12.01,162.73,1.86,47.48,21.45,31.07
SL_SOIL_03390,Vavuniya,8.903136,80.699203,Dry Zone,Alfisols,6.38,1.008,9.15,154.28,1.35,57.08,21.76,21.16
SL_SOIL_03391,Anuradhapura,7.920405,80.835752,Dry Zone,Alfisols,6.15,0.822,3.0,113.25,1.16,68.38,13.7,17.92
SL_SOIL_03392,Vavuniya,8.612678,80.570625,Dry Zone,Alfisols,7.02,0.975,15.29,144.66,0.95,64.45,21.33,14.22
SL_SOIL_03393,Kandy,7.22442,80.695611,Wet Zone,Ultisols,5.48,1.377,12.97,131.19,1.98,57.05,30.79,12.15
SL_SOIL_03394,Mannar,9.197983,79.805602,Dry Zone,Alfisols,7.53,0.758,11.09,161.09,0.88,71.51,21.59,6.9
SL_SOIL_03395,Trincomalee,8.657689,81.401976,Dry Zone,Alfisols,6.72,0.825,9.19,118.84,1.34,63.73,25.96,10.31
SL_SOIL_03396,Galle,6.067997,80.26022,Wet Zone,Ultisols,5.2,1.326,7.3,127.41,2.07,42.95,31.17,25.87
SL_SOIL_03397,Hambantota,6.1449,80.996035,Dry Zone,Alfisols,6.63,1.023,18.9,127.35,1.05,64.3,23.91,11.79
SL_SOIL_03398,Kalutara,6.516088,80.195705,Wet Zone,Ultisols,5.61,1.319,14.62,128.16,1.77,49.34,26.22,24.44
SL_SOIL_03399,Mullaitivu,9.059857,80.617357,Dry Zone,Alfisols,6.91,0.762,5.85,156.18,0.97,71.05,13.31,15.63
SL_SOIL_03400,Batticaloa,7.912509,81.151996,Dry Zone,Vertisols,6.84,0.894,14.17,143.67,1.17,57.07,18.93,24.01
SL_SOIL_03401,Kurunegala,7.825914,80.134489,Intermediate Zone,Alfisols,6.05,0.978,11.23,134.96,1.2,55.08,31.45,13.47
SL_SOIL_03402,Puttalam,8.287095,79.809937,Dry Zone,Alfisols,6.71,0.919,10.94,127.26,1.13,77.04,13.12,9.84
SL_SOIL_03403,Colombo,6.896648,79.944826,Wet Zone,Ultisols,5.24,1.3,21.89,119.66,2.06,40.99,23.24,35.77
SL_SOIL_03404,Nuwara Eliya,6.909067,80.696364,Up Country Wet Zone,Inceptisols,4.24,1.799,21.61,154.07,3.44,51.65,38.01,10.34
SL_SOIL_03405,Monaragala,6.65432,81.509717,Intermediate Zone,Alfisols,6.08,0.961,7.37,136.72,1.53,60.6,23.9,15.5
SL_SOIL_03406,Gampaha,7.072823,80.078806,Wet Zone,Ultisols,5.96,1.12,11.62,118.64,1.42,66.16,22.5,11.34
SL_SOIL_03407,Ratnapura,6.690019,80.49379,Wet Zone,Ultisols,4.55,1.484,15.51,129.27,1.84,49.33,41.81,8.86
SL_SOIL_03408,Vavuniya,8.872372,80.652625,Dry Zone,Alfisols,6.53,0.634,10.76,143.63,0.83,64.88,21.01,14.1
SL_SOIL_03409,Nuwara Eliya,6.962525,80.717475,Up Country Wet Zone,Inceptisols,4.16,1.751,19.9,137.66,3.07,42.43,32.4,25.17
SL_SOIL_03410,Vavuniya,8.61712,80.59567,Dry Zone,Alfisols,6.38,0.771,9.08,136.12,0.8,60.37,23.25,16.38
SL_SOIL_03411,Kandy,7.284579,80.551478,Wet Zone,Ultisols,4.71,1.506,19.63,132.06,1.74,48.46,26.36,25.17
SL_SOIL_03412,Polonnaruwa,7.830391,81.129013,Dry Zone,Vertisols,6.27,1.092,13.38,138.56,1.23,59.05,24.5,16.45
