Sample_ID,District,Latitude,Longitude,Agro_Ecological_Zone,Soil_Order_Classification,pH,Nitrogen,Phosphorus,Potassium,Organic_Carbon,Sand,Clay,Silt,pH_scaled,Nitrogen_scaled,Phosphorus_scaled,Potassium_scaled,Organic_Carbon_scaled,Sand_scaled,Clay_scaled,Silt_scaled
SL_SOIL_03308,Monaragala,6.901264,81.060354,Intermediate Zone,Alfisols,6.18,0.942,6.33,136.07,1.3,68.52,20.82,10.66,0.1455986559032907,-0.566706868324858,-1.5499968923692653,0.03018051343648106,-0.3898428996300258,0.9977974737091649,-0.32776525266290985,-1.090855178735931
SL_SOIL_03309,Matale,7.650446,80.686722,Intermediate Zone,Alfisols,5.52,0.838,8.86,137.98,1.81,48.75,29.38,21.87,-0.6780360884755864,-0.8961839219455979,-1.0015919843215988,0.13139978610827835,0.36882048597250644,-0.84826406155322,0.6819481950153079,0.4557076315798688
SL_SOIL_03310,Kegalle,7.108319,80.345561,Wet Zone,Ultisols,5.16,1.264,6.45,127.27,2.32,32.64,27.96,39.4,-1.1272914035913366,0.4534047784624337,-1.5239855923828145,-0.4361700622241563,1.1274838715750384,-2.352566101668396,0.5144490015920524,2.8741952377204543
SL_SOIL_03311,Kalutara,6.699308,79.993493,Wet Zone,Ultisols,5.71,1.498,14.93,122.54,2.21,44.44,35.43,20.13,-0.44092911660893946,1.1947281491090989,0.31414627332635986,-0.6868334966417484,0.9638505923274335,-1.2507185490079942,1.3955891247411514,0.21565238715975335
SL_SOIL_03312,Colombo,6.970354,79.948362,Wet Zone,Ultisols,5.36,0.669,15.03,95.79,1.02,56.86,20.62,22.52,-0.8777051174159192,-1.4315841340793003,0.33582235664840193,-2.104433257882891,-0.8063639740784748,-0.09097731137729971,-0.3513566883563261,0.5453834412770381
SL_SOIL_03313,Kandy,7.423224,80.702157,Wet Zone,Ultisols,5.75,1.53,23.14,125.14,2.29,48.31,36.55,15.13,-0.391011859373856,1.2961057040693267,2.093752714066021,-0.5490480992874694,1.082856613598419,-0.8893499024998788,1.5277011646242824,-0.4741615335877039
SL_SOIL_03314,Kegalle,7.190975,80.471605,Wet Zone,Ultisols,4.37,1.371,17.96,134.99,2.28,41.25,29.8,28.94,-2.113157233984235,0.7923859778606951,0.9709315979842373,-0.02705342084914179,1.0679808609395456,-1.548590895871272,0.7314902099714824,1.4311045155167736
SL_SOIL_03315,Anuradhapura,8.43104,80.653059,Dry Zone,Alfisols,6.17,0.838,9.26,132.05,0.74,63.53,10.2,26.28,0.1331193415945201,-0.8961839219455979,-0.9148876510334302,-0.18285690862667284,-1.222885048526924,0.5318466866095548,-1.580470487983316,1.0641235096791264
SL_SOIL_03316,Gampaha,7.039675,79.946483,Wet Zone,Ultisols,6.25,1.307,21.19,103.34,1.38,56.83,24.61,18.56,0.23295385606468708,0.5896308679402394,1.671069089286199,-1.704325661719503,-0.2708368783590405,-0.09377861871457203,0.11929245372732906,-0.000949183954948348
SL_SOIL_03317,Matale,7.579199,80.643096,Intermediate Zone,Alfisols,6.26,1.459,12.89,98.23,1.78,60.95,25.26,13.79,0.2454331703734577,1.0711742540013216,-0.12804582644329987,-1.9751269619042597,0.3241932279958869,0.290934255604145,0.19596461973093232,-0.6590316643480227
SL_SOIL_03318,Kalutara,6.580443,80.298135,Wet Zone,Ultisols,6.0,1.399,8.09,139.43,1.97,49.8,28.14,22.06,-0.07902900165458446,0.8810913384508945,-1.1684978259013235,0.20824164232508882,0.6068325285144772,-0.750218304748693,0.535681293716127,0.48192056056827187
SL_SOIL_03319,Hambantota,6.29894,80.915078,Dry Zone,Alfisols,6.87,0.675,9.79,100.23,1.25,69.08,16.01,14.92,1.0066713432084806,-1.4125758425242576,-0.8000044094266069,-1.8691381947086603,-0.4642216629243917,1.050088544004913,-0.895139281089572,-0.5031337182590973
SL_SOIL_03320,Anuradhapura,8.251632,80.411493,Dry Zone,Alfisols,7.01,0.786,10.39,150.93,1.02,70.17,24.56,5.27,1.1813817435312723,-1.0609224487559679,-0.6699479094943537,0.8176770536997856,-0.8063639740784748,1.1518693772591369,0.1133945948039749,-1.8344745853016902
SL_SOIL_03321,Nuwara Eliya,7.062049,80.72203,Up Country Wet Zone,Inceptisols,4.52,1.293,12.57,140.09,2.64,49.28,37.42,13.31,-1.9259675193526724,0.5452781876451398,-0.1974092930738348,0.24321793549963647,1.6035079566589805,-0.7987742985947442,1.630323909890644,-0.7252538007397785
SL_SOIL_03322,Kurunegala,7.526673,80.699295,Intermediate Zone,Alfisols,6.28,1.026,8.78,122.63,1.6,68.73,21.72,9.55,0.27039179899099997,-0.3005907865542599,-1.0189328509792326,-0.682064002117947,0.056429680136169724,1.017406625070071,-0.22160379204253666,-1.2439938691418664
SL_SOIL_03323,Nuwara Eliya,6.874368,80.791326,Up Country Wet Zone,Inceptisols,5.27,2.022,24.25,149.08,4.38,47.65,40.88,11.48,-0.9900189461948579,2.854785611582827,2.334357238940689,0.7196374440438564,4.191888919302914,-0.9509786639198677,2.038455747386746,-0.9777256957333479
SL_SOIL_03324,Puttalam,8.17244,80.110679,Dry Zone,Alfisols,6.27,0.885,10.24,118.14,0.98,76.5,12.25,11.25,0.25791248468222827,-0.7472856380977634,-0.702462034477417,-0.9200087844720675,-0.8658669847139676,1.7429452254235727,-1.3386582721257987,-1.0094571360877311
SL_SOIL_03325,Mannar,8.847876,79.831777,Dry Zone,Alfisols,6.97,0.658,9.98,156.02,0.98,69.78,20.71,9.51,1.131464486296189,-1.4664326685968787,-0.7588198511147265,1.0874184662125863,-0.8658669847139676,1.115452381874598,-0.3407405422942888,-1.2495123805078463
SL_SOIL_03326,Kegalle,7.1551,80.53411,Wet Zone,Ultisols,4.8,1.425,17.88,135.41,2.3,51.53,40.72,7.75,-1.576546718707088,0.9634606018560795,0.9535907313266032,-0.004795779738066572,1.097732366257292,-0.5886762482993285,2.0195825988320126,-1.4923268806109513
SL_SOIL_03327,Kilinochchi,9.478179,80.366535,Dry Zone,Alfisols,6.55,0.671,9.75,167.02,0.86,62.73,19.73,17.54,0.6073332853278127,-1.4252480368942861,-0.8086748427554236,1.6703566857883831,-1.0443760166204459,0.4571451576156288,-0.45633857719202875,-0.1416712237874296
SL_SOIL_03328,Gampaha,7.064202,79.922105,Wet Zone,Ultisols,6.01,0.88,20.79,115.07,1.6,61.36,22.02,16.62,-0.06654968734581386,-0.763125881060299,1.5843647559980298,-1.082701542117313,0.056429680136169724,0.32921878921353154,-0.1862166385024121,-0.26859698520496156
SL_SOIL_03329,Batticaloa,7.798678,81.002448,Dry Zone,Vertisols,7.02,1.072,18.9,123.12,1.25,64.0,19.35,16.65,1.1938610578400428,-0.15486055129893245,1.174686781211433,-0.6560967541550247,-0.4642216629243917,0.575733834893486,-0.5011623050095196,-0.2644581016804771
SL_SOIL_03330,Mannar,9.007996,79.861321,Dry Zone,Alfisols,6.81,0.617,5.39,161.83,0.85,75.42,16.01,8.58,0.9317954573558549,-1.5963226608896706,-1.7537520755964613,1.3953158349158028,-1.059251769279319,1.6420981612817733,-0.895139281089572,-1.3778177697668732
SL_SOIL_03331,Mannar,9.109035,79.998269,Dry Zone,Alfisols,7.44,0.633,13.16,167.57,0.54,66.92,5.1,27.98,1.7179922588084202,-1.5456338834095567,-0.06952040147378614,1.699503596767172,-1.5204001017043876,0.8483944157213144,-2.182052098165432,1.2986602427332619
SL_SOIL_03332,Hambantota,6.313382,81.072525,Dry Zone,Alfisols,6.52,0.826,13.14,80.16,1.13,65.22,5.59,29.2,0.5698953424014999,-0.9342005050556834,-0.07385561813819448,-2.9327354735165008,-0.6427306948308701,0.6896536666092223,-2.124253080716562,1.4669748393956412
SL_SOIL_03333,Polonnaruwa,7.861717,80.858802,Dry Zone,Vertisols,6.77,0.906,9.88,135.61,0.91,57.67,20.73,21.6,0.8818782001207713,-0.6807566176551139,-0.7804959344367686,0.0058030969814942745,-0.9699972533260798,-0.015342013270949879,-0.3383813987249472,0.41845767985950616
SL_SOIL_03334,Ratnapura,6.843331,80.576034,Wet Zone,Ultisols,4.77,1.856,17.55,144.88,2.52,40.44,34.42,25.13,-1.613984661633401,2.3288895452266467,0.8820596563638645,0.49706103293309667,1.4249989247525023,-1.624226193977622,1.2764523744893992,0.9054663079072108
SL_SOIL_03335,Gampaha,7.216026,79.877865,Wet Zone,Ultisols,5.59,0.937,13.54,126.49,1.21,61.37,24.68,13.95,-0.59068088831419,-0.5825471112873932,0.012848715149973825,-0.47750568143044014,-0.5237246735598845,0.3301525583259554,0.1275494562200248,-0.6369576188841041
SL_SOIL_03336,Badulla,7.18355,81.188588,Up Country Intermediate Zone,Inceptisols,4.9,1.461,12.11,131.44,2.52,44.28,31.3,24.42,-1.451753575619379,1.0775103511863358,-0.2971192763552289,-0.21518348262133138,1.4249989247525023,-1.2656588548067789,0.9084259776721048,0.8075127311610723
SL_SOIL_03337,Kalutara,6.443385,80.22519,Wet Zone,Ultisols,5.6,1.265,10.72,141.1,1.69,40.22,40.45,19.34,-0.5782015740054194,0.4565728270549405,-0.5984168345316145,0.2967422629334137,0.19031145406602815,-1.6447691144509513,1.9877341606459011,0.10666178768165517
SL_SOIL_03338,Mannar,8.800385,79.838251,Dry Zone,Alfisols,7.37,0.652,10.13,175.41,0.55,66.91,6.26,26.83,1.6306370586470238,-1.4854409601519214,-0.7263057261316632,2.114979564173922,-1.5055243490455144,0.8474606466088898,-2.045221771143617,1.1400030409613462
SL_SOIL_03339,Ampara,7.341075,81.859718,Dry Zone,Vertisols,6.91,0.866,21.35,141.56,1.16,53.53,28.53,17.94,1.056588600443564,-0.8074785613553986,1.7057508226014664,0.32111967938840197,-0.5981034368542505,-0.4019224258145147,0.5816845933182889,-0.08648611012763273
SL_SOIL_03340,Polonnaruwa,7.762699,81.16212,Dry Zone,Vertisols,5.68,1.164,14.99,125.26,1.08,60.31,22.59,17.11,-0.4783670595352524,0.13659991921172182,0.32715192331958526,-0.5426887732557333,-0.7171094581252357,0.2311730324090045,-0.1189810467761756,-0.2009952209717109
SL_SOIL_03341,Ratnapura,6.593219,80.478749,Wet Zone,Ultisols,5.08,1.706,14.96,136.61,2.85,31.75,42.99,25.26,-1.2271259180615037,1.853682256350579,0.3206490983229728,0.058797480579293994,1.9158987624953172,-2.435671552674138,2.287345393952288,0.9234014698466451
SL_SOIL_03342,Colombo,6.839223,79.897092,Wet Zone,Ultisols,5.59,1.427,12.62,109.27,1.99,55.12,23.35,21.52,-0.59068088831419,0.9697966990410938,-0.18657125141281397,-1.3900689669845512,0.6365840338322236,-0.253453136939088,-0.029333591141193445,0.4074206571275466
SL_SOIL_03343,Polonnaruwa,7.840471,80.805933,Dry Zone,Vertisols,6.66,0.962,15.39,120.77,1.17,58.13,22.96,18.91,0.7446057427242926,-0.5033458964747155,0.41385625660775394,-0.7806335556098545,-0.5832276841953773,0.027611365900557395,-0.07533689074335531,0.047337790497373876
SL_SOIL_03344,Kalutara,6.680018,80.258037,Wet Zone,Ultisols,5.35,1.338,7.78,109.59,2.12,52.78,28.91,18.31,-0.8901844317246909,0.6878403743079605,-1.235693684199654,-1.373110764233255,0.8299688183975752,-0.4719551092463199,0.6265083211357798,-0.035439879992321226
SL_SOIL_03345,Anuradhapura,8.05708,80.356351,Dry Zone,Alfisols,6.07,0.736,9.74,125.18,0.87,67.54,15.36,17.1,0.008326198506811933,-1.2193248783813238,-0.8108424510876278,-0.5469283239435572,-1.0295002639615727,0.906288100691607,-0.9718114470931751,-0.20237484881320555
SL_SOIL_03346,Gampaha,7.249223,79.939506,Wet Zone,Ultisols,5.94,1.42,12.75,111.54,1.88,57.62,20.26,22.12,-0.15390488750720913,0.9476203588935436,-0.158392343094159,-1.2697717162175453,0.4729507545846185,-0.020010858833070622,-0.39382127260447536,0.4901983276172417
SL_SOIL_03347,Hambantota,6.321423,81.069023,Dry Zone,Alfisols,6.49,0.938,9.58,118.56,1.19,78.06,13.46,8.48,0.532457399475188,-0.5793790626948864,-0.8455241844028952,-0.8977511433609915,-0.5534761788776309,1.8886132069617279,-1.19593008618063,-1.3916140481818224
SL_SOIL_03348,Puttalam,7.666868,79.904315,Dry Zone,Alfisols,6.82,0.705,15.86,130.07,0.81,69.64,16.72,13.64,0.9442747716646266,-1.3175343847490444,0.5157338482213518,-0.28778578815031725,-1.1187547799148116,1.1023796143006612,-0.8113896843779443,-0.6797260819704463
SL_SOIL_03349,Batticaloa,7.652922,81.119432,Dry Zone,Vertisols,7.26,0.845,15.04,160.05,1.82,58.35,22.7,18.94,1.493364601250544,-0.8740075817980482,0.33798996498060613,1.3009858321117191,0.38369623863137964,0.048154286373886815,-0.1060057571447967,0.05147667402185877
SL_SOIL_03350,Kurunegala,7.313704,80.216303,Intermediate Zone,Alfisols,6.06,0.99,14.76,143.46,1.46,67.07,20.08,12.85,-0.004153115801959771,-0.4146405358845162,0.27729693167888825,0.42180900822422174,-0.151830857088055,0.8624009524076746,-0.41505356472855043,-0.7887166814485447
SL_SOIL_03351,Kilinochchi,9.484784,80.398483,Dry Zone,Alfisols,6.39,0.931,10.81,156.73,1.09,62.89,8.55,28.56,0.4076642563874788,-0.6015554028424359,-0.5789083595417767,1.125044478567023,-0.7022337054663625,0.47208546341441426,-1.7750998324540004,1.3786786575399665
SL_SOIL_03352,Kegalle,7.204635,80.281448,Wet Zone,Ultisols,5.85,1.458,19.68,130.42,2.07,44.97,33.42,21.61,-0.2662187162861478,1.0680062054088142,1.343760231123362,-0.2692377538910876,0.7555900551032089,-1.2012287860495183,1.1584951960223178,0.4198373077010008
SL_SOIL_03353,Monaragala,6.862228,81.150091,Intermediate Zone,Alfisols,5.83,1.243,16.74,142.46,1.44,69.55,22.95,7.5,-0.291177344903689,0.3868757580197846,0.7064833814553225,0.36881462462642206,-0.1815823624058014,1.0939756922888442,-0.07651646252802631,-1.526817576648324
SL_SOIL_03354,Ampara,7.207425,81.455457,Dry Zone,Vertisols,6.43,0.903,14.05,140.95,0.97,54.22,16.38,29.39,0.4575815136225622,-0.6902607634326352,0.12339674009238914,0.2887931053937434,-0.8807427373728408,-0.3374923570572541,-0.8514951250567521,1.4931877683840449
SL_SOIL_03355,Badulla,6.924695,80.880128,Up Country Intermediate Zone,Inceptisols,5.27,1.533,15.2,135.51,2.62,44.58,38.67,16.75,-0.9900189461948579,1.3056098498468478,0.3726716982958736,0.0005036586217130979,1.573756451341234,-1.2376457814340571,1.7777703829744957,-0.2506618232655278
SL_SOIL_03356,Trincomalee,8.860203,81.442985,Dry Zone,Alfisols,6.33,0.864,15.82,138.96,0.73,59.05,19.47,21.47,0.33278837053485405,-0.8138146585404129,0.5070634148925351,0.18333428203412303,-1.2377608011857972,0.11351812424357129,-0.4870074435934701,0.40052251792007193
SL_SOIL_03357,Matale,7.775295,80.710202,Intermediate Zone,Alfisols,5.3,1.388,13.1,134.44,2.5,46.64,37.29,16.08,-0.952581003268545,0.8462428039333157,-0.08252605146701154,-0.056200331827932236,1.395247419434756,-1.0452893442746987,1.6149894766899229,-0.3430968886456873
SL_SOIL_03358,Mannar,8.851906,79.918632,Dry Zone,Alfisols,7.36,0.838,8.26,150.64,0.77,79.23,7.75,13.02,1.618157744338253,-0.8961839219455979,-1.1316484842538517,0.8023086824564226,-1.1782577905503044,1.997864193115344,-1.8694655752276657,-0.7652630081431311
SL_SOIL_03359,Kilinochchi,9.61886,80.543396,Dry Zone,Alfisols,7.03,0.729,10.36,152.84,1.09,65.83,9.0,25.17,1.2063403721488146,-1.2415012185288736,-0.6764507344909666,0.9188963263715828,-0.7022337054663625,0.7466135824670904,-1.7220191021438136,0.9109848192731909
SL_SOIL_03360,Batticaloa,7.771723,81.377626,Dry Zone,Vertisols,6.31,0.998,22.33,126.96,1.24,60.68,20.29,19.02,0.30782974191731177,-0.38929614714445926,1.918176439157479,-0.45259832113947435,-0.4790974155832649,0.2657224895686948,-0.39028255725046324,0.06251369675381786
SL_SOIL_03361,Kalutara,6.620931,80.224464,Wet Zone,Ultisols,6.26,1.307,14.19,136.15,2.09,58.72,24.46,16.83,0.2454331703734577,0.5896308679402394,0.1537432567432479,0.0344200641243057,0.7853415604209553,0.08270374353357715,0.10159887695726699,-0.2396248005335687
SL_SOIL_03362,Colombo,6.81617,80.00178,Wet Zone,Ultisols,5.89,0.989,19.17,131.56,1.03,59.5,33.9,6.61,-0.21630145905106432,-0.41780858447702335,1.2332122061809476,-0.2088241565895952,-0.7914882214196016,0.15553773430265466,1.2151146416865164,-1.6496044545413717
SL_SOIL_03363,Anuradhapura,8.166643,80.3142,Dry Zone,Alfisols,6.2,1.321,12.87,112.62,1.13,61.38,12.64,25.97,0.170557284520833,0.6339835482353392,-0.1323810431077086,-1.2125377819319216,-0.6427306948308701,0.33108632743837996,-1.292654972523637,1.0213550465927836
SL_SOIL_03364,Ampara,6.918237,81.878957,Dry Zone,Vertisols,6.12,1.068,8.87,148.27,1.19,63.93,21.89,14.18,0.07072277005066602,-0.16753274566896093,-0.9994243759893947,0.6767119933296385,-0.5534761788776309,0.5691974511065174,-0.2015510717031326,-0.6052261785297209
SL_SOIL_03365,Gampaha,7.221451,80.059947,Wet Zone,Ultisols,6.01,1.017,13.27,113.47,1.64,58.84,18.04,23.12,-0.06654968734581386,-0.32910322388682434,-0.0456767098195399,-1.1674925558737923,0.11593269077166217,0.0939089728826664,-0.6556862088013967,0.6281611117667332
SL_SOIL_03366,Gampaha,7.201821,79.875061,Wet Zone,Ultisols,5.17,0.726,4.52,120.84,0.95,59.51,23.2,17.29,-1.1148120892825661,-1.251005364306395,-1.9423340004982284,-0.7769239487580081,-0.9104942426905872,0.15647150341507857,-0.04702716791125593,-0.1761619198248025
SL_SOIL_03367,Kalutara,6.425042,80.25612,Wet Zone,Ultisols,5.38,1.186,14.28,118.66,1.11,45.39,24.54,30.07,-0.852746488798378,0.20629698824687842,0.1732517317330858,-0.8924517050012118,-0.6724822001486161,-1.1620104833277072,0.11103545123463332,1.587002461605699
SL_SOIL_03368,Matara,6.090946,80.527384,Wet Zone,Ultisols,5.58,1.566,16.71,129.8,2.44,52.59,31.4,16.01,-0.6031602026229606,1.410155453399583,0.6999805564587105,-0.3020942717217222,1.3059929034815168,-0.489696722382377,0.9202216955188126,-0.3527542835361513
SL_SOIL_03369,Ratnapura,6.75894,80.639764,Wet Zone,Ultisols,4.41,1.411,20.26,157.86,2.04,45.43,38.34,16.23,-2.063239976749151,0.9191079215609799,1.469481514391207,1.184928132032538,0.7109627971265896,-1.158275406878011,1.738844514080359,-0.3224024710232633
SL_SOIL_03370,Batticaloa,7.846519,81.070759,Dry Zone,Vertisols,6.26,0.904,11.58,145.21,0.77,55.71,24.62,19.67,0.2454331703734577,-0.6870927148401281,-0.4120025179620522,0.5145491795203713,-1.1782577905503044,-0.19836075930606756,0.12047202551200006,0.15218950645098764
SL_SOIL_03371,Galle,6.122347,80.292204,Wet Zone,Ultisols,5.55,1.404,14.62,143.36,2.23,42.69,32.5,24.8,-0.6405981455492734,0.8969315814134297,0.24695041502802909,0.4165095698644421,0.9936020976451799,-1.4141281436822062,1.0499745918326024,0.8599385891378789
SL_SOIL_03372,Nuwara Eliya,6.924226,80.718535,Up Country Wet Zone,Inceptisols,4.97,1.813,20.12,145.68,3.53,49.19,40.94,9.86,-1.3643983754579836,2.1926634557488405,1.4391349977403478,0.539456539811337,2.927449943298693,-0.8071782206065612,2.0455331780947703,-1.2012254060555243
SL_SOIL_03373,Hambantota,6.153962,80.993771,Dry Zone,Alfisols,6.85,0.833,4.66,114.76,1.03,61.86,13.92,24.23,0.9817127145909383,-0.9120241649081335,-1.9119874838473692,-1.0991298010326302,-0.7914882214196016,0.37590724483473503,-1.1416697840857726,0.7812998021726687
SL_SOIL_03374,Anuradhapura,8.243794,80.478277,Dry Zone,Alfisols,5.83,0.864,10.82,136.11,0.86,68.18,20.36,11.46,-0.291177344903689,-0.8138146585404129,-0.5767407512095725,0.032300288780394135,-1.0443760166204459,0.9660493238867476,-0.3820255547577675,-0.9804849514163377
SL_SOIL_03375,Colombo,6.870356,79.996199,Wet Zone,Ultisols,6.11,1.323,16.73,148.99,2.14,51.25,23.65,25.1,0.05824345574189543,0.6403196454203534,0.7043157731231188,0.7148679495200543,0.8597203237153215,-0.6148217834472026,0.00605356239893068,0.9013274243827264
SL_SOIL_03376,Matara,6.016512,80.472768,Wet Zone,Ultisols,5.59,0.853,14.68,104.49,1.4,46.47,33.12,20.41,-0.59068088831419,-0.8486631930579912,0.2599560650212545,-1.6433821205820338,-0.24108537304129415,-1.0611634191859078,1.1231080424821926,0.25428196672161113
SL_SOIL_03377,Monaragala,6.876103,81.590929,Intermediate Zone,Alfisols,5.77,1.436,15.53,102.41,1.7,62.79,14.72,22.49,-0.3660532307563148,0.9983091363736575,0.44420277325861274,-1.7536104384654572,0.20518720672490134,0.46274777229017344,-1.0473040413121073,0.5412445577525532
SL_SOIL_03378,Monaragala,7.281535,81.054848,Intermediate Zone,Alfisols,5.74,1.047,6.96,122.94,1.43,71.19,13.24,15.57,-0.4034911736826266,-0.23406176611161078,-1.4134375674403996,-0.665635743202629,-0.19645811506467456,1.2471138267263917,-1.221880665443388,-0.4134579085619277
SL_SOIL_03379,Kalutara,6.653759,79.961106,Wet Zone,Ultisols,5.38,1.335,13.27,110.21,1.54,58.88,25.11,16.01,-0.852746488798378,0.6783362285304388,-0.0456767098195399,-1.3402542464026197,-0.03282483581706944,0.0976440493323626,0.17827104296086982,-0.3527542835361513
SL_SOIL_03380,Kandy,7.447689,80.706324,Wet Zone,Ultisols,5.75,1.504,13.78,119.96,1.84,54.91,28.46,16.63,-0.391011859373856,1.2137364406641415,0.06487131512287504,-0.8235590063240723,0.41344774394912603,-0.2730622882999935,0.5734275908255931,-0.2672173573634669
SL_SOIL_03381,Kegalle,7.102286,80.384613,Wet Zone,Ultisols,4.82,1.583,16.58,131.39,2.75,43.33,34.92,21.75,-1.5515880900895458,1.4640122794722037,0.671801648140055,-0.21783320180122198,1.7671412359065855,-1.3543669204870659,1.33543096372294,0.4391520974819297
SL_SOIL_03382,Batticaloa,7.865323,81.48526,Dry Zone,Vertisols,7.3,1.075,21.19,145.99,1.22,62.15,28.8,9.04,1.5432818584856274,-0.14535640552141144,1.671069089286199,0.5558847987266551,-0.5088489209010113,0.40298654909503295,0.6135330315044009,-1.3143548890581074
SL_SOIL_03383,Nuwara Eliya,6.978437,80.822941,Up Country Wet Zone,Inceptisols,5.1,1.708,16.38,157.47,3.04,50.06,31.97,17.97,-1.2021672894439623,1.8600183535355932,0.6284494814959709,1.1642603224293953,2.1985380630139075,-0.7259403078256667,0.9874572872450491,-0.08234722660314832
SL_SOIL_03384,Batticaloa,7.932467,81.03152,Dry Zone,Vertisols,6.76,0.917,12.71,138.18,1.16,61.68,16.17,22.15,0.8693988858120008,-0.6459080831375356,-0.16706277642297568,0.14199866282783918,-0.5981034368542505,0.35909940081110175,-0.8762661325348389,0.49433721114172613
