date,district,latitude,longitude,temperature_avg_c,temperature_max_c,temperature_min_c,rainfall_mm,humidity_percent,solar_radiation_mj_m2_day,wind_speed_m_s
2006-09-24,Kurunegala,7.4863,80.3623,25.52,29.33,22.74,0.23,80.99,21.59,4.71
2006-09-25,Kurunegala,7.4863,80.3623,24.47,27.55,22.44,3.48,84.05,18.09,5.1
2006-09-26,Kurunegala,7.4863,80.3623,24.26,27.18,22.26,1.3,86.59,21.3,4.85
2006-09-27,Kurunegala,7.4863,80.3623,25.23,28.84,22.66,0.26,84.32,21.46,5.89
2006-09-28,Kurunegala,7.4863,80.3623,25.47,29.91,23.14,0.18,81.87,21.1,5.92
2006-09-29,Kurunegala,7.4863,80.3623,25.2,28.72,23.16,0.07,82.11,20.18,6.69
2006-09-30,Kurunegala,7.4863,80.3623,25.5,30.58,22.46,0.04,78.32,24.15,6.81
2006-10-01,Kurunegala,7.4863,80.3623,25.16,30.58,22.0,0.06,80.41,20.9,5.95
2006-10-02,Kurunegala,7.4863,80.3623,26.05,32.16,21.89,0.14,77.67,20.77,5.58
2006-10-03,Kurunegala,7.4863,80.3623,26.09,32.14,22.1,0.13,76.94,21.54,5.34
2006-10-04,Kurunegala,7.4863,80.3623,25.82,31.69,21.8,0.51,75.52,19.79,6.22
2006-10-05,Kurunegala,7.4863,80.3623,25.91,30.8,22.56,5.23,80.49,15.88,6.27
2006-10-06,Kurunegala,7.4863,80.3623,25.81,30.86,22.89,2.02,79.56,19.89,6.8
2006-10-07,Kurunegala,7.4863,80.3623,25.43,30.44,22.8,3.87,78.45,18.37,6.73
2006-10-08,Kurunegala,7.4863,80.3623,25.19,29.17,22.53,4.42,81.16,9.06,6.32
2006-10-09,Kurunegala,7.4863,80.3623,25.67,30.85,22.65,0.8,79.32,18.79,5.42
2006-10-10,Kurunegala,7.4863,80.3623,25.6,31.57,21.25,2.34,77.39,19.1,4.92
2006-10-11,Kurunegala,7.4863,80.3623,25.66,31.25,21.94,2.91,79.7,18.79,4.36
2006-10-12,Kurunegala,7.4863,80.3623,25.59,30.8,22.21,21.29,82.78,17.84,3.57
2006-10-13,Kurunegala,7.4863,80.3623,24.77,28.79,22.5,17.77,87.49,16.84,3.4
2006-10-14,Kurunegala,7.4863,80.3623,24.55,28.69,21.84,5.06,86.25,20.86,2.44
2006-10-15,Kurunegala,7.4863,80.3623,25.79,30.56,22.36,7.34,81.96,19.68,1.0
2006-10-16,Kurunegala,7.4863,80.3623,26.0,31.14,22.04,8.01,80.93,19.81,1.72
2006-10-17,Kurunegala,7.4863,80.3623,26.07,31.37,22.17,9.03,81.12,18.56,1.66
2006-10-18,Kurunegala,7.4863,80.3623,25.18,29.08,22.57,17.27,86.72,18.58,1.43
2006-10-19,Kurunegala,7.4863,80.3623,24.86,27.77,22.75,24.16,88.61,17.48,1.11
2006-10-20,Kurunegala,7.4863,80.3623,24.39,27.88,22.24,19.07,89.7,15.86,2.28
2006-10-21,Kurunegala,7.4863,80.3623,24.85,29.06,21.92,7.17,85.86,18.15,2.28
2006-10-22,Kurunegala,7.4863,80.3623,24.98,29.29,22.26,9.85,86.42,16.59,2.98
2006-10-23,Kurunegala,7.4863,80.3623,24.33,27.5,22.12,17.21,89.6,14.62,2.52
2006-10-24,Kurunegala,7.4863,80.3623,24.2,27.0,22.23,25.59,92.12,13.12,3.76
2006-10-25,Kurunegala,7.4863,80.3623,24.13,27.65,21.8,33.87,90.93,15.05,3.67
2006-10-26,Kurunegala,7.4863,80.3623,24.08,27.14,22.11,47.98,91.59,17.23,2.57
2006-10-27,Kurunegala,7.4863,80.3623,23.99,27.15,21.98,29.41,89.51,11.46,3.94
2006-10-28,Kurunegala,7.4863,80.3623,23.4,25.8,21.52,20.69,91.24,14.53,3.21
2006-10-29,Kurunegala,7.4863,80.3623,24.45,29.04,20.78,0.8,86.57,19.14,2.32
2006-10-30,Kurunegala,7.4863,80.3623,25.63,30.17,22.1,3.44,84.93,19.25,1.09
2006-10-31,Kurunegala,7.4863,80.3623,24.45,26.85,22.87,5.2,92.36,18.84,1.0
2006-11-01,Kurunegala,7.4863,80.3623,24.12,26.63,22.46,1.93,92.09,15.29,1.69
2006-11-02,Kurunegala,7.4863,80.3623,24.5,28.15,22.02,1.09,89.91,18.73,2.85
2006-11-03,Kurunegala,7.4863,80.3623,24.86,29.11,21.85,7.82,89.11,13.75,1.93
2006-11-04,Kurunegala,7.4863,80.3623,24.78,28.53,22.22,16.81,89.52,17.78,1.79
2006-11-05,Kurunegala,7.4863,80.3623,25.08,29.16,22.35,6.75,88.74,21.19,2.07
2006-11-06,Kurunegala,7.4863,80.3623,24.57,27.7,22.33,5.24,90.62,19.11,2.02
2006-11-07,Kurunegala,7.4863,80.3623,23.52,24.99,22.16,19.81,94.99,17.92,2.28
2006-11-08,Kurunegala,7.4863,80.3623,23.89,26.59,21.91,24.38,91.66,17.94,1.93
2006-11-09,Kurunegala,7.4863,80.3623,24.11,27.33,21.72,22.76,91.22,19.78,1.43
2006-11-10,Kurunegala,7.4863,80.3623,23.54,25.73,22.01,17.38,92.36,19.85,2.01
2006-11-11,Kurunegala,7.4863,80.3623,23.91,27.6,21.09,9.33,91.35,12.41,2.24
2006-11-12,Kurunegala,7.4863,80.3623,23.98,27.15,22.07,7.45,91.72,15.21,3.12
2006-11-13,Kurunegala,7.4863,80.3623,23.84,27.13,21.72,17.09,90.63,18.44,2.74
2006-11-14,Kurunegala,7.4863,80.3623,23.9,27.52,21.27,11.41,90.74,19.2,2.79
2006-11-15,Kurunegala,7.4863,80.3623,24.14,27.14,21.57,21.28,93.79,17.06,2.61
2006-11-16,Kurunegala,7.4863,80.3623,24.35,27.31,22.38,25.21,92.67,16.59,1.7
2006-11-17,Kurunegala,7.4863,80.3623,23.91,26.51,22.27,42.49,93.97,14.72,1.55
2006-11-18,Kurunegala,7.4863,80.3623,24.38,27.14,22.48,32.2,91.49,16.44,1.22
2006-11-19,Kurunegala,7.4863,80.3623,24.36,27.41,22.38,15.29,92.29,17.03,3.06
2006-11-20,Kurunegala,7.4863,80.3623,23.69,25.81,21.7,18.48,93.49,9.4,3.58
2006-11-21,Kurunegala,7.4863,80.3623,24.53,29.12,20.97,3.53,87.45,17.49,1.63
2006-11-22,Kurunegala,7.4863,80.3623,23.98,27.02,21.66,10.34,92.2,16.86,2.11
2006-11-23,Kurunegala,7.4863,80.3623,24.1,27.7,21.46,2.17,92.32,18.56,2.77
2006-11-24,Kurunegala,7.4863,80.3623,23.77,26.72,21.62,0.92,93.04,17.74,3.11
2006-11-25,Kurunegala,7.4863,80.3623,24.01,27.43,21.68,13.34,91.97,18.25,2.68
2006-11-26,Kurunegala,7.4863,80.3623,23.83,27.2,21.14,9.38,92.91,15.89,2.64
2006-11-27,Kurunegala,7.4863,80.3623,24.38,28.5,21.55,2.95,90.25,19.62,2.67
2006-11-28,Kurunegala,7.4863,80.3623,24.2,28.24,21.46,3.56,90.64,20.06,3.51
2006-11-29,Kurunegala,7.4863,80.3623,23.69,27.62,21.31,0.32,89.82,13.93,4.76
2006-11-30,Kurunegala,7.4863,80.3623,23.43,27.18,21.04,0.01,90.04,17.76,4.43
2006-12-01,Kurunegala,7.4863,80.3623,23.02,26.82,20.08,0.0,89.98,12.58,3.92
2006-12-02,Kurunegala,7.4863,80.3623,23.25,26.56,20.9,4.66,90.78,8.47,4.53
2006-12-03,Kurunegala,7.4863,80.3623,22.93,25.97,20.82,6.36,90.41,7.77,4.62
2006-12-04,Kurunegala,7.4863,80.3623,23.54,27.3,21.17,14.48,90.76,12.42,5.31
2006-12-05,Kurunegala,7.4863,80.3623,23.53,27.35,21.46,6.3,90.77,12.64,5.38
2006-12-06,Kurunegala,7.4863,80.3623,23.58,27.84,20.74,9.61,91.07,14.07,4.38
2006-12-07,Kurunegala,7.4863,80.3623,23.24,26.64,20.96,25.16,92.5,8.9,4.7
2006-12-08,Kurunegala,7.4863,80.3623,22.78,26.98,19.55,1.7,89.13,20.58,4.13
2006-12-09,Kurunegala,7.4863,80.3623,23.06,27.49,18.77,0.17,89.66,20.2,3.69
2006-12-10,Kurunegala,7.4863,80.3623,23.46,26.64,20.95,8.26,92.64,14.6,2.61
2006-12-11,Kurunegala,7.4863,80.3623,24.01,27.43,21.35,15.03,92.62,14.12,3.21
2006-12-12,Kurunegala,7.4863,80.3623,24.26,27.68,21.99,6.1,91.93,16.74,3.8
2006-12-13,Kurunegala,7.4863,80.3623,23.99,27.62,21.75,0.36,90.35,14.67,4.67
2006-12-14,Kurunegala,7.4863,80.3623,23.57,27.29,20.88,0.21,89.4,13.82,4.92
2006-12-15,Kurunegala,7.4863,80.3623,23.52,27.06,21.52,5.6,90.61,8.07,5.4
2006-12-16,Kurunegala,7.4863,80.3623,23.02,26.57,21.08,7.04,91.5,9.58,5.56
2006-12-17,Kurunegala,7.4863,80.3623,23.07,26.7,20.41,3.81,90.42,9.72,5.1
2006-12-18,Kurunegala,7.4863,80.3623,23.86,27.67,21.53,10.47,91.98,8.26,5.4
2006-12-19,Kurunegala,7.4863,80.3623,24.0,25.72,22.45,38.55,95.56,6.88,5.43
2006-12-20,Kurunegala,7.4863,80.3623,23.88,26.42,22.41,28.5,93.05,11.18,5.33
2006-12-21,Kurunegala,7.4863,80.3623,23.18,26.61,21.22,1.68,90.33,16.29,4.82
2006-12-22,Kurunegala,7.4863,80.3623,23.24,26.69,21.07,2.02,91.2,16.22,5.17
2006-12-23,Kurunegala,7.4863,80.3623,23.52,27.25,21.45,2.27,91.24,10.72,5.33
2006-12-24,Kurunegala,7.4863,80.3623,23.24,27.02,21.13,0.58,91.35,11.95,5.25
2006-12-25,Kurunegala,7.4863,80.3623,22.4,25.07,20.66,1.45,92.16,10.13,4.85
2006-12-26,Kurunegala,7.4863,80.3623,22.22,26.51,18.9,0.18,90.22,16.33,4.17
2006-12-27,Kurunegala,7.4863,80.3623,21.77,26.73,18.08,0.0,88.19,16.83,3.79
2006-12-28,Kurunegala,7.4863,80.3623,21.38,26.3,17.68,0.0,86.71,19.79,4.05
2006-12-29,Kurunegala,7.4863,80.3623,20.97,26.11,16.86,0.0,85.1,20.45,4.21
2006-12-30,Kurunegala,7.4863,80.3623,20.29,25.56,15.93,0.0,85.18,21.22,3.52
2006-12-31,Kurunegala,7.4863,80.3623,20.38,26.02,15.88,0.0,82.35,19.92,2.99
2007-01-01,Kurunegala,7.4863,80.3623,21.14,26.61,16.45,0.0,83.78,21.65,2.98
2007-01-02,Kurunegala,7.4863,80.3623,20.78,25.79,17.04,0.0,86.67,19.02,3.34
2007-01-03,Kurunegala,7.4863,80.3623,20.52,26.07,16.5,0.08,85.19,21.22,3.13
2007-01-04,Kurunegala,7.4863,80.3623,19.96,25.45,15.99,0.18,83.19,21.48,3.09
2007-01-05,Kurunegala,7.4863,80.3623,20.5,26.1,15.83,0.12,85.81,20.65,3.14
2007-01-06,Kurunegala,7.4863,80.3623,21.05,26.23,16.51,0.54,87.36,20.38,3.88
2007-01-07,Kurunegala,7.4863,80.3623,21.64,26.46,17.37,0.12,89.93,14.17,3.83
2007-01-08,Kurunegala,7.4863,80.3623,23.23,27.89,19.27,20.39,91.21,11.02,4.86
2007-01-09,Kurunegala,7.4863,80.3623,23.69,27.44,21.26,22.34,91.49,7.94,6.09
2007-01-10,Kurunegala,7.4863,80.3623,23.46,27.22,21.08,22.31,92.02,10.6,5.63
2007-01-11,Kurunegala,7.4863,80.3623,23.71,27.24,21.65,30.57,91.76,9.15,5.83
2007-01-12,Kurunegala,7.4863,80.3623,23.51,27.38,21.47,10.82,91.76,8.64,5.61
2007-01-13,Kurunegala,7.4863,80.3623,23.64,27.64,21.04,2.03,90.39,17.69,4.89
2007-01-14,Kurunegala,7.4863,80.3623,23.51,27.75,20.76,2.06,90.42,11.78,4.63
2007-01-15,Kurunegala,7.4863,80.3623,23.13,27.61,20.28,0.02,90.01,18.37,4.75
2007-01-16,Kurunegala,7.4863,80.3623,22.89,27.21,20.23,0.0,90.16,14.06,4.61
2007-01-17,Kurunegala,7.4863,80.3623,22.6,26.76,19.37,0.0,90.57,20.6,4.17
2007-01-18,Kurunegala,7.4863,80.3623,22.75,27.34,19.48,0.0,90.69,15.58,4.56
2007-01-19,Kurunegala,7.4863,80.3623,22.3,26.49,19.45,0.0,89.61,12.83,4.14
2007-01-20,Kurunegala,7.4863,80.3623,21.78,26.4,18.62,0.0,88.73,19.62,4.08
2007-01-21,Kurunegala,7.4863,80.3623,21.02,24.94,18.16,0.0,88.18,22.13,3.5
2007-01-22,Kurunegala,7.4863,80.3623,21.09,26.29,17.13,0.0,88.22,21.89,3.75
2007-01-23,Kurunegala,7.4863,80.3623,20.83,26.43,16.04,0.0,87.22,23.07,3.99
2007-01-24,Kurunegala,7.4863,80.3623,21.29,26.54,16.75,0.0,87.27,21.79,4.27
2007-01-25,Kurunegala,7.4863,80.3623,22.48,27.07,18.83,0.96,89.36,14.76,4.41
2007-01-26,Kurunegala,7.4863,80.3623,23.4,27.61,20.19,3.84,90.87,9.27,4.57
2007-01-27,Kurunegala,7.4863,80.3623,24.19,27.75,22.13,6.89,91.25,9.85,5.49
2007-01-28,Kurunegala,7.4863,80.3623,23.88,27.41,21.75,7.3,90.51,13.52,5.1
2007-01-29,Kurunegala,7.4863,80.3623,23.66,27.81,21.19,1.96,89.45,15.54,5.27
2007-01-30,Kurunegala,7.4863,80.3623,23.11,27.48,19.75,0.24,86.68,20.25,4.72
2007-01-31,Kurunegala,7.4863,80.3623,22.86,27.61,19.48,0.0,86.29,22.4,4.84
2007-02-01,Kurunegala,7.4863,80.3623,21.86,27.08,17.85,0.0,85.31,22.34,4.27
2007-02-02,Kurunegala,7.4863,80.3623,22.25,27.89,17.82,0.01,87.36,19.66,4.01
2007-02-03,Kurunegala,7.4863,80.3623,22.84,28.18,18.57,0.2,88.22,19.7,4.0
2007-02-04,Kurunegala,7.4863,80.3623,22.7,27.35,18.98,0.01,86.89,21.36,3.38
2007-02-05,Kurunegala,7.4863,80.3623,21.97,27.66,17.64,0.0,84.26,24.47,3.17
2007-02-06,Kurunegala,7.4863,80.3623,21.02,27.14,15.68,0.0,85.62,24.68,3.08
2007-02-07,Kurunegala,7.4863,80.3623,21.69,27.22,16.11,0.0,85.74,21.76,3.33
2007-02-08,Kurunegala,7.4863,80.3623,22.16,27.75,17.71,0.0,83.68,22.42,3.22
2007-02-09,Kurunegala,7.4863,80.3623,22.37,27.44,17.94,0.17,86.7,23.15,3.89
2007-02-10,Kurunegala,7.4863,80.3623,23.04,28.25,18.34,4.74,87.34,22.47,3.63
2007-02-11,Kurunegala,7.4863,80.3623,23.82,28.44,19.88,16.13,88.09,21.15,3.02
2007-02-12,Kurunegala,7.4863,80.3623,24.29,29.15,20.36,1.99,86.27,20.4,2.19
2007-02-13,Kurunegala,7.4863,80.3623,24.5,29.57,19.75,0.0,82.15,21.32,1.67
2007-02-14,Kurunegala,7.4863,80.3623,24.3,29.63,19.46,0.0,82.28,23.2,2.04
2007-02-15,Kurunegala,7.4863,80.3623,24.42,29.74,19.51,0.1,80.33,22.41,1.92
2007-02-16,Kurunegala,7.4863,80.3623,24.33,29.49,19.3,0.32,81.03,22.4,1.31
2007-02-17,Kurunegala,7.4863,80.3623,24.48,29.67,19.39,0.22,81.0,21.88,1.52
2007-02-18,Kurunegala,7.4863,80.3623,24.17,29.46,20.03,0.32,83.2,21.56,2.44
2007-02-19,Kurunegala,7.4863,80.3623,23.28,28.3,19.38,0.49,84.22,20.48,4.02
2007-02-20,Kurunegala,7.4863,80.3623,22.95,27.96,19.04,0.0,83.31,21.88,5.11
2007-02-21,Kurunegala,7.4863,80.3623,22.58,27.9,19.0,0.0,81.38,22.52,4.48
2007-02-22,Kurunegala,7.4863,80.3623,22.19,28.07,17.94,0.0,83.35,19.93,4.52
2007-02-23,Kurunegala,7.4863,80.3623,23.48,29.64,18.23,0.21,83.68,19.02,3.58
2007-02-24,Kurunegala,7.4863,80.3623,24.11,29.44,20.2,15.9,87.87,12.72,3.74
2007-02-25,Kurunegala,7.4863,80.3623,24.01,27.98,21.87,18.8,91.48,7.98,3.15
2007-02-26,Kurunegala,7.4863,80.3623,24.54,28.78,21.43,3.28,86.9,21.26,2.42
2007-02-27,Kurunegala,7.4863,80.3623,24.67,29.15,21.05,1.68,86.89,23.77,2.91
2007-02-28,Kurunegala,7.4863,80.3623,24.16,28.73,20.85,0.01,86.64,22.17,3.42
2007-03-01,Kurunegala,7.4863,80.3623,24.79,30.73,19.17,0.0,81.67,24.43,2.26
2007-03-02,Kurunegala,7.4863,80.3623,25.36,30.76,20.44,1.3,80.66,20.47,1.99
2007-03-03,Kurunegala,7.4863,80.3623,25.2,31.39,20.4,0.66,79.44,22.73,1.98
2007-03-04,Kurunegala,7.4863,80.3623,23.29,29.64,18.48,0.0,79.86,24.35,3.31
2007-03-05,Kurunegala,7.4863,80.3623,23.15,30.33,16.83,0.0,77.56,24.5,3.08
2007-03-06,Kurunegala,7.4863,80.3623,23.34,30.29,17.99,0.0,79.98,25.41,3.71
2007-03-07,Kurunegala,7.4863,80.3623,23.78,31.24,17.62,0.0,75.46,23.27,2.31
2007-03-08,Kurunegala,7.4863,80.3623,23.73,31.13,17.99,0.0,75.34,24.69,2.55
2007-03-09,Kurunegala,7.4863,80.3623,22.75,30.18,16.55,0.0,79.31,26.54,4.05
2007-03-10,Kurunegala,7.4863,80.3623,23.34,30.75,18.05,0.0,78.49,25.85,3.57
2007-03-11,Kurunegala,7.4863,80.3623,23.81,31.17,17.59,0.01,76.09,25.15,2.61
2007-03-12,Kurunegala,7.4863,80.3623,24.89,31.27,19.19,2.71,79.94,18.86,2.07
2007-03-13,Kurunegala,7.4863,80.3623,25.6,31.15,21.98,0.94,80.63,21.9,3.34
2007-03-14,Kurunegala,7.4863,80.3623,25.4,32.03,20.89,2.29,78.76,23.38,3.51
2007-03-15,Kurunegala,7.4863,80.3623,25.82,32.04,20.64,2.94,79.38,23.87,3.02
2007-03-16,Kurunegala,7.4863,80.3623,25.9,31.03,22.02,3.44,82.53,19.58,2.35
2007-03-17,Kurunegala,7.4863,80.3623,26.05,32.07,21.81,0.26,79.17,24.75,3.63
2007-03-18,Kurunegala,7.4863,80.3623,25.38,32.57,19.61,0.0,73.4,26.02,2.71
2007-03-19,Kurunegala,7.4863,80.3623,25.14,32.93,18.53,0.0,64.28,27.02,1.98
2007-03-20,Kurunegala,7.4863,80.3623,24.76,33.18,18.31,0.0,61.85,26.92,2.64
2007-03-21,Kurunegala,7.4863,80.3623,24.96,33.11,18.47,0.0,65.83,26.33,1.96
2007-03-22,Kurunegala,7.4863,80.3623,25.11,33.39,18.46,0.0,67.31,26.22,1.95
2007-03-23,Kurunegala,7.4863,80.3623,25.08,33.49,17.95,0.0,60.89,26.95,2.14
2007-03-24,Kurunegala,7.4863,80.3623,25.7,34.21,19.38,0.0,64.75,19.43,2.45
2007-03-25,Kurunegala,7.4863,80.3623,26.36,34.86,19.28,0.0,57.52,25.76,2.54
2007-03-26,Kurunegala,7.4863,80.3623,26.57,35.51,19.61,0.0,55.33,25.49,2.19
2007-03-27,Kurunegala,7.4863,80.3623,25.78,34.77,18.33,0.0,58.11,26.87,3.34
2007-03-28,Kurunegala,7.4863,80.3623,25.59,34.9,18.1,0.0,61.26,26.62,3.39
2007-03-29,Kurunegala,7.4863,80.3623,25.52,34.64,18.06,0.0,66.74,26.29,3.19
2007-03-30,Kurunegala,7.4863,80.3623,26.01,33.87,19.17,0.0,67.67,23.4,1.62
2007-03-31,Kurunegala,7.4863,80.3623,26.81,33.91,22.11,11.19,75.23,22.61,1.36
2007-04-01,Kurunegala,7.4863,80.3623,26.88,31.77,22.8,10.13,77.72,20.36,1.55
2007-04-02,Kurunegala,7.4863,80.3623,27.81,34.58,22.36,0.09,71.75,21.99,1.05
2007-04-03,Kurunegala,7.4863,80.3623,27.92,34.5,22.64,1.11,72.33,21.29,1.5
2007-04-04,Kurunegala,7.4863,80.3623,27.26,33.05,22.66,5.83,73.51,22.18,2.33
2007-04-05,Kurunegala,7.4863,80.3623,25.74,30.92,22.2,27.2,86.56,13.2,3.59
2007-04-06,Kurunegala,7.4863,80.3623,25.94,30.06,23.28,10.43,85.14,18.14,2.43
2007-04-07,Kurunegala,7.4863,80.3623,25.34,29.72,21.88,14.15,83.14,19.44,2.53
2007-04-08,Kurunegala,7.4863,80.3623,24.96,28.57,22.13,39.67,88.34,15.35,2.52
2007-04-09,Kurunegala,7.4863,80.3623,25.14,28.79,22.69,18.18,88.11,13.98,3.08
2007-04-10,Kurunegala,7.4863,80.3623,25.25,28.18,23.52,27.71,90.66,10.89,1.97
2007-04-11,Kurunegala,7.4863,80.3623,24.87,27.97,22.87,18.29,91.37,12.57,2.03
2007-04-12,Kurunegala,7.4863,80.3623,25.4,28.32,22.75,6.48,87.88,17.6,1.87
2007-04-13,Kurunegala,7.4863,80.3623,25.48,29.12,21.99,1.22,87.21,18.08,2.02
2007-04-14,Kurunegala,7.4863,80.3623,25.42,29.65,22.12,0.49,85.0,21.94,1.95
2007-04-15,Kurunegala,7.4863,80.3623,25.69,29.57,22.22,2.04,84.1,21.29,1.53
2007-04-16,Kurunegala,7.4863,80.3623,26.27,30.61,22.09,5.96,81.74,22.61,1.57
2007-04-17,Kurunegala,7.4863,80.3623,26.26,30.97,22.14,2.74,82.48,22.24,2.18
2007-04-18,Kurunegala,7.4863,80.3623,26.65,31.73,21.94,0.05,79.78,23.33,1.77
2007-04-19,Kurunegala,7.4863,80.3623,27.12,32.21,22.44,0.0,78.11,21.1,1.09
2007-04-20,Kurunegala,7.4863,80.3623,27.24,32.28,23.16,0.42,78.17,22.06,1.11
2007-04-21,Kurunegala,7.4863,80.3623,26.57,31.0,23.13,0.53,83.48,19.69,1.4
2007-04-22,Kurunegala,7.4863,80.3623,25.86,29.51,23.02,3.98,84.68,19.74,2.68
2007-04-23,Kurunegala,7.4863,80.3623,25.69,29.43,22.92,1.55,86.03,21.69,2.34
2007-04-24,Kurunegala,7.4863,80.3623,25.92,30.02,23.04,1.84,81.91,19.57,2.76
2007-04-25,Kurunegala,7.4863,80.3623,26.58,31.3,22.35,3.81,81.28,20.8,1.21
2007-04-26,Kurunegala,7.4863,80.3623,25.71,28.45,23.75,18.99,90.33,20.22,1.97
2007-04-27,Kurunegala,7.4863,80.3623,25.76,28.99,23.33,6.34,84.91,20.3,1.72
2007-04-28,Kurunegala,7.4863,80.3623,26.0,29.77,22.91,1.91,85.43,21.55,1.07
2007-04-29,Kurunegala,7.4863,80.3623,25.96,29.75,23.06,8.26,86.88,20.62,2.21
2007-04-30,Kurunegala,7.4863,80.3623,26.32,30.62,22.44,3.19,83.46,21.52,1.68
2007-05-01,Kurunegala,7.4863,80.3623,26.19,30.36,23.06,1.0,85.46,21.54,2.15
2007-05-02,Kurunegala,7.4863,80.3623,26.03,30.2,22.4,0.56,86.38,21.48,2.9
2007-05-03,Kurunegala,7.4863,80.3623,26.34,30.41,23.39,0.22,86.14,18.14,4.62
2007-05-04,Kurunegala,7.4863,80.3623,26.66,30.19,24.19,0.01,85.35,16.92,4.44
2007-05-05,Kurunegala,7.4863,80.3623,26.58,29.48,24.5,0.0,87.61,21.21,4.06
2007-05-06,Kurunegala,7.4863,80.3623,26.35,29.72,24.27,0.0,87.67,21.88,3.6
2007-05-07,Kurunegala,7.4863,80.3623,26.23,29.48,24.13,0.13,87.22,18.86,3.93
2007-05-08,Kurunegala,7.4863,80.3623,26.07,28.81,24.2,3.4,88.3,20.0,4.34
2007-05-09,Kurunegala,7.4863,80.3623,25.7,27.7,24.32,4.99,89.91,15.13,5.52
2007-05-10,Kurunegala,7.4863,80.3623,25.68,28.12,24.12,1.51,87.21,16.62,6.62
2007-05-11,Kurunegala,7.4863,80.3623,26.68,29.72,24.47,0.59,86.62,19.96,6.38
2007-05-12,Kurunegala,7.4863,80.3623,26.76,29.87,24.69,0.4,84.48,18.47,7.13
2007-05-13,Kurunegala,7.4863,80.3623,26.07,29.53,23.63,0.14,81.09,20.41,5.86
2007-05-14,Kurunegala,7.4863,80.3623,26.07,30.29,23.24,0.0,80.4,18.94,6.85
2007-05-15,Kurunegala,7.4863,80.3623,26.37,31.49,23.12,0.0,76.0,22.78,6.16
2007-05-16,Kurunegala,7.4863,80.3623,26.47,32.17,22.94,0.0,76.73,22.66,5.85
2007-05-17,Kurunegala,7.4863,80.3623,26.34,32.24,22.36,0.0,75.93,22.61,5.65
2007-05-18,Kurunegala,7.4863,80.3623,26.97,32.8,22.69,0.05,79.09,23.43,4.68
2007-05-19,Kurunegala,7.4863,80.3623,27.05,31.99,23.07,0.26,79.78,22.41,4.73
2007-05-20,Kurunegala,7.4863,80.3623,26.8,30.94,23.93,0.88,82.8,20.97,4.4
2007-05-21,Kurunegala,7.4863,80.3623,26.8,30.84,24.18,2.38,83.18,20.19,4.62
2007-05-22,Kurunegala,7.4863,80.3623,26.74,30.52,24.39,0.93,82.56,19.62,4.1
2007-05-23,Kurunegala,7.4863,80.3623,26.96,31.46,23.91,3.97,81.29,20.03,3.11
2007-05-24,Kurunegala,7.4863,80.3623,26.23,30.1,23.79,2.06,84.41,21.19,3.23
2007-05-25,Kurunegala,7.4863,80.3623,26.0,29.56,23.55,4.66,86.53,22.67,3.0
2007-05-26,Kurunegala,7.4863,80.3623,26.42,30.92,23.17,1.05,82.72,24.13,3.57
2007-05-27,Kurunegala,7.4863,80.3623,26.14,29.72,23.66,2.48,83.43,20.25,4.25
2007-05-28,Kurunegala,7.4863,80.3623,25.25,27.96,22.99,3.77,84.77,11.47,5.25
2007-05-29,Kurunegala,7.4863,80.3623,26.0,31.02,22.3,0.49,77.69,21.25,5.03
2007-05-30,Kurunegala,7.4863,80.3623,26.21,30.77,23.23,0.69,80.27,20.99,4.9
2007-05-31,Kurunegala,7.4863,80.3623,26.23,31.31,22.63,0.07,78.76,24.1,4.23
2007-06-01,Kurunegala,7.4863,80.3623,26.48,31.35,22.59,0.02,80.49,23.3,3.96
2007-06-02,Kurunegala,7.4863,80.3623,27.34,33.18,23.03,0.17,76.88,24.33,4.01
2007-06-03,Kurunegala,7.4863,80.3623,27.68,33.51,23.66,0.19,75.45,23.19,3.62
2007-06-04,Kurunegala,7.4863,80.3623,27.44,33.25,23.35,0.07,76.16,22.83,3.77
2007-06-05,Kurunegala,7.4863,80.3623,26.76,30.46,24.03,0.03,81.21,20.73,3.03
2007-06-06,Kurunegala,7.4863,80.3623,26.69,30.46,23.76,0.14,81.8,19.74,3.55
2007-06-07,Kurunegala,7.4863,80.3623,26.04,29.1,23.82,3.12,83.1,19.04,4.54
2007-06-08,Kurunegala,7.4863,80.3623,25.62,28.86,23.46,1.9,83.64,17.21,5.38
2007-06-09,Kurunegala,7.4863,80.3623,26.21,30.12,23.66,0.43,80.73,19.68,5.76
2007-06-10,Kurunegala,7.4863,80.3623,26.37,29.62,24.11,0.05,81.48,20.23,6.51
2007-06-11,Kurunegala,7.4863,80.3623,26.79,30.52,24.33,0.43,79.55,20.7,6.93
2007-06-12,Kurunegala,7.4863,80.3623,26.66,30.91,23.85,1.2,78.89,17.58,5.88
2007-06-13,Kurunegala,7.4863,80.3623,25.88,28.58,24.38,6.0,85.66,18.21,5.21
2007-06-14,Kurunegala,7.4863,80.3623,25.24,28.01,23.82,11.84,87.35,9.61,5.89
2007-06-15,Kurunegala,7.4863,80.3623,25.1,29.16,22.84,26.36,84.5,13.13,5.54
2007-06-16,Kurunegala,7.4863,80.3623,25.42,28.74,23.22,4.71,83.99,18.82,6.59
2007-06-17,Kurunegala,7.4863,80.3623,25.33,28.91,23.28,3.03,85.45,16.02,6.62
