District,Season,Crop,Year,Cultivated Area,Production
Ampara,Maha,Tomato,2023,117.87,1323.58
Ampara,Maha,Watermelon,2023,100.87,1862.95
Ampara,Maha,Watermelon,2023,115.38,2215.07
Ampara,Maha,Watermelon,2023,103.98,2284.21
Ampara,Maha,Watermelon,2023,85.33,1491.19
Ampara,Yala,Banana,2023,239.01,7753.01
Ampara,Yala,Banana,2023,163.79,5130.14
Ampara,Yala,Beans,2023,53.0,531.51
Ampara,Yala,Beans,2023,48.83,522.18
Ampara,Yala,Bitter Gourd,2023,77.54,782.31
Ampara,Yala,Cabbage,2023,106.5,1554.72
Ampara,Yala,Carrot,2023,101.38,1357.56
Ampara,Yala,Cauliflower,2023,62.85,914.55
Ampara,Yala,Chilli,2023,55.61,511.92
Ampara,Yala,Chilli,2023,44.67,345.11
Ampara,Yala,Chilli,2023,55.04,558.25
Ampara,Yala,Chilli,2023,63.71,477.07
Ampara,Yala,Chilli,2023,44.41,352.07
Ampara,Yala,Chilli,2023,48.81,414.08
Ampara,Yala,Cinnamon,2023,38.37,177.37
Ampara,Yala,Leeks,2023,55.15,695.84
Ampara,Yala,Leeks,2023,74.1,780.07
Ampara,Yala,Long Bean,2023,121.04,1157.68
Ampara,Yala,Long Bean,2023,50.51,473.59
Ampara,Yala,Long Bean,2023,62.21,489.42
Ampara,Yala,Maize,2023,74.77,1298.5
Ampara,Yala,Red Onion,2023,43.71,390.79
Ampara,Yala,Red Onion,2023,46.37,392.18
Ampara,Yala,Sesame,2023,32.96,175.54
Ampara,Yala,Soybean,2023,48.44,440.15
Ampara,Yala,Watermelon,2023,121.98,1823.33
Ampara,Yala,Watermelon,2023,113.67,2594.32
Ampara,Yala,Watermelon,2023,120.69,2329.45
Anuradhapura,Maha,Ash Plantain,2023,113.39,3298.66
Anuradhapura,Maha,Ash Plantain,2023,175.26,4961.27
Anuradhapura,Maha,Banana,2023,319.76,8826.04
Anuradhapura,Maha,Banana,2023,316.36,9806.61
Anuradhapura,Maha,Banana,2023,207.94,6357.31
Anuradhapura,Maha,Banana,2023,257.83,8154.18
Anuradhapura,Maha,Banana,2023,235.77,9245.18
Anuradhapura,Maha,Beans,2023,52.91,415.31
Anuradhapura,Maha,Cabbage,2023,83.06,1100.22
Anuradhapura,Maha,Carrot,2023,72.22,880.78
Anuradhapura,Maha,Carrot,2023,125.65,1996.79
Anuradhapura,Maha,Cassava,2023,148.39,3566.76
Anuradhapura,Maha,Cauliflower,2023,71.91,789.98
Anuradhapura,Maha,Chilli,2023,96.29,746.97
Anuradhapura,Maha,Chilli,2023,73.71,675.31
Anuradhapura,Maha,Chilli,2023,76.32,698.15
Anuradhapura,Maha,Chilli,2023,78.21,631.54
Anuradhapura,Maha,Chilli,2023,114.33,900.4
Anuradhapura,Maha,Chilli,2023,52.74,422.15
Anuradhapura,Maha,Cinnamon,2023,45.74,179.81
Anuradhapura,Maha,Coconut,2023,149.18,4821.43
Anuradhapura,Maha,Cucumber,2023,138.19,2121.97
Anuradhapura,Maha,Ginger,2023,72.82,826.37
Anuradhapura,Maha,Green Gram,2023,50.95,374.98
Anuradhapura,Maha,Leeks,2023,69.07,787.71
Anuradhapura,Maha,Long Bean,2023,55.13,471.3
Anuradhapura,Maha,Maize,2023,113.09,1634.69
Anuradhapura,Maha,Pumpkin,2023,110.89,2143.8
Anuradhapura,Maha,Rice,2023,223.08,4850.28
Anuradhapura,Maha,Sweet Potato,2023,86.59,1426.49
Anuradhapura,Maha,Taro,2023,139.82,1975.88
Anuradhapura,Maha,Tea,2023,155.81,3250.68
Anuradhapura,Maha,Tomato,2023,101.43,1535.68
Anuradhapura,Maha,Turmeric,2023,75.24,826.66
Anuradhapura,Maha,Watermelon,2023,168.82,2456.9
Anuradhapura,Maha,Watermelon,2023,247.48,3993.9
Anuradhapura,Maha,Watermelon,2023,158.04,3940.5
Anuradhapura,Maha,Watermelon,2023,173.65,4062.26
Anuradhapura,Maha,Watermelon,2023,180.23,4016.33
Anuradhapura,Yala,Banana,2023,268.32,9505.87
Anuradhapura,Yala,Banana,2023,243.99,7411.54
Anuradhapura,Yala,Banana,2023,233.5,8024.53
Anuradhapura,Yala,Beans,2023,80.9,932.11
Anuradhapura,Yala,Beans,2023,84.95,894.44
Anuradhapura,Yala,Big Onion,2023,85.98,914.55
Anuradhapura,Yala,Big Onion,2023,75.24,875.49
Anuradhapura,Yala,Brinjal,2023,55.66,741.13
Anuradhapura,Yala,Cabbage,2023,109.24,1907.66
Anuradhapura,Yala,Cabbage,2023,114.69,1693.08
Anuradhapura,Yala,Carrot,2023,66.11,765.2
Anuradhapura,Yala,Carrot,2023,62.59,1039.55
Anuradhapura,Yala,Cassava,2023,123.28,3011.02
Anuradhapura,Yala,Chilli,2023,81.11,607.54
Anuradhapura,Yala,Chilli,2023,77.42,519.63
Anuradhapura,Yala,Cowpea,2023,49.79,358.9
Anuradhapura,Yala,Ginger,2023,69.42,759.82
Anuradhapura,Yala,Green Gram,2023,37.87,287.49
Anuradhapura,Yala,Groundnut,2023,69.69,617.25
Anuradhapura,Yala,Groundnut,2023,60.43,558.69
Anuradhapura,Yala,Leeks,2023,97.82,1498.12
Anuradhapura,Yala,Long Bean,2023,49.1,449.15
Anuradhapura,Yala,Papaya,2023,163.39,3601.27
Anuradhapura,Yala,Pineapple,2023,92.96,2261.3
Anuradhapura,Yala,Potato,2023,137.04,2076.99
Anuradhapura,Yala,Pumpkin,2023,120.84,1681.74
Anuradhapura,Yala,Pumpkin,2023,104.27,1299.97
Anuradhapura,Yala,Rice,2023,158.89,3183.38
Anuradhapura,Yala,Snake Gourd,2023,55.28,625.65
Anuradhapura,Yala,Soybean,2023,58.99,512.54
Anuradhapura,Yala,Sweet Potato,2023,104.12,997.41
Anuradhapura,Yala,Taro,2023,84.23,863.99
Anuradhapura,Yala,Tea,2023,89.61,2308.87
Anuradhapura,Yala,Watermelon,2023,130.62,2738.99
Anuradhapura,Yala,Watermelon,2023,129.03,2860.93
Anuradhapura,Yala,Watermelon,2023,134.34,2625.96
Anuradhapura,Yala,Yam,2023,95.67,1257.83
Anuradhapura,Yala,Yam,2023,75.59,1068.82
Badulla,Maha,Banana,2023,133.89,4548.25
Badulla,Maha,Banana,2023,144.5,4346.13
Badulla,Maha,Beans,2023,88.86,720.32
Badulla,Maha,Beans,2023,83.07,742.14
Badulla,Maha,Big Onion,2023,67.05,676.27
Badulla,Maha,Black Gram,2023,65.33,411.74
Badulla,Maha,Cabbage,2023,74.31,1461.87
Badulla,Maha,Carrot,2023,159.63,2406.56
Badulla,Maha,Carrot,2023,126.33,1871.81
Badulla,Maha,Carrot,2023,86.27,1197.45
Badulla,Maha,Carrot,2023,135.72,2199.12
Badulla,Maha,Cassava,2023,116.35,2477.92
Badulla,Maha,Cowpea,2023,46.03,388.83
Badulla,Maha,Cowpea,2023,43.91,343.06
Badulla,Maha,Ginger,2023,76.44,784.47
Badulla,Maha,Green Gram,2023,48.36,350.7
Badulla,Maha,Leeks,2023,121.48,1716.94
Badulla,Maha,Leeks,2023,71.62,790.36
Badulla,Maha,Leeks,2023,94.11,1107.47
Badulla,Maha,Long Bean,2023,38.78,413.96
Badulla,Maha,Maize,2023,84.4,1346.11
Badulla,Maha,Pepper,2023,48.2,244.08
Badulla,Maha,Pineapple,2023,178.29,3262.62
Badulla,Maha,Red Onion,2023,137.27,1955.1
Badulla,Maha,Ridge Gourd,2023,58.88,612.02
Badulla,Maha,Ridge Gourd,2023,52.27,583.25
Badulla,Maha,Sesame,2023,51.27,396.02
Badulla,Maha,Taro,2023,80.43,1116.27
Badulla,Maha,Tea,2023,207.22,5199.91
Badulla,Maha,Tomato,2023,96.6,1072.69
Badulla,Maha,Turmeric,2023,122.09,1457.58
Badulla,Maha,Turmeric,2023,28.29,301.14
Badulla,Maha,Turmeric,2023,67.91,815.63
Badulla,Maha,Watermelon,2023,152.76,2968.87
Badulla,Yala,Ash Plantain,2023,147.49,4617.4
Badulla,Yala,Banana,2023,123.49,4094.97
Badulla,Yala,Banana,2023,130.17,4415.56
Badulla,Yala,Cabbage,2023,95.93,1511.41
Badulla,Yala,Carrot,2023,62.42,969.9
Badulla,Yala,Chilli,2023,40.23,318.42
Badulla,Yala,Cowpea,2023,45.99,362.91
Badulla,Yala,Leeks,2023,96.28,1093.38
Badulla,Yala,Leeks,2023,100.57,1039.39
Badulla,Yala,Leeks,2023,110.31,1463.37
Badulla,Yala,Long Bean,2023,50.42,358.47
Badulla,Yala,Maize,2023,97.98,1280.61
Badulla,Yala,Okra,2023,53.99,485.75
Badulla,Yala,Red Onion,2023,62.72,720.96
Badulla,Yala,Rice,2023,140.93,2538.28
Badulla,Yala,Ridge Gourd,2023,135.06,1599.75
Badulla,Yala,Sesame,2023,42.5,198.02
Badulla,Yala,Soybean,2023,66.0,595.25
Badulla,Yala,Taro,2023,83.57,959.45
Badulla,Yala,Tea,2023,155.25,3728.22
Badulla,Yala,Watermelon,2023,101.89,1841.93
Badulla,Yala,Watermelon,2023,80.55,1338.48
Badulla,Yala,Watermelon,2023,67.58,1764.46
Badulla,Yala,Yam,2023,91.73,1202.15
Batticaloa,Maha,Ash Plantain,2023,160.83,5424.53
Batticaloa,Maha,Banana,2023,195.16,5098.61
Batticaloa,Maha,Banana,2023,132.37,3478.09
Batticaloa,Maha,Banana,2023,152.75,4039.45
Batticaloa,Maha,Beans,2023,47.95,395.66
Batticaloa,Maha,Big Onion,2023,69.84,672.72
Batticaloa,Maha,Bitter Gourd,2023,60.36,671.26
Batticaloa,Maha,Brinjal,2023,57.37,600.15
Batticaloa,Maha,Cabbage,2023,105.83,1377.3
Batticaloa,Maha,Cauliflower,2023,86.05,1193.74
Batticaloa,Maha,Chilli,2023,62.82,555.76
Batticaloa,Maha,Chilli,2023,78.53,603.7
Batticaloa,Maha,Chilli,2023,64.19,549.12
Batticaloa,Maha,Chilli,2023,51.39,395.93
Batticaloa,Maha,Coconut,2023,201.92,5681.98
Batticaloa,Maha,Cowpea,2023,46.59,377.91
Batticaloa,Maha,Cucumber,2023,79.55,1272.56
Batticaloa,Maha,Cucumber,2023,49.38,646.12
Batticaloa,Maha,Groundnut,2023,68.55,635.18
Batticaloa,Maha,Leeks,2023,80.8,1124.84
Batticaloa,Maha,Maize,2023,90.2,1164.78
Batticaloa,Maha,Mango,2023,70.69,1646.5
Batticaloa,Maha,Okra,2023,52.45,402.37
Batticaloa,Maha,Papaya,2023,164.91,5223.9
Batticaloa,Maha,Pepper,2023,44.36,203.36
Batticaloa,Maha,Pepper,2023,36.91,184.35
Batticaloa,Maha,Sesame,2023,44.64,271.37
Batticaloa,Maha,Sesame,2023,46.71,252.86
Batticaloa,Maha,Sweet Potato,2023,69.66,750.07
Batticaloa,Maha,Sweet Potato,2023,76.92,1096.37
Batticaloa,Maha,Watermelon,2023,106.18,2172.44
Batticaloa,Maha,Watermelon,2023,87.22,1881.2
Batticaloa,Maha,Watermelon,2023,96.98,2113.88
Batticaloa,Yala,Ash Plantain,2023,113.64,3390.21
Batticaloa,Yala,Ash Plantain,2023,150.86,4637.73
Batticaloa,Yala,Banana,2023,119.37,3763.3
Batticaloa,Yala,Banana,2023,186.38,6351.61
Batticaloa,Yala,Banana,2023,140.2,3986.64
Batticaloa,Yala,Banana,2023,223.65,7356.2
Batticaloa,Yala,Beans,2023,68.31,618.1
Batticaloa,Yala,Beans,2023,60.38,599.74
Batticaloa,Yala,Carrot,2023,113.5,2269.72
Batticaloa,Yala,Cauliflower,2023,119.14,1716.18
Batticaloa,Yala,Chilli,2023,67.92,477.73
Batticaloa,Yala,Chilli,2023,51.44,453.7
Batticaloa,Yala,Coconut,2023,159.86,6532.49
Batticaloa,Yala,Cowpea,2023,67.27,610.59
Batticaloa,Yala,Cowpea,2023,70.58,505.32
Batticaloa,Yala,Cowpea,2023,65.94,541.47
Batticaloa,Yala,Leeks,2023,81.09,1042.07
Batticaloa,Yala,Long Bean,2023,59.43,589.69
Batticaloa,Yala,Papaya,2023,164.52,4794.86
Batticaloa,Yala,Pepper,2023,38.65,189.54
Batticaloa,Yala,Potato,2023,116.22,2034.41
Batticaloa,Yala,Red Onion,2023,75.39,770.73
Batticaloa,Yala,Snake Gourd,2023,53.54,601.41
Batticaloa,Yala,Snake Gourd,2023,78.75,739.76
Batticaloa,Yala,Sweet Potato,2023,142.85,1776.45
Batticaloa,Yala,Turmeric,2023,67.73,686.62
Batticaloa,Yala,Watermelon,2023,80.02,1638.25
Batticaloa,Yala,Watermelon,2023,69.26,1340.63
Batticaloa,Yala,Watermelon,2023,98.86,1861.51
Batticaloa,Yala,Watermelon,2023,118.76,1744.0
Batticaloa,Yala,Watermelon,2023,110.12,2140.58
Colombo,Maha,Banana,2023,114.45,3498.81
Colombo,Maha,Beans,2023,70.32,589.35
Colombo,Maha,Bitter Gourd,2023,84.93,831.83
Colombo,Maha,Bitter Gourd,2023,46.14,462.98
Colombo,Maha,Black Gram,2023,42.77,328.34
Colombo,Maha,Brinjal,2023,111.23,1482.13
Colombo,Maha,Brinjal,2023,91.22,1188.66
Colombo,Maha,Brinjal,2023,99.39,1083.49
Colombo,Maha,Carrot,2023,78.71,1344.28
Colombo,Maha,Carrot,2023,89.73,1352.17
Colombo,Maha,Carrot,2023,101.09,1638.4
Colombo,Maha,Cassava,2023,145.31,2844.44
Colombo,Maha,Cassava,2023,169.57,4077.23
Colombo,Maha,Cauliflower,2023,75.61,785.82
Colombo,Maha,Chilli,2023,56.81,499.09
Colombo,Maha,Cinnamon,2023,42.94,196.3
Colombo,Maha,Green Gram,2023,69.2,457.64
Colombo,Maha,Leeks,2023,108.45,1443.1
Colombo,Maha,Long Bean,2023,83.57,810.68
Colombo,Maha,Okra,2023,64.11,530.81
Colombo,Maha,Papaya,2023,259.6,6664.95
Colombo,Maha,Pepper,2023,62.4,337.89
Colombo,Maha,Pineapple,2023,158.53,3741.63
Colombo,Maha,Pumpkin,2023,115.79,1408.86
Colombo,Maha,Sweet Potato,2023,144.86,1963.98
Colombo,Maha,Taro,2023,105.68,1502.79
Colombo,Maha,Taro,2023,80.97,1111.61
Colombo,Maha,Taro,2023,107.3,1398.84
Colombo,Maha,Tomato,2023,63.35,785.7
Colombo,Maha,Turmeric,2023,65.13,510.0
Colombo,Maha,Turmeric,2023,118.5,1186.06
Colombo,Maha,Watermelon,2023,68.63,1418.81
Colombo,Yala,Banana,2023,205.05,6144.29
Colombo,Yala,Banana,2023,83.26,2506.03
Colombo,Yala,Big Onion,2023,48.67,535.53
Colombo,Yala,Cabbage,2023,104.48,1709.31
Colombo,Yala,Carrot,2023,80.06,1443.14
Colombo,Yala,Carrot,2023,84.81,1193.99
Colombo,Yala,Cassava,2023,188.26,3734.5
Colombo,Yala,Chilli,2023,64.54,605.9
Colombo,Yala,Chilli,2023,50.96,377.69
Colombo,Yala,Chilli,2023,24.49,187.75
Colombo,Yala,Cucumber,2023,98.99,1968.8
Colombo,Yala,Cucumber,2023,148.38,2326.88
Colombo,Yala,Leeks,2023,59.35,791.49
Colombo,Yala,Leeks,2023,78.15,1012.67
Colombo,Yala,Papaya,2023,172.68,5044.92
Colombo,Yala,Pineapple,2023,198.39,3690.93
Colombo,Yala,Pineapple,2023,128.43,3305.25
Colombo,Yala,Red Onion,2023,75.96,734.26
Colombo,Yala,Ridge Gourd,2023,57.43,641.23
Colombo,Yala,Sesame,2023,29.11,176.41
Colombo,Yala,Soybean,2023,46.59,460.33
Colombo,Yala,Taro,2023,85.96,981.59
Colombo,Yala,Tomato,2023,62.53,804.69
Colombo,Yala,Tomato,2023,68.46,856.65
Colombo,Yala,Watermelon,2023,107.24,2213.65
Colombo,Yala,Watermelon,2023,120.2,3031.64
Colombo,Yala,Watermelon,2023,136.63,3017.42
Colombo,Yala,Yam,2023,72.43,917.2
Galle,Maha,Beans,2023,71.77,726.92
Galle,Maha,Beans,2023,39.36,343.18
Galle,Maha,Big Onion,2023,73.07,922.21
Galle,Maha,Bitter Gourd,2023,50.06,514.52
Galle,Maha,Black Gram,2023,48.62,264.1
Galle,Maha,Brinjal,2023,61.52,732.33
Galle,Maha,Cabbage,2023,77.74,1207.17
Galle,Maha,Cabbage,2023,133.45,2067.12
Galle,Maha,Carrot,2023,72.18,926.11
Galle,Maha,Carrot,2023,81.51,1279.88
Galle,Maha,Cassava,2023,137.38,4103.26
Galle,Maha,Cassava,2023,134.8,3095.11
Galle,Maha,Chilli,2023,32.14,247.79
Galle,Maha,Coconut,2023,93.41,3506.08
Galle,Maha,Cowpea,2023,67.71,603.54
Galle,Maha,Cucumber,2023,73.39,1272.63
Galle,Maha,Ginger,2023,46.27,487.05
Galle,Maha,Ginger,2023,64.0,820.78
Galle,Maha,Leeks,2023,56.31,835.76
Galle,Maha,Long Bean,2023,66.41,584.52
Galle,Maha,Pepper,2023,23.45,111.29
Galle,Maha,Red Onion,2023,48.87,492.05
Galle,Maha,Red Onion,2023,83.44,957.07
Galle,Maha,Rice,2023,101.11,1713.2
Galle,Maha,Ridge Gourd,2023,43.36,437.65
Galle,Maha,Sesame,2023,32.13,204.47
Galle,Maha,Snake Gourd,2023,63.37,645.82
Galle,Maha,Tomato,2023,49.94,741.61
Galle,Maha,Tomato,2023,60.78,811.16
Galle,Maha,Tomato,2023,65.13,919.61
Galle,Yala,Banana,2023,176.7,6122.06
Galle,Yala,Beans,2023,50.04,464.08
Galle,Yala,Cabbage,2023,39.89,578.97
Galle,Yala,Cabbage,2023,47.0,663.69
Galle,Yala,Carrot,2023,66.71,1111.79
Galle,Yala,Carrot,2023,67.89,855.16
Galle,Yala,Cauliflower,2023,52.37,566.08
Galle,Yala,Chilli,2023,49.13,417.79
Galle,Yala,Chilli,2023,59.63,382.09
Galle,Yala,Chilli,2023,55.54,344.23
Galle,Yala,Chilli,2023,86.7,807.64
Galle,Yala,Coconut,2023,139.01,4514.43
Galle,Yala,Cowpea,2023,57.1,445.5
Galle,Yala,Leeks,2023,54.12,609.97
Galle,Yala,Leeks,2023,65.17,839.75
Galle,Yala,Long Bean,2023,52.55,516.85
Galle,Yala,Maize,2023,57.48,910.6
Galle,Yala,Mango,2023,124.46,3146.44
Galle,Yala,Potato,2023,50.61,819.29
Galle,Yala,Tea,2023,79.18,1787.88
Galle,Yala,Tomato,2023,92.95,1107.0
Galle,Yala,Watermelon,2023,138.25,2348.54
Galle,Yala,Watermelon,2023,79.37,1932.78
Gampaha,Maha,Ash Plantain,2023,242.66,7567.91
Gampaha,Maha,Banana,2023,289.36,6637.27
Gampaha,Maha,Banana,2023,206.41,6786.82
Gampaha,Maha,Beans,2023,119.88,1294.9
Gampaha,Maha,Bitter Gourd,2023,99.98,902.26
Gampaha,Maha,Cabbage,2023,125.93,2178.89
Gampaha,Maha,Cassava,2023,282.65,6578.34
Gampaha,Maha,Chilli,2023,69.98,498.09
Gampaha,Maha,Coconut,2023,268.99,8457.44
Gampaha,Maha,Cowpea,2023,87.25,780.93
Gampaha,Maha,Cucumber,2023,189.5,2721.9
Gampaha,Maha,Green Gram,2023,84.61,686.44
Gampaha,Maha,Green Gram,2023,48.75,317.79
Gampaha,Maha,Groundnut,2023,143.41,1257.84
Gampaha,Maha,Groundnut,2023,179.25,1627.01
Gampaha,Maha,Leeks,2023,119.01,887.16
Gampaha,Maha,Leeks,2023,78.04,827.45
Gampaha,Maha,Mango,2023,166.88,4031.55
Gampaha,Maha,Potato,2023,120.01,1998.37
Gampaha,Maha,Ridge Gourd,2023,107.17,1077.04
Gampaha,Maha,Ridge Gourd,2023,104.81,999.43
Gampaha,Maha,Tea,2023,190.77,5657.45
Gampaha,Maha,Tomato,2023,112.52,1317.51
Gampaha,Maha,Watermelon,2023,237.56,4526.53
Gampaha,Maha,Yam,2023,183.76,2673.64
Gampaha,Yala,Ash Plantain,2023,193.03,7634.81
Gampaha,Yala,Ash Plantain,2023,201.32,7081.06
Gampaha,Yala,Banana,2023,284.07,9033.03
Gampaha,Yala,Banana,2023,243.49,6418.59
Gampaha,Yala,Banana,2023,291.2,9028.27
Gampaha,Yala,Beans,2023,85.81,953.3
Gampaha,Yala,Beans,2023,109.31,1234.87
Gampaha,Yala,Beans,2023,75.22,749.12
Gampaha,Yala,Bitter Gourd,2023,85.08,818.9
Gampaha,Yala,Brinjal,2023,115.39,1495.96
Gampaha,Yala,Carrot,2023,145.0,2662.82
Gampaha,Yala,Carrot,2023,92.74,1208.94
Gampaha,Yala,Carrot,2023,167.93,2407.24
Gampaha,Yala,Cassava,2023,176.71,3768.91
Gampaha,Yala,Cassava,2023,229.59,5415.87
Gampaha,Yala,Chilli,2023,93.72,720.42
Gampaha,Yala,Cowpea,2023,83.97,614.86
Gampaha,Yala,Cucumber,2023,112.02,1605.99
Gampaha,Yala,Cucumber,2023,107.67,1616.36
Gampaha,Yala,Ginger,2023,113.08,1315.42
Gampaha,Yala,Ginger,2023,121.02,1433.44
Gampaha,Yala,Groundnut,2023,79.09,637.56
Gampaha,Yala,Groundnut,2023,90.78,717.57
Gampaha,Yala,Leeks,2023,82.38,1034.32
Gampaha,Yala,Leeks,2023,67.42,712.32
Gampaha,Yala,Leeks,2023,129.34,1479.12
Gampaha,Yala,Leeks,2023,108.25,1278.16
Gampaha,Yala,Long Bean,2023,67.94,577.61
Gampaha,Yala,Long Bean,2023,102.03,865.18
Gampaha,Yala,Maize,2023,123.35,2144.57
Gampaha,Yala,Maize,2023,126.76,2089.55
Gampaha,Yala,Papaya,2023,260.78,6055.88
Gampaha,Yala,Potato,2023,108.55,1624.81
Gampaha,Yala,Pumpkin,2023,97.97,1599.83
Gampaha,Yala,Pumpkin,2023,111.9,1793.82
Gampaha,Yala,Red Onion,2023,118.23,1149.01
Gampaha,Yala,Red Onion,2023,65.92,795.61
Gampaha,Yala,Ridge Gourd,2023,127.94,1229.5
Gampaha,Yala,Snake Gourd,2023,98.3,1128.09
Gampaha,Yala,Tea,2023,175.32,4887.75
Gampaha,Yala,Tomato,2023,124.77,1799.7
Gampaha,Yala,Watermelon,2023,166.56,3101.1
Gampaha,Yala,Watermelon,2023,200.69,4357.69
Hambantota,Maha,Ash Plantain,2023,254.84,7934.11
Hambantota,Maha,Ash Plantain,2023,210.35,6657.37
Hambantota,Maha,Ash Plantain,2023,166.93,4812.11
Hambantota,Maha,Banana,2023,225.33,6269.55
Hambantota,Maha,Banana,2023,148.26,4471.4
Hambantota,Maha,Beans,2023,88.96,968.75
Hambantota,Maha,Beans,2023,68.91,716.68
Hambantota,Maha,Brinjal,2023,77.01,1152.19
Hambantota,Maha,Carrot,2023,98.38,1502.59
Hambantota,Maha,Carrot,2023,112.37,1520.07
Hambantota,Maha,Carrot,2023,84.9,1191.65
Hambantota,Maha,Carrot,2023,185.19,2748.55
Hambantota,Maha,Carrot,2023,169.05,2580.37
Hambantota,Maha,Cauliflower,2023,106.05,1368.1
Hambantota,Maha,Chilli,2023,79.19,694.83
Hambantota,Maha,Chilli,2023,89.89,699.38
Hambantota,Maha,Cinnamon,2023,34.58,149.84
Hambantota,Maha,Groundnut,2023,64.41,728.34
Hambantota,Maha,Leeks,2023,90.56,969.9
Hambantota,Maha,Leeks,2023,125.88,1301.86
Hambantota,Maha,Papaya,2023,178.45,5418.7
Hambantota,Maha,Pineapple,2023,300.87,6107.8
Hambantota,Maha,Red Onion,2023,75.49,775.19
Hambantota,Maha,Taro,2023,93.82,1173.82
Hambantota,Maha,Turmeric,2023,97.89,934.49
Hambantota,Maha,Watermelon,2023,161.51,3889.52
Hambantota,Maha,Yam,2023,201.12,2828.82
Hambantota,Yala,Banana,2023,161.35,5116.18
Hambantota,Yala,Banana,2023,152.41,4241.1
Hambantota,Yala,Banana,2023,212.38,6261.44
Hambantota,Yala,Banana,2023,215.2,6486.51
Hambantota,Yala,Beans,2023,72.09,615.21
Hambantota,Yala,Beans,2023,64.14,576.94
Hambantota,Yala,Big Onion,2023,39.27,424.72
Hambantota,Yala,Carrot,2023,106.15,1743.18
Hambantota,Yala,Chilli,2023,77.16,702.59
Hambantota,Yala,Chilli,2023,88.64,729.58
Hambantota,Yala,Chilli,2023,60.45,499.74
Hambantota,Yala,Chilli,2023,81.94,696.2
Hambantota,Yala,Chilli,2023,160.64,1223.22
Hambantota,Yala,Cowpea,2023,33.37,308.02
Hambantota,Yala,Green Gram,2023,71.42,457.67
Hambantota,Yala,Leeks,2023,76.26,902.43
Hambantota,Yala,Leeks,2023,53.43,651.33
Hambantota,Yala,Maize,2023,125.15,1857.84
Hambantota,Yala,Papaya,2023,163.92,4733.22
Hambantota,Yala,Pepper,2023,56.59,332.27
Hambantota,Yala,Potato,2023,108.19,2474.84
Hambantota,Yala,Red Onion,2023,73.07,653.31
Hambantota,Yala,Rice,2023,116.52,2712.83
Hambantota,Yala,Ridge Gourd,2023,73.55,855.2
Hambantota,Yala,Sesame,2023,60.02,333.61
Hambantota,Yala,Snake Gourd,2023,100.88,1069.21
Hambantota,Yala,Sweet Potato,2023,92.23,1333.23
Hambantota,Yala,Tomato,2023,67.79,982.38
Hambantota,Yala,Tomato,2023,115.05,1362.49
Hambantota,Yala,Tomato,2023,75.75,1074.16
Hambantota,Yala,Watermelon,2023,267.16,5063.13
Hambantota,Yala,Watermelon,2023,326.96,5770.17
Hambantota,Yala,Watermelon,2023,341.85,6872.85
Hambantota,Yala,Watermelon,2023,230.35,4726.23
Jaffna,Maha,Ash Plantain,2023,317.53,11140.53
Jaffna,Maha,Banana,2023,208.59,7747.89
Jaffna,Maha,Banana,2023,270.07,8469.52
Jaffna,Maha,Banana,2023,286.27,10051.79
Jaffna,Maha,Banana,2023,231.34,8009.11
Jaffna,Maha,Banana,2023,197.74,5216.71
Jaffna,Maha,Banana,2023,219.06,7191.76
Jaffna,Maha,Beans,2023,92.77,832.34
Jaffna,Maha,Bitter Gourd,2023,132.45,1265.69
Jaffna,Maha,Brinjal,2023,75.66,877.04
Jaffna,Maha,Carrot,2023,103.24,1469.34
Jaffna,Maha,Carrot,2023,104.81,1463.84
Jaffna,Maha,Cauliflower,2023,136.09,1904.09
Jaffna,Maha,Cauliflower,2023,115.59,1715.13
Jaffna,Maha,Chilli,2023,60.95,448.95
Jaffna,Maha,Chilli,2023,53.4,445.82
Jaffna,Maha,Chilli,2023,97.06,859.16
Jaffna,Maha,Chilli,2023,75.53,549.99
Jaffna,Maha,Chilli,2023,39.88,334.19
Jaffna,Maha,Cinnamon,2023,59.63,242.63
Jaffna,Maha,Coconut,2023,238.13,8669.65
Jaffna,Maha,Coconut,2023,203.8,5725.98
Jaffna,Maha,Cowpea,2023,68.76,524.12
Jaffna,Maha,Cucumber,2023,81.7,1278.03
Jaffna,Maha,Green Gram,2023,110.91,690.2
Jaffna,Maha,Leeks,2023,106.32,1369.91
Jaffna,Maha,Leeks,2023,93.38,886.55
Jaffna,Maha,Leeks,2023,113.89,1547.35
Jaffna,Maha,Maize,2023,110.41,1515.53
Jaffna,Maha,Papaya,2023,259.14,5863.08
Jaffna,Maha,Pepper,2023,46.92,247.92
Jaffna,Maha,Red Onion,2023,140.13,1397.93
Jaffna,Maha,Red Onion,2023,167.66,1773.85
Jaffna,Maha,Rice,2023,130.38,3390.82
Jaffna,Maha,Sesame,2023,40.92,226.6
Jaffna,Maha,Snake Gourd,2023,108.1,1212.54
Jaffna,Maha,Sweet Potato,2023,136.38,1829.03
Jaffna,Maha,Sweet Potato,2023,113.66,1584.32
Jaffna,Maha,Tea,2023,152.87,4820.08
Jaffna,Maha,Tea,2023,209.65,4853.58
Jaffna,Maha,Tomato,2023,137.2,1425.05
Jaffna,Maha,Watermelon,2023,243.18,4498.84
Jaffna,Maha,Watermelon,2023,108.04,2247.84
Jaffna,Yala,Banana,2023,199.06,6547.92
