District,Crop,Year,Cultivated Area,Production,Agro_Ecological_Zone,Crop_standardized,Yield,Season_Maha,Season_Yala,SpatialCheck_Supported envelope,SpatialCheck_Unverified,AEZ_Dry Zone,AEZ_Intermediate Zone,AEZ_Unknown,AEZ_Up Country Intermediate Zone,AEZ_Up Country Wet Zone,AEZ_Wet Zone,District_encoded,Crop_encoded
Kalutara,Mango,2021,173.63,3040.28,Wet,Mango,17.510107700282212,False,True,False,True,False,False,False,False,False,True,9,22
Kalutara,Mango,2021,180.63,4935.97,Wet,Mango,27.326413109671705,False,True,False,True,False,False,False,False,False,True,9,22
Kalutara,Mango,2021,152.09,3439.44,Wet,Mango,22.6145045696627,False,True,False,True,False,False,False,False,False,True,9,22
Kalutara,Papaya,2021,167.9,3984.55,Wet,Papaya,23.731685527099465,False,True,False,True,False,False,False,False,False,True,9,25
Kalutara,Papaya,2021,227.96,5667.19,Wet,Papaya,24.860457975083346,False,True,False,True,False,False,False,False,False,True,9,25
Kalutara,Snake Gourd,2021,63.96,577.47,Wet,Snake Gourd,9.028611632270168,False,True,False,True,False,False,False,False,False,True,9,33
Kalutara,Sweet Potato,2021,129.89,1704.15,Wet,Sweet Potatoes,13.119947648009857,False,True,True,False,False,False,False,False,False,True,9,35
Kalutara,Taro,2021,92.49,1173.22,Wet,Taro,12.684830792518111,False,True,False,True,False,False,False,False,False,True,9,36
Kalutara,Tomato,2021,99.16,1540.33,Wet,Tomato,15.533783783783784,False,True,False,True,False,False,False,False,False,True,9,38
Kalutara,Watermelon,2021,173.46,3133.32,Wet,Watermelon,18.063645797301973,False,True,False,True,False,False,False,False,False,True,9,40
Kandy,Ash Plantain,2021,182.12,5757.39,Up-country Wet/Intermediate,Ash Plantain,31.61316714254338,True,False,False,True,False,False,False,False,True,False,10,0
Kandy,Ash Plantain,2021,151.58,3468.26,Up-country Wet/Intermediate,Ash Plantain,22.88072305053437,True,False,False,True,False,False,False,False,True,False,10,0
Kandy,Banana,2021,172.66,5600.98,Up-country Wet/Intermediate,Banana,32.43936059307309,True,False,False,True,False,False,False,False,True,False,10,1
Kandy,Banana,2021,216.73,6353.09,Up-country Wet/Intermediate,Banana,29.313385318137776,True,False,False,True,False,False,False,False,True,False,10,1
Kandy,Banana,2021,222.99,6234.22,Up-country Wet/Intermediate,Banana,27.957397192699226,True,False,False,True,False,False,False,False,True,False,10,1
Kandy,Banana,2021,239.23,6930.65,Up-country Wet/Intermediate,Banana,28.97065585419889,True,False,False,True,False,False,False,False,True,False,10,1
Kandy,Beans,2021,92.88,996.41,Up-country Wet/Intermediate,Beans,10.727928509905254,True,False,True,False,False,False,False,False,True,False,10,2
Kandy,Black Gram,2021,64.73,397.56,Up-country Wet/Intermediate,Black Gram,6.141819867140429,True,False,False,True,False,False,False,False,True,False,10,5
Kandy,Carrot,2021,88.68,1410.26,Up-country Wet/Intermediate,Carrot,15.902796571944068,True,False,True,False,False,False,False,False,True,False,10,8
Kandy,Carrot,2021,194.25,2983.68,Up-country Wet/Intermediate,Carrot,15.36,True,False,True,False,False,False,False,False,True,False,10,8
Kandy,Cauliflower,2021,92.52,1117.52,Up-country Wet/Intermediate,Cauliflower,12.078685689580631,True,False,True,False,False,False,False,False,True,False,10,9
Kandy,Cucumber,2021,129.96,1857.05,Up-country Wet/Intermediate,Cucumber,14.289396737457679,True,False,False,True,False,False,False,False,True,False,10,14
Kandy,Cucumber,2021,76.85,1091.39,Up-country Wet/Intermediate,Cucumber,14.201561483409241,True,False,False,True,False,False,False,False,True,False,10,14
Kandy,Green Gram,2021,37.6,220.37,Up-country Wet/Intermediate,Green Gram,5.860904255319149,True,False,True,False,False,False,False,False,True,False,10,17
Kandy,Green Gram,2021,58.88,544.29,Up-country Wet/Intermediate,Green Gram,9.244055706521738,True,False,True,False,False,False,False,False,True,False,10,17
Kandy,Green Gram,2021,72.55,585.15,Up-country Wet/Intermediate,Green Gram,8.065472088215024,True,False,True,False,False,False,False,False,True,False,10,17
Kandy,Green Gram,2021,80.2,700.7,Up-country Wet/Intermediate,Green Gram,8.736907730673318,True,False,True,False,False,False,False,False,True,False,10,17
Kandy,Groundnut,2021,77.91,791.08,Up-country Wet/Intermediate,Ground Nuts,10.153767167244258,True,False,True,False,False,False,False,False,True,False,10,18
Kandy,Leeks,2021,151.98,1618.77,Up-country Wet/Intermediate,Leeks,10.651204105803396,True,False,True,False,False,False,False,False,True,False,10,19
Kandy,Leeks,2021,101.69,1198.12,Up-country Wet/Intermediate,Leeks,11.782082800668698,True,False,True,False,False,False,False,False,True,False,10,19
Kandy,Maize,2021,113.89,1782.71,Up-country Wet/Intermediate,Maize,15.652910703310212,True,False,True,False,False,False,False,False,True,False,10,21
Kandy,Maize,2021,127.49,1796.5,Up-country Wet/Intermediate,Maize,14.09130127853165,True,False,True,False,False,False,False,False,True,False,10,21
Kandy,Okra,2021,77.17,571.99,Up-country Wet/Intermediate,Okra,7.412077232085007,True,False,False,True,False,False,False,False,True,False,10,24
Kandy,Papaya,2021,176.04,4279.98,Up-country Wet/Intermediate,Papaya,24.312542603953645,True,False,False,True,False,False,False,False,True,False,10,25
Kandy,Papaya,2021,181.19,4359.85,Up-country Wet/Intermediate,Papaya,24.062310282024395,True,False,False,True,False,False,False,False,True,False,10,25
Kandy,Pepper,2021,54.88,296.98,Up-country Wet/Intermediate,Pepper,5.411443148688047,True,False,True,False,False,False,False,False,True,False,10,26
Kandy,Pepper,2021,62.67,304.98,Up-country Wet/Intermediate,Pepper,4.86644327429392,True,False,True,False,False,False,False,False,True,False,10,26
Kandy,Pumpkin,2021,96.27,1560.28,Up-country Wet/Intermediate,Pumpkin,16.207333541082374,True,False,False,True,False,False,False,False,True,False,10,29
Kandy,Red Onion,2021,88.31,868.15,Up-country Wet/Intermediate,Red Onion,9.830709998867626,True,False,True,False,False,False,False,False,True,False,10,30
Kandy,Rice,2021,93.38,1948.1,Up-country Wet/Intermediate,Rice,20.862068965517242,True,False,False,True,False,False,False,False,True,False,10,31
Kandy,Ridge Gourd,2021,103.94,1235.02,Up-country Wet/Intermediate,Ridge Gourd,11.882047335000962,True,False,False,True,False,False,False,False,True,False,10,32
Kandy,Sesame,2021,43.41,196.29,Up-country Wet/Intermediate,Gingelly,4.521769177608846,True,False,False,True,False,False,False,False,True,False,10,15
Kandy,Sesame,2021,54.44,293.27,Up-country Wet/Intermediate,Gingelly,5.387031594415871,True,False,False,True,False,False,False,False,True,False,10,15
Kandy,Soybean,2021,65.58,711.67,Up-country Wet/Intermediate,Soybean,10.851936566026227,True,False,False,True,False,False,False,False,True,False,10,34
Kandy,Taro,2021,106.19,1602.41,Up-country Wet/Intermediate,Taro,15.090027309539506,True,False,False,True,False,False,False,False,True,False,10,36
Kandy,Taro,2021,106.53,1163.09,Up-country Wet/Intermediate,Taro,10.917957382896835,True,False,False,True,False,False,False,False,True,False,10,36
Kandy,Tomato,2021,127.2,1412.76,Up-country Wet/Intermediate,Tomato,11.106603773584906,True,False,False,True,False,False,False,False,True,False,10,38
Kandy,Watermelon,2021,96.93,2667.7,Up-country Wet/Intermediate,Watermelon,27.52192303724337,True,False,False,True,False,False,False,False,True,False,10,40
Kandy,Watermelon,2021,177.04,3440.58,Up-country Wet/Intermediate,Watermelon,19.433913239945774,True,False,False,True,False,False,False,False,True,False,10,40
Kandy,Watermelon,2021,126.33,2681.04,Up-country Wet/Intermediate,Watermelon,21.222512467347425,True,False,False,True,False,False,False,False,True,False,10,40
Kandy,Watermelon,2021,104.76,2020.25,Up-country Wet/Intermediate,Watermelon,19.284555173730432,True,False,False,True,False,False,False,False,True,False,10,40
Kandy,Ash Plantain,2021,235.25,6059.88,Up-country Wet/Intermediate,Ash Plantain,25.75931987247609,False,True,False,True,False,False,False,False,True,False,10,0
Kandy,Ash Plantain,2021,186.09,5908.84,Up-country Wet/Intermediate,Ash Plantain,31.752592831425655,False,True,False,True,False,False,False,False,True,False,10,0
Kandy,Banana,2021,248.55,9737.12,Up-country Wet/Intermediate,Banana,39.175699054516194,False,True,False,True,False,False,False,False,True,False,10,1
Kandy,Banana,2021,248.53,7289.9,Up-country Wet/Intermediate,Banana,29.332072586810444,False,True,False,True,False,False,False,False,True,False,10,1
Kandy,Banana,2021,242.53,9181.33,Up-country Wet/Intermediate,Banana,37.856471364367295,False,True,False,True,False,False,False,False,True,False,10,1
Kandy,Beans,2021,95.13,778.97,Up-country Wet/Intermediate,Beans,8.188478923578263,False,True,True,False,False,False,False,False,True,False,10,2
Kandy,Bitter Gourd,2021,72.99,806.32,Up-country Wet/Intermediate,Bitter Gourd,11.046992738731335,False,True,False,True,False,False,False,False,True,False,10,4
Kandy,Cabbage,2021,116.6,1794.65,Up-country Wet/Intermediate,Cabbage,15.391509433962266,False,True,True,False,False,False,False,False,True,False,10,7
Kandy,Cabbage,2021,83.01,1514.91,Up-country Wet/Intermediate,Cabbage,18.24972894831948,False,True,True,False,False,False,False,False,True,False,10,7
Kandy,Cabbage,2021,75.7,1126.14,Up-country Wet/Intermediate,Cabbage,14.876354029062089,False,True,True,False,False,False,False,False,True,False,10,7
Kandy,Cassava,2021,164.6,3814.83,Up-country Wet/Intermediate,Manioc,23.17636695018226,False,True,True,False,False,False,False,False,True,False,10,23
Kandy,Chilli,2021,66.48,462.1,Up-country Wet/Intermediate,Chillies (Green),6.950962695547533,False,True,True,False,False,False,False,False,True,False,10,10
Kandy,Cowpea,2021,59.31,518.4,Up-country Wet/Intermediate,Cowpea,8.74051593323217,False,True,True,False,False,False,False,False,True,False,10,13
Kandy,Ginger,2021,99.37,1137.26,Up-country Wet/Intermediate,Ginger,11.444701620207306,False,True,True,False,False,False,False,False,True,False,10,16
Kandy,Groundnut,2021,112.71,1086.02,Up-country Wet/Intermediate,Ground Nuts,9.635524798154556,False,True,True,False,False,False,False,False,True,False,10,18
Kandy,Long Bean,2021,71.28,727.59,Up-country Wet/Intermediate,Long Bean,10.207491582491583,False,True,False,True,False,False,False,False,True,False,10,20
Kandy,Maize,2021,110.85,1764.94,Up-country Wet/Intermediate,Maize,15.921876409562474,False,True,True,False,False,False,False,False,True,False,10,21
Kandy,Maize,2021,92.01,1641.41,Up-country Wet/Intermediate,Maize,17.839473970220627,False,True,True,False,False,False,False,False,True,False,10,21
Kandy,Pumpkin,2021,102.12,1800.95,Up-country Wet/Intermediate,Pumpkin,17.635624755189973,False,True,False,True,False,False,False,False,True,False,10,29
Kandy,Soybean,2021,76.97,862.64,Up-country Wet/Intermediate,Soybean,11.207483435104587,False,True,False,True,False,False,False,False,True,False,10,34
Kandy,Sweet Potato,2021,70.56,907.17,Up-country Wet/Intermediate,Sweet Potatoes,12.856717687074829,False,True,True,False,False,False,False,False,True,False,10,35
Kandy,Sweet Potato,2021,76.2,1075.71,Up-country Wet/Intermediate,Sweet Potatoes,14.116929133858267,False,True,True,False,False,False,False,False,True,False,10,35
Kandy,Watermelon,2021,150.01,2850.1,Up-country Wet/Intermediate,Watermelon,18.999400039997333,False,True,False,True,False,False,False,False,True,False,10,40
Kandy,Yam,2021,74.46,1051.48,Up-country Wet/Intermediate,Yam,14.121407467096429,False,True,False,True,False,False,False,False,True,False,10,41
Kegalle,Beans,2021,43.83,421.78,Wet/Intermediate,Beans,9.623089208304814,True,False,True,False,False,False,False,False,False,True,11,2
Kegalle,Beans,2021,57.98,531.53,Wet/Intermediate,Beans,9.167471541911004,True,False,True,False,False,False,False,False,False,True,11,2
Kegalle,Black Gram,2021,69.42,398.14,Wet/Intermediate,Black Gram,5.735234802650533,True,False,False,True,False,False,False,False,False,True,11,5
Kegalle,Carrot,2021,88.37,1449.73,Wet/Intermediate,Carrot,16.405228018558333,True,False,True,False,False,False,False,False,False,True,11,8
Kegalle,Chilli,2021,72.84,617.18,Wet/Intermediate,Chillies (Green),8.473091707852827,True,False,True,False,False,False,False,False,False,True,11,10
Kegalle,Chilli,2021,68.31,402.72,Wet/Intermediate,Chillies (Green),5.895476504172157,True,False,True,False,False,False,False,False,False,True,11,10
Kegalle,Chilli,2021,61.13,484.25,Wet/Intermediate,Chillies (Green),7.921642401439555,True,False,True,False,False,False,False,False,False,True,11,10
Kegalle,Ginger,2021,76.79,710.4,Wet/Intermediate,Ginger,9.251204583930198,True,False,True,False,False,False,False,False,False,True,11,16
Kegalle,Green Gram,2021,69.96,506.97,Wet/Intermediate,Green Gram,7.246569468267582,True,False,True,False,False,False,False,False,False,True,11,17
Kegalle,Long Bean,2021,98.15,851.45,Wet/Intermediate,Long Bean,8.674987264391238,True,False,False,True,False,False,False,False,False,True,11,20
Kegalle,Maize,2021,126.88,1777.8,Wet/Intermediate,Maize,14.011664564943253,True,False,True,False,False,False,False,False,False,True,11,21
Kegalle,Mango,2021,204.69,5664.92,Wet/Intermediate,Mango,27.675607015486836,True,False,False,True,False,False,False,False,False,True,11,22
Kegalle,Okra,2021,62.45,508.83,Wet/Intermediate,Okra,8.147798238590871,True,False,False,True,False,False,False,False,False,True,11,24
Kegalle,Papaya,2021,168.66,4776.11,Wet/Intermediate,Papaya,28.317976995138146,True,False,False,True,False,False,False,False,False,True,11,25
Kegalle,Papaya,2021,193.57,5217.86,Wet/Intermediate,Papaya,26.955933254119955,True,False,False,True,False,False,False,False,False,True,11,25
Kegalle,Potato,2021,141.73,2341.09,Wet/Intermediate,Potatoes,16.517956678190927,True,False,True,False,False,False,False,False,False,True,11,28
Kegalle,Pumpkin,2021,84.14,1337.41,Wet/Intermediate,Pumpkin,15.89505585928215,True,False,False,True,False,False,False,False,False,True,11,29
Kegalle,Pumpkin,2021,119.62,1990.57,Wet/Intermediate,Pumpkin,16.64077913392409,True,False,False,True,False,False,False,False,False,True,11,29
Kegalle,Soybean,2021,46.1,415.5,Wet/Intermediate,Soybean,9.013015184381779,True,False,False,True,False,False,False,False,False,True,11,34
Kegalle,Sweet Potato,2021,98.89,1209.47,Wet/Intermediate,Sweet Potatoes,12.23045808474062,True,False,True,False,False,False,False,False,False,True,11,35
Kegalle,Taro,2021,99.96,1311.57,Wet/Intermediate,Taro,13.120948379351741,True,False,False,True,False,False,False,False,False,True,11,36
Kegalle,Watermelon,2021,98.82,1953.2,Wet/Intermediate,Watermelon,19.765229710584904,True,False,False,True,False,False,False,False,False,True,11,40
Kegalle,Watermelon,2021,96.46,1502.41,Wet/Intermediate,Watermelon,15.57547169811321,True,False,False,True,False,False,False,False,False,True,11,40
Kegalle,Yam,2021,91.21,1250.49,Wet/Intermediate,Yam,13.710009867339108,True,False,False,True,False,False,False,False,False,True,11,41
Kegalle,Banana,2021,174.21,6051.99,Wet/Intermediate,Banana,34.739624591010845,False,True,False,True,False,False,False,False,False,True,11,1
Kegalle,Banana,2021,223.97,4986.01,Wet/Intermediate,Banana,22.261954726079388,False,True,False,True,False,False,False,False,False,True,11,1
Kegalle,Banana,2021,217.48,8033.4,Wet/Intermediate,Banana,36.93856906382196,False,True,False,True,False,False,False,False,False,True,11,1
Kegalle,Banana,2021,188.34,5574.88,Wet/Intermediate,Banana,29.600084952745036,False,True,False,True,False,False,False,False,False,True,11,1
Kegalle,Beans,2021,97.82,1016.43,Wet/Intermediate,Beans,10.390819873236557,False,True,True,False,False,False,False,False,False,True,11,2
Kegalle,Beans,2021,68.29,624.72,Wet/Intermediate,Beans,9.148045101771855,False,True,True,False,False,False,False,False,False,True,11,2
Kegalle,Beans,2021,70.01,700.83,Wet/Intermediate,Beans,10.010427081845451,False,True,True,False,False,False,False,False,False,True,11,2
Kegalle,Beans,2021,75.27,795.88,Wet/Intermediate,Beans,10.573668128072274,False,True,True,False,False,False,False,False,False,True,11,2
Kegalle,Carrot,2021,99.16,1840.99,Wet/Intermediate,Carrot,18.565853166599435,False,True,True,False,False,False,False,False,False,True,11,8
Kegalle,Carrot,2021,71.91,1103.44,Wet/Intermediate,Carrot,15.344736476150745,False,True,True,False,False,False,False,False,False,True,11,8
Kegalle,Cassava,2021,99.21,2340.86,Wet/Intermediate,Manioc,23.595000503981456,False,True,True,False,False,False,False,False,False,True,11,23
Kegalle,Cassava,2021,133.22,2847.38,Wet/Intermediate,Manioc,21.373517489866387,False,True,True,False,False,False,False,False,False,True,11,23
Kegalle,Cauliflower,2021,79.8,957.47,Wet/Intermediate,Cauliflower,11.998370927318296,False,True,True,False,False,False,False,False,False,True,11,9
Kegalle,Chilli,2021,86.5,626.74,Wet/Intermediate,Chillies (Green),7.245549132947977,False,True,True,False,False,False,False,False,False,True,11,10
Kegalle,Chilli,2021,52.11,366.61,Wet/Intermediate,Chillies (Green),7.035309921320285,False,True,True,False,False,False,False,False,False,True,11,10
Kegalle,Chilli,2021,57.06,506.14,Wet/Intermediate,Chillies (Green),8.87031195233088,False,True,True,False,False,False,False,False,False,True,11,10
Kegalle,Cinnamon,2021,32.25,125.77,Wet/Intermediate,Cinnamon,3.89984496124031,False,True,True,False,False,False,False,False,False,True,11,11
Kegalle,Coconut,2021,230.97,6987.93,Wet/Intermediate,Coconut,30.25470840368879,False,True,False,True,False,False,False,False,False,True,11,12
Kegalle,Cucumber,2021,71.43,1198.34,Wet/Intermediate,Cucumber,16.776424471510566,False,True,False,True,False,False,False,False,False,True,11,14
Kegalle,Green Gram,2021,60.98,406.35,Wet/Intermediate,Green Gram,6.663660216464415,False,True,True,False,False,False,False,False,False,True,11,17
Kegalle,Maize,2021,108.94,1811.48,Wet/Intermediate,Maize,16.628235726087755,False,True,True,False,False,False,False,False,False,True,11,21
Kegalle,Pineapple,2021,137.73,3499.14,Wet/Intermediate,Pineapple,25.405793944674365,False,True,True,False,False,False,False,False,False,True,11,27
