District,Season,Crop,Year,Cultivated Area,Production,Agro_Ecological_Zone,Spatial_Check,AEZ_standardized,Crop_standardized,Yield
Matara,Maha,Banana,2022,307.41,9240.81,Wet,Unverified,Wet Zone,Banana,30.060212745193713
Matara,Maha,Banana,2022,219.35,6389.3,Wet,Unverified,Wet Zone,Banana,29.128333713243677
Matara,Maha,Big Onion,2022,87.89,817.04,Wet,Supported envelope,Wet Zone,Big Onion,9.296165661622481
Matara,Maha,Big Onion,2022,81.43,748.53,Wet,Supported envelope,Wet Zone,Big Onion,9.192312415571655
Matara,Maha,Bitter Gourd,2022,109.86,1376.41,Wet,Unverified,Wet Zone,Bitter Gourd,12.528763881303478
Matara,Maha,Black Gram,2022,68.45,498.63,Wet,Unverified,Wet Zone,Black Gram,7.284587289992695
Matara,Maha,Brinjal,2022,92.49,1036.6,Wet,Unverified,Wet Zone,Brinjal,11.207698129527516
Matara,Maha,Carrot,2022,132.21,2122.96,Wet,Supported envelope,Wet Zone,Carrot,16.057484305271917
Matara,Maha,Carrot,2022,125.36,1971.01,Wet,Supported envelope,Wet Zone,Carrot,15.722798340778558
Matara,Maha,Chilli,2022,68.61,597.3,Wet,Supported envelope,Wet Zone,Chillies (Green),8.705728027984259
Matara,Maha,Chilli,2022,91.81,844.71,Wet,Supported envelope,Wet Zone,Chillies (Green),9.200631739461933
Matara,Maha,Mango,2022,193.28,4787.88,Wet,Unverified,Wet Zone,Mango,24.771730132450333
Matara,Maha,Pepper,2022,39.15,195.25,Wet,Supported envelope,Wet Zone,Pepper,4.987228607918263
Matara,Maha,Potato,2022,168.84,2536.07,Wet,Supported envelope,Wet Zone,Potatoes,15.020552001895286
Matara,Maha,Potato,2022,224.33,4393.57,Wet,Supported envelope,Wet Zone,Potatoes,19.585298444256228
Matara,Maha,Potato,2022,166.31,2918.14,Wet,Supported envelope,Wet Zone,Potatoes,17.546389273044312
Matara,Maha,Red Onion,2022,73.56,684.98,Wet,Supported envelope,Wet Zone,Red Onion,9.311854268624252
Matara,Maha,Ridge Gourd,2022,112.08,1539.34,Wet,Unverified,Wet Zone,Ridge Gourd,13.73429693076374
Matara,Maha,Sesame,2022,62.66,382.7,Wet,Unverified,Wet Zone,Gingelly,6.107564634535589
Matara,Maha,Sesame,2022,63.44,437.51,Wet,Unverified,Wet Zone,Gingelly,6.896437578814628
Matara,Maha,Soybean,2022,94.24,806.66,Wet,Unverified,Wet Zone,Soybean,8.559634974533108
Matara,Maha,Turmeric,2022,99.63,1164.38,Wet,Supported envelope,Wet Zone,Turmeric,11.687042055605742
Matara,Maha,Turmeric,2022,118.84,1042.47,Wet,Supported envelope,Wet Zone,Turmeric,8.772046449007068
Matara,Maha,Watermelon,2022,163.91,3643.14,Wet,Unverified,Wet Zone,Watermelon,22.226465743395767
Matara,Maha,Watermelon,2022,171.8,3593.55,Wet,Unverified,Wet Zone,Watermelon,20.917054714784634
Matara,Maha,Watermelon,2022,143.03,2606.65,Wet,Unverified,Wet Zone,Watermelon,18.224498356988043
Matara,Yala,Banana,2022,201.9,7086.81,Wet,Unverified,Wet Zone,Banana,35.10059435364042
Matara,Yala,Banana,2022,215.52,6616.18,Wet,Unverified,Wet Zone,Banana,30.698682256867112
Matara,Yala,Big Onion,2022,104.7,950.19,Wet,Supported envelope,Wet Zone,Big Onion,9.075358166189112
Matara,Yala,Black Gram,2022,47.23,247.04,Wet,Unverified,Wet Zone,Black Gram,5.230573787846708
Matara,Yala,Carrot,2022,142.61,2144.11,Wet,Supported envelope,Wet Zone,Carrot,15.034780169693569
Matara,Yala,Carrot,2022,118.62,2022.82,Wet,Supported envelope,Wet Zone,Carrot,17.05294216826842
Matara,Yala,Carrot,2022,214.96,2936.39,Wet,Supported envelope,Wet Zone,Carrot,13.660169333829549
Matara,Yala,Cassava,2022,166.6,4465.87,Wet,Supported envelope,Wet Zone,Manioc,26.80594237695078
Matara,Yala,Chilli,2022,72.83,564.07,Wet,Supported envelope,Wet Zone,Chillies (Green),7.745022655499108
Matara,Yala,Chilli,2022,57.18,390.15,Wet,Supported envelope,Wet Zone,Chillies (Green),6.823189926547744
Matara,Yala,Chilli,2022,74.66,597.93,Wet,Supported envelope,Wet Zone,Chillies (Green),8.008706134476292
Matara,Yala,Cinnamon,2022,83.36,321.52,Wet,Supported envelope,Wet Zone,Cinnamon,3.8570057581573893
Matara,Yala,Coconut,2022,234.02,7227.28,Wet,Unverified,Wet Zone,Coconut,30.88317237842919
Matara,Yala,Coconut,2022,152.03,6422.72,Wet,Unverified,Wet Zone,Coconut,42.24639873709136
Matara,Yala,Cowpea,2022,73.48,557.9,Wet,Supported envelope,Wet Zone,Cowpea,7.592542188350571
Matara,Yala,Cucumber,2022,180.83,1969.77,Wet,Unverified,Wet Zone,Cucumber,10.892938118674998
Matara,Yala,Ginger,2022,68.45,1003.05,Wet,Supported envelope,Wet Zone,Ginger,14.653761869978085
Matara,Yala,Long Bean,2022,104.95,806.3,Wet,Unverified,Wet Zone,Long Bean,7.682706050500237
Matara,Yala,Maize,2022,111.76,1461.68,Wet,Supported envelope,Wet Zone,Maize,13.078740157480315
Matara,Yala,Maize,2022,133.79,2382.24,Wet,Supported envelope,Wet Zone,Maize,17.80581508333956
Matara,Yala,Okra,2022,61.02,558.61,Wet,Unverified,Wet Zone,Okra,9.154539495247459
Matara,Yala,Papaya,2022,169.02,4031.42,Wet,Unverified,Wet Zone,Papaya,23.85173352266004
Matara,Yala,Potato,2022,84.06,1306.77,Wet,Supported envelope,Wet Zone,Potatoes,15.545681655960028
Matara,Yala,Sesame,2022,58.94,395.86,Wet,Unverified,Wet Zone,Gingelly,6.716321683067527
Matara,Yala,Soybean,2022,76.2,653.91,Wet,Unverified,Wet Zone,Soybean,8.581496062992125
Matara,Yala,Sweet Potato,2022,104.11,1359.12,Wet,Supported envelope,Wet Zone,Sweet Potatoes,13.054653731630006
Matara,Yala,Taro,2022,130.1,1222.02,Wet,Unverified,Wet Zone,Taro,9.39292851652575
Matara,Yala,Tea,2022,126.58,2746.74,Wet,Supported envelope,Wet Zone,Tea,21.69963659345868
Matara,Yala,Watermelon,2022,199.54,5118.48,Wet,Unverified,Wet Zone,Watermelon,25.65139821589656
Monaragala,Maha,Banana,2022,481.29,15548.57,Unknown,Unverified,Unknown,Banana,32.30603170645556
Monaragala,Maha,Banana,2022,270.86,8530.12,Unknown,Unverified,Unknown,Banana,31.492726869969726
Monaragala,Maha,Banana,2022,289.31,8106.66,Unknown,Unverified,Unknown,Banana,28.02066986968995
Monaragala,Maha,Banana,2022,315.91,11529.64,Unknown,Unverified,Unknown,Banana,36.49659713209458
Monaragala,Maha,Banana,2022,245.1,7835.51,Unknown,Unverified,Unknown,Banana,31.968625050999595
Monaragala,Maha,Bitter Gourd,2022,77.6,885.6,Unknown,Unverified,Unknown,Bitter Gourd,11.412371134020619
Monaragala,Maha,Black Gram,2022,32.24,222.99,Unknown,Unverified,Unknown,Black Gram,6.916563275434243
Monaragala,Maha,Black Gram,2022,34.99,235.93,Unknown,Unverified,Unknown,Black Gram,6.742783652472134
Monaragala,Maha,Coconut,2022,141.71,3603.01,Unknown,Unverified,Unknown,Coconut,25.42523463411192
Monaragala,Maha,Mango,2022,146.46,2937.11,Unknown,Unverified,Unknown,Mango,20.054007920251262
Monaragala,Maha,Papaya,2022,135.86,3608.09,Unknown,Unverified,Unknown,Papaya,26.55741204180774
Monaragala,Maha,Rice,2022,147.1,3199.55,Unknown,Unverified,Unknown,Rice,21.750849762066622
Monaragala,Maha,Rice,2022,142.89,2728.26,Unknown,Unverified,Unknown,Rice,19.093428511442372
Monaragala,Maha,Ridge Gourd,2022,72.37,734.43,Unknown,Unverified,Unknown,Ridge Gourd,10.148265856017685
Monaragala,Maha,Ridge Gourd,2022,86.04,809.31,Unknown,Unverified,Unknown,Ridge Gourd,9.406206415620641
Monaragala,Maha,Snake Gourd,2022,64.5,792.34,Unknown,Unverified,Unknown,Snake Gourd,12.284341085271318
Monaragala,Maha,Soybean,2022,82.49,774.94,Unknown,Unverified,Unknown,Soybean,9.394350830403686
Monaragala,Maha,Taro,2022,88.0,1041.41,Unknown,Unverified,Unknown,Taro,11.834204545454547
Monaragala,Maha,Watermelon,2022,157.05,3153.82,Unknown,Unverified,Unknown,Watermelon,20.08163005412289
Monaragala,Maha,Watermelon,2022,142.89,2785.96,Unknown,Unverified,Unknown,Watermelon,19.49723563580377
Monaragala,Maha,Watermelon,2022,180.01,3611.1,Unknown,Unverified,Unknown,Watermelon,20.060552191544915
Monaragala,Maha,Yam,2022,100.61,1225.04,Unknown,Unverified,Unknown,Yam,12.176125633634827
Monaragala,Yala,Banana,2022,147.61,4187.46,Unknown,Unverified,Unknown,Banana,28.36840322471377
Monaragala,Yala,Coconut,2022,149.91,4506.22,Unknown,Unverified,Unknown,Coconut,30.05950236808752
Monaragala,Yala,Ridge Gourd,2022,82.45,770.77,Unknown,Unverified,Unknown,Ridge Gourd,9.348332322619768
Monaragala,Yala,Watermelon,2022,169.39,3643.86,Unknown,Unverified,Unknown,Watermelon,21.511659484030936
Mullaitivu,Maha,Ash Plantain,2022,376.16,11545.33,Dry,Unverified,Dry Zone,Ash Plantain,30.69260421097405
Mullaitivu,Maha,Banana,2022,190.59,4983.03,Dry,Unverified,Dry Zone,Banana,26.14528569179915
Mullaitivu,Maha,Banana,2022,228.75,8137.23,Dry,Unverified,Dry Zone,Banana,35.57259016393442
Mullaitivu,Maha,Bitter Gourd,2022,69.81,813.06,Dry,Unverified,Dry Zone,Bitter Gourd,11.646755479157713
Mullaitivu,Maha,Carrot,2022,136.75,1840.99,Dry,Supported envelope,Dry Zone,Carrot,13.462449725776965
Mullaitivu,Maha,Carrot,2022,105.55,1362.54,Dry,Supported envelope,Dry Zone,Carrot,12.908953102794884
Mullaitivu,Maha,Carrot,2022,126.15,1892.9,Dry,Supported envelope,Dry Zone,Carrot,15.005152596115735
Mullaitivu,Maha,Carrot,2022,121.59,1600.65,Dry,Supported envelope,Dry Zone,Carrot,13.164322723908217
Mullaitivu,Maha,Maize,2022,132.95,1930.55,Dry,Supported envelope,Dry Zone,Maize,14.520872508461828
Mullaitivu,Maha,Potato,2022,146.01,3322.85,Dry,Supported envelope,Dry Zone,Potatoes,22.757687829600712
Mullaitivu,Maha,Pumpkin,2022,172.48,1950.8,Dry,Unverified,Dry Zone,Pumpkin,11.310296846011132
Mullaitivu,Maha,Red Onion,2022,109.42,897.87,Dry,Supported envelope,Dry Zone,Red Onion,8.205721074757815
Mullaitivu,Maha,Ridge Gourd,2022,57.93,562.24,Dry,Unverified,Dry Zone,Ridge Gourd,9.705506645952012
Mullaitivu,Maha,Snake Gourd,2022,76.22,558.18,Dry,Unverified,Dry Zone,Snake Gourd,7.323274731041721
Mullaitivu,Maha,Snake Gourd,2022,92.42,950.34,Dry,Unverified,Dry Zone,Snake Gourd,10.282839212291712
Mullaitivu,Maha,Snake Gourd,2022,78.4,747.1,Dry,Unverified,Dry Zone,Snake Gourd,9.529336734693878
Mullaitivu,Maha,Soybean,2022,79.76,806.19,Dry,Unverified,Dry Zone,Soybean,10.10769809428285
Mullaitivu,Maha,Soybean,2022,107.47,1034.19,Dry,Unverified,Dry Zone,Soybean,9.623057597469062
Mullaitivu,Maha,Taro,2022,112.75,1453.6,Dry,Unverified,Dry Zone,Taro,12.892239467849222
Mullaitivu,Maha,Tomato,2022,98.93,1326.78,Dry,Unverified,Dry Zone,Tomato,13.411300919842311
Mullaitivu,Maha,Watermelon,2022,166.26,2784.58,Dry,Unverified,Dry Zone,Watermelon,16.748345964152534
Mullaitivu,Maha,Watermelon,2022,265.18,4513.29,Dry,Unverified,Dry Zone,Watermelon,17.019722452673655
Mullaitivu,Maha,Yam,2022,144.43,2113.47,Dry,Unverified,Dry Zone,Yam,14.633178702485631
Mullaitivu,Maha,Yam,2022,119.21,1628.7,Dry,Unverified,Dry Zone,Yam,13.662444425803205
Mullaitivu,Maha,Yam,2022,101.25,1200.8,Dry,Unverified,Dry Zone,Yam,11.859753086419753
Mullaitivu,Maha,Yam,2022,112.99,1532.3,Dry,Unverified,Dry Zone,Yam,13.561377113018851
Mullaitivu,Yala,Ash Plantain,2022,256.21,7429.85,Dry,Unverified,Dry Zone,Ash Plantain,28.999063268412634
Mullaitivu,Yala,Banana,2022,234.89,8434.62,Dry,Unverified,Dry Zone,Banana,35.90880837838989
Mullaitivu,Yala,Banana,2022,238.65,6523.63,Dry,Unverified,Dry Zone,Banana,27.335554158809973
Mullaitivu,Yala,Banana,2022,216.1,7257.24,Dry,Unverified,Dry Zone,Banana,33.582785747339194
Mullaitivu,Yala,Black Gram,2022,93.65,545.11,Dry,Unverified,Dry Zone,Black Gram,5.820715429791778
Mullaitivu,Yala,Carrot,2022,129.36,1752.64,Dry,Supported envelope,Dry Zone,Carrot,13.548546691403834
Mullaitivu,Yala,Carrot,2022,223.02,4049.99,Dry,Supported envelope,Dry Zone,Carrot,18.159761456371623
Mullaitivu,Yala,Chilli,2022,68.46,365.76,Dry,Supported envelope,Dry Zone,Chillies (Green),5.342681858019282
Mullaitivu,Yala,Chilli,2022,69.46,512.9,Dry,Supported envelope,Dry Zone,Chillies (Green),7.384105960264901
Mullaitivu,Yala,Chilli,2022,55.21,487.16,Dry,Supported envelope,Dry Zone,Chillies (Green),8.823763810903822
Mullaitivu,Yala,Chilli,2022,52.46,506.03,Dry,Supported envelope,Dry Zone,Chillies (Green),9.646016012199771
Mullaitivu,Yala,Coconut,2022,202.19,5638.6,Dry,Unverified,Dry Zone,Coconut,27.887630446609627
Mullaitivu,Yala,Cowpea,2022,82.69,665.05,Dry,Supported envelope,Dry Zone,Cowpea,8.042689563429677
Mullaitivu,Yala,Cucumber,2022,128.23,1859.49,Dry,Unverified,Dry Zone,Cucumber,14.501208765499495
Mullaitivu,Yala,Cucumber,2022,83.55,1368.57,Dry,Unverified,Dry Zone,Cucumber,16.3802513464991
Mullaitivu,Yala,Ridge Gourd,2022,148.89,1548.02,Dry,Unverified,Dry Zone,Ridge Gourd,10.397071663644303
Mullaitivu,Yala,Soybean,2022,110.05,824.03,Dry,Unverified,Dry Zone,Soybean,7.487778282598819
Mullaitivu,Yala,Taro,2022,70.09,979.32,Dry,Unverified,Dry Zone,Taro,13.972321301184191
Mullaitivu,Yala,Turmeric,2022,96.42,1108.71,Dry,Supported envelope,Dry Zone,Turmeric,11.498755444928438
Mullaitivu,Yala,Watermelon,2022,161.19,2659.37,Dry,Unverified,Dry Zone,Watermelon,16.498355977417955
Mullaitivu,Yala,Watermelon,2022,192.13,5124.57,Dry,Unverified,Dry Zone,Watermelon,26.672409306198926
Mullaitivu,Yala,Yam,2022,122.59,1390.55,Dry,Unverified,Dry Zone,Yam,11.343094869075781
Nuwara Eliya,Maha,Banana,2022,142.29,4335.81,Up-country Wet,Unverified,Up Country Wet Zone,Banana,30.47164242040903
Nuwara Eliya,Maha,Banana,2022,137.65,4423.59,Up-country Wet,Unverified,Up Country Wet Zone,Banana,32.13650563022158
Nuwara Eliya,Maha,Beans,2022,124.89,1112.23,Up-country Wet,Supported envelope,Up Country Wet Zone,Beans,8.905676995756266
Nuwara Eliya,Maha,Beans,2022,74.47,832.02,Up-country Wet,Supported envelope,Up Country Wet Zone,Beans,11.172552705787565
Nuwara Eliya,Maha,Beans,2022,82.88,780.52,Up-country Wet,Supported envelope,Up Country Wet Zone,Beans,9.417471042471043
Nuwara Eliya,Maha,Big Onion,2022,68.12,715.84,Up-country Wet,Supported envelope,Up Country Wet Zone,Big Onion,10.508514386376982
Nuwara Eliya,Maha,Cauliflower,2022,49.51,810.18,Up-country Wet,Supported envelope,Up Country Wet Zone,Cauliflower,16.36396687537871
Nuwara Eliya,Maha,Chilli,2022,44.25,357.08,Up-country Wet,Supported envelope,Up Country Wet Zone,Chillies (Green),8.06960451977401
Nuwara Eliya,Maha,Chilli,2022,58.76,422.62,Up-country Wet,Supported envelope,Up Country Wet Zone,Chillies (Green),7.1923076923076925
Nuwara Eliya,Maha,Chilli,2022,48.12,299.57,Up-country Wet,Supported envelope,Up Country Wet Zone,Chillies (Green),6.225477971737323
Nuwara Eliya,Maha,Cowpea,2022,48.99,340.39,Up-country Wet,Supported envelope,Up Country Wet Zone,Cowpea,6.948152684221269
Nuwara Eliya,Maha,Cowpea,2022,53.32,351.2,Up-country Wet,Supported envelope,Up Country Wet Zone,Cowpea,6.586646661665416
Nuwara Eliya,Maha,Cowpea,2022,59.95,399.02,Up-country Wet,Supported envelope,Up Country Wet Zone,Cowpea,6.655879899916597
Nuwara Eliya,Maha,Groundnut,2022,72.1,702.37,Up-country Wet,Supported envelope,Up Country Wet Zone,Ground Nuts,9.741608876560333
Nuwara Eliya,Maha,Leeks,2022,150.2,1623.99,Up-country Wet,Supported envelope,Up Country Wet Zone,Leeks,10.812183754993343
Nuwara Eliya,Maha,Mango,2022,225.91,5562.7,Up-country Wet,Unverified,Up Country Wet Zone,Mango,24.623522641759994
Nuwara Eliya,Maha,Okra,2022,79.87,742.86,Up-country Wet,Unverified,Up Country Wet Zone,Okra,9.300863903843746
Nuwara Eliya,Maha,Papaya,2022,113.04,3061.09,Up-country Wet,Unverified,Up Country Wet Zone,Papaya,27.079706298655342
Nuwara Eliya,Maha,Pepper,2022,42.16,237.6,Up-country Wet,Supported envelope,Up Country Wet Zone,Pepper,5.635673624288425
Nuwara Eliya,Maha,Pepper,2022,42.72,265.21,Up-country Wet,Supported envelope,Up Country Wet Zone,Pepper,6.208099250936329
Nuwara Eliya,Maha,Red Onion,2022,48.01,442.18,Up-country Wet,Supported envelope,Up Country Wet Zone,Red Onion,9.210164549052282
Nuwara Eliya,Maha,Rice,2022,102.04,2197.58,Up-country Wet,Unverified,Up Country Wet Zone,Rice,21.53645629165033
Nuwara Eliya,Maha,Soybean,2022,53.14,495.75,Up-country Wet,Unverified,Up Country Wet Zone,Soybean,9.329130598419269
Nuwara Eliya,Maha,Sweet Potato,2022,59.34,951.11,Up-country Wet,Supported envelope,Up Country Wet Zone,Sweet Potatoes,16.02814290529154
Nuwara Eliya,Maha,Tea,2022,231.31,6514.69,Up-country Wet,Supported envelope,Up Country Wet Zone,Tea,28.164324931909558
Nuwara Eliya,Maha,Watermelon,2022,126.54,2197.53,Up-country Wet,Unverified,Up Country Wet Zone,Watermelon,17.366287339971553
Nuwara Eliya,Maha,Watermelon,2022,82.39,1802.37,Up-country Wet,Unverified,Up Country Wet Zone,Watermelon,21.876077193834202
Nuwara Eliya,Maha,Watermelon,2022,56.11,1043.8,Up-country Wet,Unverified,Up Country Wet Zone,Watermelon,18.602744608804134
Nuwara Eliya,Maha,Watermelon,2022,112.11,2093.29,Up-country Wet,Unverified,Up Country Wet Zone,Watermelon,18.67175095887967
Nuwara Eliya,Maha,Yam,2022,98.29,1500.69,Up-country Wet,Unverified,Up Country Wet Zone,Yam,15.267982500763047
Nuwara Eliya,Yala,Ash Plantain,2022,146.53,4695.67,Up-country Wet,Unverified,Up Country Wet Zone,Ash Plantain,32.045792670442914
Nuwara Eliya,Yala,Banana,2022,166.58,5085.83,Up-country Wet,Unverified,Up Country Wet Zone,Banana,30.530856045143473
Nuwara Eliya,Yala,Banana,2022,136.43,4232.26,Up-country Wet,Unverified,Up Country Wet Zone,Banana,31.021476214908745
Nuwara Eliya,Yala,Big Onion,2022,103.47,1102.16,Up-country Wet,Supported envelope,Up Country Wet Zone,Big Onion,10.651976418285495
Nuwara Eliya,Yala,Cabbage,2022,66.33,692.39,Up-country Wet,Supported envelope,Up Country Wet Zone,Cabbage,10.438564751997587
Nuwara Eliya,Yala,Cabbage,2022,77.28,1136.95,Up-country Wet,Supported envelope,Up Country Wet Zone,Cabbage,14.712085921325052
Nuwara Eliya,Yala,Carrot,2022,77.17,1112.59,Up-country Wet,Supported envelope,Up Country Wet Zone,Carrot,14.417390177530127
Nuwara Eliya,Yala,Carrot,2022,120.35,1625.55,Up-country Wet,Supported envelope,Up Country Wet Zone,Carrot,13.506855006231824
Nuwara Eliya,Yala,Carrot,2022,121.75,1771.92,Up-country Wet,Supported envelope,Up Country Wet Zone,Carrot,14.55375770020534
Nuwara Eliya,Yala,Chilli,2022,55.67,390.46,Up-country Wet,Supported envelope,Up Country Wet Zone,Chillies (Green),7.013831507095383
Nuwara Eliya,Yala,Chilli,2022,28.38,190.73,Up-country Wet,Supported envelope,Up Country Wet Zone,Chillies (Green),6.720577871740662
Nuwara Eliya,Yala,Coconut,2022,160.62,4531.47,Up-country Wet,Unverified,Up Country Wet Zone,Coconut,28.212364587224506
Nuwara Eliya,Yala,Coconut,2022,169.93,4484.63,Up-country Wet,Unverified,Up Country Wet Zone,Coconut,26.39104337079974
Nuwara Eliya,Yala,Cowpea,2022,61.63,454.5,Up-country Wet,Supported envelope,Up Country Wet Zone,Cowpea,7.37465520038942
Nuwara Eliya,Yala,Cucumber,2022,81.26,1368.53,Up-country Wet,Unverified,Up Country Wet Zone,Cucumber,16.84137336943145
Nuwara Eliya,Yala,Ginger,2022,48.75,494.24,Up-country Wet,Supported envelope,Up Country Wet Zone,Ginger,10.13825641025641
Nuwara Eliya,Yala,Groundnut,2022,52.61,552.71,Up-country Wet,Supported envelope,Up Country Wet Zone,Ground Nuts,10.50579737692454
Nuwara Eliya,Yala,Groundnut,2022,93.54,872.86,Up-country Wet,Supported envelope,Up Country Wet Zone,Ground Nuts,9.331409022877912
Nuwara Eliya,Yala,Leeks,2022,104.24,1525.81,Up-country Wet,Supported envelope,Up Country Wet Zone,Leeks,14.637471220260936
Nuwara Eliya,Yala,Leeks,2022,150.04,2019.04,Up-country Wet,Supported envelope,Up Country Wet Zone,Leeks,13.456678219141562
Nuwara Eliya,Yala,Leeks,2022,115.0,1197.62,Up-country Wet,Supported envelope,Up Country Wet Zone,Leeks,10.414086956521738
Nuwara Eliya,Yala,Long Bean,2022,57.93,458.39,Up-country Wet,Unverified,Up Country Wet Zone,Long Bean,7.912825824270671
Nuwara Eliya,Yala,Pumpkin,2022,76.3,1167.76,Up-country Wet,Unverified,Up Country Wet Zone,Pumpkin,15.304849279161207
Nuwara Eliya,Yala,Rice,2022,109.22,2229.14,Up-country Wet,Unverified,Up Country Wet Zone,Rice,20.40963193554294
Nuwara Eliya,Yala,Sesame,2022,39.54,257.89,Up-country Wet,Unverified,Up Country Wet Zone,Gingelly,6.522255943348507
Nuwara Eliya,Yala,Snake Gourd,2022,49.46,397.36,Up-country Wet,Unverified,Up Country Wet Zone,Snake Gourd,8.033966841892438
Nuwara Eliya,Yala,Watermelon,2022,119.53,2444.88,Up-country Wet,Unverified,Up Country Wet Zone,Watermelon,20.454111938425502
Nuwara Eliya,Yala,Yam,2022,118.04,1563.91,Up-country Wet,Unverified,Up Country Wet Zone,Yam,13.248983395459167
Polonnaruwa,Maha,Big Onion,2022,134.92,1727.42,Dry,Supported envelope,Dry Zone,Big Onion,12.803290839015714
Polonnaruwa,Maha,Black Gram,2022,46.65,377.37,Dry,Unverified,Dry Zone,Black Gram,8.089389067524117
Polonnaruwa,Maha,Black Gram,2022,72.27,465.64,Dry,Unverified,Dry Zone,Black Gram,6.443060744430608
Polonnaruwa,Maha,Brinjal,2022,79.14,823.84,Dry,Unverified,Dry Zone,Brinjal,10.409906494819309
Polonnaruwa,Maha,Carrot,2022,107.35,1568.11,Dry,Supported envelope,Dry Zone,Carrot,14.607452258966
Polonnaruwa,Maha,Chilli,2022,65.2,448.94,Dry,Supported envelope,Dry Zone,Chillies (Green),6.8855828220858895
Polonnaruwa,Maha,Chilli,2022,55.77,465.79,Dry,Supported envelope,Dry Zone,Chillies (Green),8.351981351981351
Polonnaruwa,Maha,Coconut,2022,165.4,5088.94,Dry,Unverified,Dry Zone,Coconut,30.767472793228535
Polonnaruwa,Maha,Cucumber,2022,102.06,1381.24,Dry,Unverified,Dry Zone,Cucumber,13.53360768175583
