district,year,month,temperature_avg_c,temperature_max_c,temperature_min_c,rainfall_mm_total,humidity_percent,solar_radiation_mj_m2_day,wind_speed_m_s
Kurunegala,2003,11,24.466667,32.35,19.23,282.51,87.765,14.613667,3.7313335
Kurunegala,2003,12,23.64613,29.93,17.16,37.91,85.406136,18.042257,3.8583872
Kurunegala,2004,1,24.344193,32.27,16.49,53.93,79.90387,18.229677,4.44129
Kurunegala,2004,2,25.217241,34.83,16.39,50.66,72.397934,20.626896,3.776207
Kurunegala,2004,3,27.285482,37.27,16.92,48.34,68.40517,22.051935,2.8329031
Kurunegala,2004,4,28.021667,37.7,21.51,95.19,71.99067,21.485666,1.9606667
Kurunegala,2004,5,26.470646,33.82,22.89,139.19,80.15355,17.406775,6.0703225
Kurunegala,2004,6,25.649666,31.7,22.36,73.83,81.704,18.228666,6.5736666
Kurunegala,2004,7,25.580969,32.13,22.17,38.420002,79.68516,18.063227,6.645161
Kurunegala,2004,8,26.09645,33.11,22.37,26.05,76.76258,19.611614,6.6741934
Kurunegala,2004,9,25.543333,31.9,21.01,164.3,80.32934,17.386,4.786333
Kurunegala,2004,10,24.99258,31.29,21.47,238.94,86.424515,18.052904,3.653226
Kurunegala,2004,11,24.266666,28.96,20.84,242.24,90.97633,14.687333,3.6683333
Kurunegala,2004,12,22.996775,29.1,15.75,305.16998,90.00129,15.252582,4.1274195
Kurunegala,2005,1,22.994837,28.9,16.75,102.68,90.172585,16.542257,3.748387
Kurunegala,2005,2,23.3725,30.67,16.26,30.84,85.32143,22.316427,3.6875
Kurunegala,2005,3,25.505161,34.02,17.91,69.33,80.99065,21.609678,2.620645
Kurunegala,2005,4,26.563334,34.3,21.97,122.54,81.644005,20.292,2.0413334
Kurunegala,2005,5,27.105808,34.78,23.27,78.97,79.966774,20.141613,4.059355
Kurunegala,2005,6,26.185,32.26,22.51,57.77,81.45033,18.173,6.787667
Kurunegala,2005,7,25.585161,32.39,22.38,71.58,81.255806,17.529034,6.713871
Kurunegala,2005,8,26.292257,33.05,22.27,29.8,77.04645,20.183872,5.687097
Kurunegala,2005,9,25.789,33.05,22.06,81.35,79.166664,18.342669,6.4706664
Kurunegala,2005,10,25.261936,33.6,21.61,203.46,84.20709,18.562904,4.1629033
Kurunegala,2005,11,23.786665,28.79,18.31,339.87,91.29267,14.665,2.9666667
Kurunegala,2005,12,23.106773,28.65,15.9,115.979996,89.89484,15.630968,3.1403224
Kurunegala,2006,1,22.230646,27.65,13.61,196.32,90.29032,15.8090315,3.9645162
Kurunegala,2006,2,23.338215,30.4,17.49,62.35,88.15393,19.57893,3.6671429
Kurunegala,2006,3,25.014194,32.27,19.45,118.939995,84.11484,21.21613,2.2132258
Kurunegala,2006,4,26.466,34.27,21.49,59.47,79.00833,21.16,2.5363336
Kurunegala,2006,5,26.282581,34.45,22.55,109.07,80.65709,19.084839,5.0596776
Kurunegala,2006,6,26.200335,33.0,22.5,50.2,79.232666,19.623999,5.837333
Kurunegala,2006,7,25.378386,32.22,20.74,75.42,81.866135,17.59355,6.5341935
Kurunegala,2006,8,25.485483,33.6,21.06,116.72,80.33388,19.735483,6.0474195
Kurunegala,2006,9,25.206,30.93,21.94,90.22,82.472664,20.046667,5.199333
Kurunegala,2006,10,25.099356,32.16,20.78,352.63998,84.3,17.624838,3.6083872
Kurunegala,2006,11,24.111666,29.16,20.97,370.72,91.433334,17.133333,2.4973333
Kurunegala,2006,12,22.972902,27.84,15.88,200.55,90.29516,13.713549,4.523871
Kurunegala,2007,1,22.374193,27.89,15.83,132.77,88.90484,16.48129,4.4241934
Kurunegala,2007,2,23.292143,29.74,15.68,64.579994,85.042496,21.002142,3.1942859
Kurunegala,2007,3,24.999031,35.51,16.55,25.74,72.40129,24.376131,2.6709678
Kurunegala,2007,4,26.100334,34.58,21.88,242.59,83.383,19.511333,1.957
Kurunegala,2007,5,26.335161,32.8,22.3,36.69,83.21871,20.33258,4.682581
Kurunegala,2007,6,25.725334,33.51,21.82,98.45,82.933,17.704334,5.6123333
Kurunegala,2007,7,25.292257,30.98,21.78,78.7,82.68613,17.364515,5.9248385
Kurunegala,2007,8,25.560646,31.62,21.71,54.67,80.56,18.35484,5.793226
Kurunegala,2007,9,25.348999,31.6,20.64,102.49,82.80167,17.782665,5.8259997
Kurunegala,2007,10,24.567421,32.92,21.15,232.76,86.09645,16.986774,4.2116127
Kurunegala,2007,11,23.663,29.1,16.73,163.8,87.514,19.035334,2.5613332
Kurunegala,2007,12,22.934515,28.71,15.96,240.65,89.64613,14.102903,3.8603225
Kurunegala,2008,1,22.845806,28.94,15.49,118.450005,88.72549,16.219355,3.6332257
Kurunegala,2008,2,23.680344,29.68,15.9,113.69,85.03517,19.75276,3.0165515
Kurunegala,2008,3,24.423225,31.01,18.02,326.07,87.8971,18.383549,2.6190324
Kurunegala,2008,4,25.234333,31.61,20.28,215.55,87.654,19.639668,2.2216668
Kurunegala,2008,5,25.318386,29.71,21.96,26.08,88.355484,20.308064,4.9306455
Kurunegala,2008,6,24.892668,29.21,21.99,76.32,87.34067,17.753666,5.3733335
Kurunegala,2008,7,24.868065,30.1,20.97,89.75,85.6829,17.911936,6.0080647
Kurunegala,2008,8,25.175806,31.0,21.48,49.73,82.231285,18.28,5.2593546
Kurunegala,2008,9,25.637333,33.71,20.09,35.96,79.87967,21.476,5.051
Kurunegala,2008,10,25.785482,34.36,18.52,186.56,79.70387,18.589355,2.8529034
Kurunegala,2008,11,24.521667,31.66,19.08,171.52,84.78634,15.740333,2.9926667
Kurunegala,2008,12,23.082903,28.88,16.12,113.6,88.52419,16.417097,3.6254838
Kurunegala,2009,1,22.708387,31.0,16.06,66.28,83.242905,18.47613,4.0387096
Kurunegala,2009,2,24.677502,36.86,15.74,1.12,69.12,22.5625,3.2339287
Kurunegala,2009,3,26.143871,37.8,18.87,198.02,72.465805,22.39258,2.163871
Kurunegala,2009,4,26.098,33.7,21.33,186.19,84.111336,20.070333,3.0466666
Kurunegala,2009,5,26.18742,32.9,22.47,75.3,84.11903,18.056452,5.1551614
Kurunegala,2009,6,25.669,30.69,22.33,52.760002,83.19833,18.301666,6.926333
Kurunegala,2009,7,25.550322,33.38,22.2,35.0,80.671936,18.062904,6.397742
Kurunegala,2009,8,25.659355,32.28,21.59,107.54,81.13677,17.830969,5.774839
Kurunegala,2009,9,25.777668,33.87,22.36,67.71,80.51,19.518667,6.1896667
Kurunegala,2009,10,25.999678,34.51,18.75,144.76001,76.29742,20.385485,3.596774
Kurunegala,2009,11,24.262333,30.11,18.41,374.35,88.32166,15.498,2.8153334
Kurunegala,2009,12,23.821291,28.75,18.69,224.06,91.11161,13.971613,3.225484
Kurunegala,2010,1,22.834839,29.44,15.85,100.27,88.79548,17.923548,3.604516
Kurunegala,2010,2,23.501072,31.27,16.69,45.16,85.16607,20.964643,3.565
Kurunegala,2010,3,26.053226,35.5,16.04,87.880005,75.10161,22.21516,2.5858064
Kurunegala,2010,4,26.831667,34.54,22.2,236.03,81.141335,20.904,2.0283332
Kurunegala,2010,5,26.071611,31.5,22.48,176.57,88.269356,19.15742,4.299678
Kurunegala,2010,6,25.353,31.15,21.75,113.52,86.425,18.124666,5.853667
Kurunegala,2010,7,24.857098,30.68,21.51,120.270004,86.16774,18.070644,5.6467743
Kurunegala,2010,8,24.821291,29.9,21.46,132.62,85.99516,16.92613,6.013226
Kurunegala,2010,9,24.704,29.81,21.32,172.28,86.554665,17.942333,4.435667
Kurunegala,2010,10,24.290323,29.49,20.06,195.47,88.409355,18.506128,4.6454835
Kurunegala,2010,11,23.838335,29.49,20.08,500.66,90.170006,15.396,2.6563334
Kurunegala,2010,12,22.938387,27.98,18.57,445.57,92.63677,12.290646,3.5129032
Kurunegala,2011,1,22.594517,27.9,15.97,507.37,93.02451,12.993548,3.9919355
Kurunegala,2011,2,23.246786,29.21,17.32,369.71002,90.2975,17.073214,3.0853572
Kurunegala,2011,3,24.360968,30.71,15.69,121.37,85.64839,21.552904,2.5958066
Kurunegala,2011,4,25.005667,31.32,18.66,292.42,85.64433,19.918,2.226
Kurunegala,2011,5,25.541613,31.39,21.51,109.48,88.61064,20.83355,4.4674196
Kurunegala,2011,6,25.107666,29.96,21.38,40.21,87.372665,19.34,5.6806664
Kurunegala,2011,7,24.756128,29.66,22.2,48.239998,86.08613,17.659355,5.939032
Kurunegala,2011,8,25.224516,30.3,21.91,64.3,82.689354,18.140644,5.8209677
Kurunegala,2011,9,25.369999,32.35,21.32,96.5,82.32333,19.994999,5.6306667
Kurunegala,2011,10,25.291613,33.14,21.05,308.48,83.44129,19.391935,2.8941936
Kurunegala,2011,11,24.081333,30.02,18.24,251.70999,88.454666,16.170666,2.9873335
Kurunegala,2011,12,23.365484,28.94,17.56,193.14,89.88419,15.004193,3.4025807
Kurunegala,2012,1,22.53,28.81,15.87,51.02,86.54742,19.419355,3.1335483
Kurunegala,2012,2,23.474138,30.25,17.05,135.66,86.40345,18.760344,3.5134482
Kurunegala,2012,3,25.456774,32.9,15.52,74.62,75.71,22.760323,2.0080645
Kurunegala,2012,4,25.76,32.66,20.64,225.21,84.215,19.150667,2.375
Kurunegala,2012,5,26.098064,33.62,20.42,17.23,80.74,20.836775,5.588064
Kurunegala,2012,6,25.938,31.86,22.21,53.56,81.006,18.528332,6.6320004
Kurunegala,2012,7,25.851614,32.85,22.68,64.52,80.51645,19.135485,6.110645
Kurunegala,2012,8,25.836775,33.55,21.77,61.47,78.270966,19.324194,5.9787097
Kurunegala,2012,9,25.791332,33.61,21.76,76.48,78.92567,19.857332,5.4866667
Kurunegala,2012,10,25.31258,35.13,20.7,407.84,83.63,18.410967,3.0248387
Kurunegala,2012,11,24.311666,30.12,19.52,278.82,87.98966,16.806,2.3226666
Kurunegala,2012,12,23.437742,28.74,17.67,476.05,91.93613,13.99871,3.6148386
Kurunegala,2013,1,22.581291,28.26,15.98,299.3,91.3471,16.32742,3.8348389
Kurunegala,2013,2,23.393572,29.6,17.28,179.03,89.123215,18.87607,3.205
Kurunegala,2013,3,24.973225,31.57,18.97,147.04,86.57097,20.70129,2.4338708
Kurunegala,2013,4,26.176,31.91,21.14,145.8,84.456,21.45,1.8603333
Kurunegala,2013,5,25.749353,30.38,22.89,143.78,88.18,17.662258,4.850968
Kurunegala,2013,6,24.798,28.78,22.12,136.91,88.421,15.751,6.995333
Kurunegala,2013,7,24.459032,28.71,22.02,84.51,87.85387,17.236774,6.402258
Kurunegala,2013,8,24.917097,31.67,21.69,70.71,85.323875,19.088064,5.5441933
Kurunegala,2013,9,24.890333,31.85,21.13,114.61,84.686005,18.279667,5.9483333
Kurunegala,2013,10,25.191612,32.22,20.5,142.59,83.439674,19.888386,4.2880645
Kurunegala,2013,11,24.380667,30.2,18.9,184.87,85.95633,17.53,2.5410001
Kurunegala,2013,12,23.09355,28.84,17.5,133.23,88.99838,14.141935,3.6954837
Kurunegala,2014,1,22.972902,28.86,16.54,115.979996,87.30354,16.320322,3.9219356
Kurunegala,2014,2,24.333216,33.8,15.15,35.06,75.83143,21.6225,3.4767857
Kurunegala,2014,3,26.22903,37.25,18.03,35.62,69.99903,22.170324,3.6387098
Kurunegala,2014,4,27.679333,37.67,21.95,188.87,73.163,21.421999,1.5183333
Kurunegala,2014,5,26.029034,32.3,22.38,159.22,86.0529,19.440323,3.8519356
Kurunegala,2014,6,26.056,31.24,22.76,49.95,84.511,18.074001,6.5486665
Kurunegala,2014,7,25.900322,32.1,22.88,30.7,81.65517,18.235483,6.9903226
Kurunegala,2014,8,25.375807,32.48,21.6,105.58,81.172264,18.209032,5.739677
Kurunegala,2014,9,25.754,33.58,22.07,142.87,81.454,19.772667,4.9983335
Kurunegala,2014,10,24.860323,30.41,21.03,384.95,87.732254,17.846775,2.9051611
Kurunegala,2014,11,23.907665,29.65,18.84,318.43,90.15034,13.297,3.187
Kurunegala,2014,12,23.66742,28.8,20.4,693.58997,93.22129,11.695484,3.2232258
Kurunegala,2015,1,22.670967,28.68,16.53,13.54,88.88774,19.637096,3.2425807
Kurunegala,2015,2,23.257502,29.93,16.28,146.93001,88.07642,19.214285,3.4989285
Kurunegala,2015,3,24.534193,31.43,17.07,84.55,83.42839,22.66645,2.718387
Kurunegala,2015,4,25.931334,31.89,21.35,214.45,84.127335,21.099333,1.547
Kurunegala,2015,5,25.787418,30.47,21.88,135.06,87.26484,19.279676,3.7409678
Kurunegala,2015,6,25.601002,30.58,21.96,78.2,86.682,18.873667,5.042
Kurunegala,2015,7,25.747742,31.02,22.44,34.45,82.16129,19.084839,6.1641936
Kurunegala,2015,8,26.148708,32.95,22.22,74.84,79.550644,19.850323,5.729677
Kurunegala,2015,9,25.694,33.21,20.47,154.53,81.90034,18.617,4.7070003
Kurunegala,2015,10,24.998388,31.14,20.49,379.66,87.340645,17.47903,2.7412903
Kurunegala,2015,11,24.328,29.66,20.98,437.4,90.76333,15.1,2.5603333
Kurunegala,2015,12,24.174515,28.99,18.48,281.09,91.59226,15.061936,3.264516
Kurunegala,2016,1,23.148064,28.86,16.71,80.39,89.827415,18.45,3.6390321
Kurunegala,2016,2,23.951723,30.87,16.38,52.36,87.19069,20.083794,3.451724
Kurunegala,2016,3,26.30871,35.73,19.07,74.49,77.23678,23.035807,2.3270967
Kurunegala,2016,4,28.216333,36.56,21.84,83.61,75.687996,23.230001,1.5813333
Kurunegala,2016,5,26.799032,35.03,22.27,417.05,82.81581,17.064194,4.332258
Kurunegala,2016,6,25.45,30.08,22.62,53.85,86.25066,17.895666,6.621333
Kurunegala,2016,7,25.369678,30.75,21.92,43.329998,83.08258,18.410322,5.745484
Kurunegala,2016,8,25.934515,32.51,22.56,10.04,79.52387,19.279676,6.58871
Kurunegala,2016,9,26.153666,33.76,21.37,6.19,75.42734,19.583668,6.6803336
Kurunegala,2016,10,26.436451,35.2,20.85,73.69,73.82613,19.643871,4.2874193
Kurunegala,2016,11,24.423,31.67,18.63,234.8,86.56266,15.493,2.7796667
Kurunegala,2016,12,23.859999,30.55,16.19,71.59,83.91323,17.617098,3.2545161
Kurunegala,2017,1,23.60742,31.94,16.08,45.55,77.94968,17.680645,3.7148385
Kurunegala,2017,2,24.759644,35.46,16.16,61.56,71.519646,21.127142,3.472857
Kurunegala,2017,3,25.54484,33.56,18.17,220.76,80.05581,22.112257,2.0554838
Kurunegala,2017,4,27.366333,36.87,21.46,54.19,76.10667,23.279667,2.531
Kurunegala,2017,5,27.277098,36.03,22.67,130.3,77.47162,18.824839,4.079355
Kurunegala,2017,6,26.138666,32.84,23.04,46.43,80.60167,19.629,6.2636666
Kurunegala,2017,7,26.325161,33.43,22.77,35.96,78.328705,20.357098,5.870322
Kurunegala,2017,8,25.995483,32.36,21.6,114.11,79.9529,18.716452,5.903871
Kurunegala,2017,9,25.833668,33.48,22.15,83.82,80.85067,18.490665,4.927
Kurunegala,2017,10,25.749031,32.77,22.1,204.01,83.063225,17.558064,4.1474195
Kurunegala,2017,11,24.398998,31.05,18.7,221.5,88.527336,15.162667,3.27
Kurunegala,2017,12,23.579355,29.24,17.55,166.17,88.008064,17.41613,3.0551612
Kurunegala,2018,1,22.71613,29.57,15.9,36.12,85.05968,18.349998,3.1093547
Kurunegala,2018,2,24.273928,33.26,16.35,77.89,80.74036,20.910357,3.6650002
Kurunegala,2018,3,25.866129,34.52,18.58,94.17,77.649994,21.244516,2.744839
Kurunegala,2018,4,27.127,35.24,20.81,150.56999,76.63,21.598,1.7523333
Kurunegala,2018,5,25.869356,33.94,21.64,339.31,86.89033,17.250322,3.2293549
Kurunegala,2018,6,25.288,29.16,22.36,82.35,87.55933,18.278002,6.455
Kurunegala,2018,7,25.21226,30.76,22.34,38.71,83.3587,18.768064,6.5058064
Kurunegala,2018,8,25.172903,32.35,22.02,55.87,81.688065,17.697096,6.6787095
Kurunegala,2018,9,26.074001,35.47,21.07,84.79,76.61167,21.864,4.264
Kurunegala,2018,10,24.978065,33.12,20.54,196.51,85.47549,17.490322,2.263226
Kurunegala,2018,11,24.225668,29.84,18.89,284.11,88.94967,16.425,2.6923335
Kurunegala,2018,12,23.331291,28.98,16.72,127.34,89.742256,16.53,3.021613
Kurunegala,2019,1,22.71516,29.31,15.73,40.35,86.73968,19.710646,3.7277422
Kurunegala,2019,2,24.7925,32.78,17.25,103.74,83.57821,20.34107,3.3600001
Kurunegala,2019,3,26.873873,37.9,18.53,16.41,68.16129,24.137419,2.7193549
Kurunegala,2019,4,28.959333,38.69,21.16,90.11,64.438,21.745333,1.7266667
Kurunegala,2019,5,28.338709,36.93,22.88,17.960001,72.450966,21.861935,4.6867743
Kurunegala,2019,6,27.494333,35.75,23.75,43.86,75.271996,19.090668,6.549667
Kurunegala,2019,7,26.766453,35.23,22.29,54.8,75.43355,19.268711,5.9564514
Kurunegala,2019,8,25.885807,33.23,21.36,126.259995,78.67033,17.206453,6.5348387
Kurunegala,2019,9,25.591,33.5,20.9,190.0,81.82567,17.546667,4.4943333
Kurunegala,2019,10,24.738064,31.67,20.84,406.24,88.144196,16.428387,1.9932258
Kurunegala,2019,11,24.751333,29.94,20.02,314.12,88.86767,18.000668,2.6433334
Kurunegala,2019,12,23.887743,29.36,18.09,328.88998,91.89742,15.405806,3.560645
Kurunegala,2020,1,23.264517,29.41,16.56,51.25,88.24806,20.18613,3.673871
Kurunegala,2020,2,23.698277,30.69,16.29,23.369999,85.185165,21.23862,4.005862
Kurunegala,2020,3,26.565805,36.34,18.96,26.67,71.19322,23.630968,2.5887096
Kurunegala,2020,4,28.183666,36.99,18.98,115.45,71.337326,23.074333,2.039
Kurunegala,2020,5,26.823547,36.0,22.65,221.93,83.4229,18.29871,3.8777418
Kurunegala,2020,6,25.923668,31.2,21.76,102.6,83.187996,19.196333,5.7200003
Kurunegala,2020,7,25.215483,30.75,21.6,99.18,84.57935,17.720644,4.608387
Kurunegala,2020,8,25.661291,33.02,22.16,83.93,82.43839,19.824516,5.5496774
Kurunegala,2020,9,25.088335,30.96,21.83,162.88,84.36567,16.638,5.601
Kurunegala,2020,10,25.641935,32.57,20.58,69.96,81.90549,19.518387,5.0919356
Kurunegala,2020,11,24.911001,31.54,19.97,280.14,88.041336,16.948666,2.6343334
Kurunegala,2020,12,23.858387,29.71,18.5,319.81,90.228714,14.836452,3.5203226
Kurunegala,2021,1,23.36742,29.09,16.59,243.61,91.366135,15.866451,3.0706453
Kurunegala,2021,2,23.416784,30.83,15.93,60.51,87.64678,21.664999,3.5571427
Kurunegala,2021,3,24.542904,32.13,16.98,106.700005,83.53774,21.260967,2.8719354
Kurunegala,2021,4,26.135,32.79,20.34,142.76,83.28033,22.301332,2.169
Kurunegala,2021,5,25.93,31.8,22.42,266.52,87.4129,18.162256,4.066129
Kurunegala,2021,6,25.303,29.84,21.7,125.82,88.22767,20.312666,5.187
Kurunegala,2021,7,25.141935,29.35,22.37,152.82,87.87226,19.679356,5.912581
Kurunegala,2021,8,24.94387,29.99,20.63,105.58,86.48516,18.101292,5.6593547
Kurunegala,2021,9,25.427,31.0,22.46,130.33,85.61967,18.460667,5.299667
Kurunegala,2021,10,25.009678,29.98,21.38,327.97,87.43322,17.198065,3.9480646
Kurunegala,2021,11,24.205666,29.51,19.57,469.06,91.176,14.641666,3.4353333
Kurunegala,2021,12,23.601614,29.63,16.75,143.33,89.8187,18.668066,3.1954837
Kurunegala,2022,1,23.514194,29.71,16.39,115.5,87.687096,19.292904,3.3054838
Kurunegala,2022,2,23.304998,30.62,15.96,222.92,87.21571,20.222141,3.2675
Kurunegala,2022,3,25.117098,31.93,19.21,66.340004,85.479996,20.83258,2.6093547
Kurunegala,2022,4,25.893667,31.85,21.63,291.63998,85.82934,20.232,2.0363333
Kurunegala,2022,5,25.812258,30.45,22.03,131.3,88.01032,18.172903,5.9535484
Kurunegala,2022,6,25.257666,29.83,22.36,42.59,87.208336,19.083668,5.3543334
Kurunegala,2022,7,25.255163,30.61,22.01,112.4,83.980316,17.889032,5.268387
Kurunegala,2022,8,24.935162,31.96,21.62,189.64,85.12,18.10742,5.9241934
Kurunegala,2022,9,25.130667,31.86,21.29,80.03,84.179,20.026667,5.338667
Kurunegala,2022,10,24.806452,30.89,19.2,235.59,85.354515,16.647743,3.9964516
Kurunegala,2022,11,23.694,29.73,18.1,283.27,89.165665,16.948666,2.4796667
Kurunegala,2022,12,23.361935,29.0,18.21,290.08,90.323875,13.468387,3.5390322
Kurunegala,2023,1,22.171614,27.88,15.1,108.5,89.95258,17.29387,3.8674192
Kurunegala,2023,2,22.833927,29.07,15.47,127.22,88.75393,19.838928,3.8635714
Kurunegala,2023,3,25.055483,31.96,18.98,109.55,84.716125,20.932579,2.6509678
Kurunegala,2023,4,26.347332,32.38,20.27,159.7,81.628006,22.519999,1.9456667
Kurunegala,2023,5,25.956453,31.5,21.79,153.75,87.033875,19.676773,3.8741934
Kurunegala,2023,6,26.138666,31.18,22.11,59.53,84.59866,18.894335,5.881
Kurunegala,2023,7,26.075161,32.46,22.53,47.11,80.991936,18.506775,6.3170967
Kurunegala,2023,8,27.094517,35.42,22.48,41.62,75.26354,21.244194,5.548387
Kurunegala,2023,9,25.886333,33.17,21.99,218.3,81.55533,17.291332,5.5956664
Kurunegala,2023,10,25.099356,30.51,20.72,420.24,87.82194,17.139677,2.644516
Kurunegala,2023,11,24.963665,29.75,20.8,470.0,89.88833,17.064667,1.9890001
Kurunegala,2023,12,24.65355,30.1,20.24,467.58002,92.53161,14.037419,3.6783872
Kurunegala,2024,1,23.545483,29.66,16.69,295.37,90.94129,17.29613,3.4993548
Kurunegala,2024,2,24.430344,31.45,17.71,26.57,88.38897,21.16483,4.0868964
Kurunegala,2024,3,25.314194,34.55,17.36,33.63,80.47097,23.501612,2.8612902
Kurunegala,2024,4,28.583668,36.89,21.82,85.18,73.76134,21.915,1.8253332
Kurunegala,2024,5,27.577097,37.3,23.72,203.94,81.26194,16.619678,4.30129
Kurunegala,2024,6,26.521334,32.51,23.07,61.030003,82.806,17.945333,5.836
Kurunegala,2024,7,26.390644,32.83,21.67,50.07,80.4729,18.294516,6.230645
Kurunegala,2024,8,26.08,32.11,21.86,140.21,82.05291,18.494516,4.9467745
Kurunegala,2024,9,26.619,33.32,22.6,44.48,80.41234,19.499332,5.883333
Kurunegala,2024,10,25.889677,35.37,21.8,124.15,83.48419,17.772581,3.462258
Kurunegala,2024,11,24.941668,30.88,20.66,362.4,89.21533,15.133667,3.144
Kurunegala,2024,12,24.381937,29.33,18.85,145.98,89.64129,16.524517,2.797742
Kurunegala,2025,1,23.328064,29.07,18.39,287.07,91.61097,13.223548,4.031613
Kurunegala,2025,2,23.25357,29.44,16.51,62.089996,87.5625,22.242144,3.6632142
Kurunegala,2025,3,24.973225,31.24,16.57,203.12,85.12839,21.305483,2.601613
Kurunegala,2025,4,25.909,31.48,21.31,283.52,86.80633,20.048668,2.3673332
Kurunegala,2025,5,25.883549,31.16,21.73,196.84,87.53677,18.314838,4.6725807
Kurunegala,2025,6,25.526001,30.43,22.57,83.77,87.875336,19.017,5.935
Kurunegala,2025,7,25.286451,30.77,22.18,47.7,86.62613,19.017097,6.4219356
Kurunegala,2025,8,25.23613,31.8,21.79,60.9,84.549675,19.463224,5.514516
Kurunegala,2025,9,25.643333,31.65,22.47,156.65,83.319,19.234001,5.419667
Kurunegala,2025,10,25.112257,31.25,21.21,357.8,87.41677,18.225807,3.1051614
Kurunegala,2025,11,24.185333,30.72,19.83,746.66003,90.93367,14.978333,3.501
Kurunegala,2025,12,23.256775,29.61,18.17,165.45,91.25065,15.70871,3.4758065
Mannar,2000,1,25.815163,30.6,20.31,31.119999,78.049355,17.91,6.236774
Mannar,2000,2,27.40931,32.21,22.63,53.1,73.76655,20.586897,4.3086205
Mannar,2000,3,28.723871,34.73,22.87,3.9099998,67.51451,22.621937,3.9593549
Mannar,2000,4,29.511332,34.66,26.07,43.02,72.792336,22.805,5.100667
Mannar,2000,5,29.53387,34.1,26.97,57.54,73.90452,22.664515,6.5270967
Mannar,2000,6,28.115,31.24,25.7,21.25,76.863,20.226,8.231667
Mannar,2000,7,28.241936,32.43,25.77,108.31,74.395164,21.553871,7.475161
Mannar,2000,8,27.291935,30.35,25.26,29.5,79.870964,20.021612,7.9409676
Mannar,2000,9,27.552,31.39,25.01,96.31,80.500336,21.104668,6.101
Mannar,2000,10,27.398708,31.63,24.13,71.72,78.394196,20.36742,5.5022583
Mannar,2000,11,27.312334,31.8,23.8,231.62,77.15566,16.225666,5.6936665
Mannar,2000,12,25.613226,29.1,22.08,89.2,80.35387,16.840322,6.2477417
Mannar,2001,1,25.445162,28.99,21.94,56.44,81.02484,16.450323,6.1587095
Mannar,2001,2,25.886429,32.45,19.79,69.979996,76.925354,22.017141,3.8360715
Mannar,2001,3,28.671614,34.62,23.36,0.04,68.61484,23.696129,4.3293552
Mannar,2001,4,28.887667,35.17,25.45,174.49,74.81067,21.815,2.7633333
Mannar,2001,5,29.165161,31.97,26.74,23.93,78.94387,22.613226,6.789032
Mannar,2001,6,28.098667,32.21,26.29,80.52,80.02634,19.934666,7.736
Mannar,2001,7,27.75129,31.3,25.43,48.11,79.05354,20.372904,6.9548388
Mannar,2001,8,27.730967,31.24,25.66,6.86,80.200325,21.982903,7.488387
Mannar,2001,9,27.831667,32.23,25.62,23.76,78.29867,22.223667,7.0023336
Mannar,2001,10,27.630322,31.59,24.86,129.29001,79.61161,19.084517,5.2129035
Mannar,2001,11,26.870333,31.56,24.37,246.72,81.993004,16.791666,4.3603334
Mannar,2001,12,25.762259,29.25,23.3,209.43,83.05742,16.008064,5.9103227
Mannar,2002,1,25.549032,29.34,21.42,25.960001,81.45355,18.245161,5.290968
Mannar,2002,2,26.292858,31.95,20.98,71.4,78.55143,21.580715,5.861786
Mannar,2002,3,28.316452,33.85,22.34,13.77,71.79484,24.116129,4.1741934
Mannar,2002,4,29.420666,34.6,25.43,143.31,73.002,23.456333,2.5413332
Mannar,2002,5,29.136774,33.37,26.64,51.57,79.327736,21.619032,7.042258
Mannar,2002,6,28.595,32.04,26.63,22.289999,78.40666,21.270666,7.4950004
Mannar,2002,7,28.616451,32.26,26.09,1.72,75.66129,21.660967,8.045484
